dForagingSD,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,choice_int,choice_slope,num_femlarva,num_malelarva,num_adults
0.5,495,85.0832,21,21,-1,-1,1,-1,1,1,24,10,4,14,0,1,-1,-4.99899,-0.0636564,0.0654322,2,5,1
0.5,496,85.1282,4,4,-1,-1,1,-1,0,0,23,7,3,16,0,1,-1,-4.94262,0.1163,0.0626405,1,12,1
0.5,497,85.3813,3,3,-1,-1,1,-1,1,1,25,14,4,11,0,1,-1,-5.06193,0.004106,-0.0844276,2,2,1
0.5,498,85.5223,10,10,-1,-1,1,-1,1,0,26,18,1,8,0,1,-1,-5.0804,-0.0950704,-0.0307929,0,0,1
0.5,499,85.5961,18,18,-1,-1,1,-1,1,1,24,10,7,14,0,1,-1,-4.83626,0,-0.0341123,3,2,1
0.5,500,85.9408,0,0,-1,-1,1,-1,1,0,24,10,6,14,0,1,-1,-4.81748,0.0819844,0.0284363,4,3,1
0.5,501,85.9629,13,13,-1,-1,1,-1,1,1,24,10,4,14,0,1,-1,-5,-0.163591,0.0202015,2,4,1
0.5,502,86.3673,7,7,-1,-1,1,-1,1,0,25,13,10,12,0,1,-1,-4.9301,-0.0179966,0.0340398,3,0,1
0.5,503,86.5997,11,11,-1,-1,1,-1,1,0,25,13,8,12,0,1,-1,-5.08048,-0.065687,-0.0127983,2,0,2
0.5,504,86.5997,11,238,11,-1,1,42,1,1,3,2,1,1,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,2,0,2
0.5,505,86.6818,15,15,-1,-1,1,-1,1,1,24,9,7,15,0,1,-1,-4.91444,0.0186041,0.00867049,2,3,1
0.5,506,86.8825,17,17,-1,-1,1,-1,0,1,25,14,7,11,0,1,-1,-5.09224,-0.033357,-0.0880163,5,1,1
0.5,507,87.0914,24,24,-1,-1,1,-1,1,0,24,8,10,16,0,1,-1,-4.97336,0.123336,-0.0452988,8,4,1
0.5,508,87.1951,22,22,-1,-1,1,-1,1,1,25,12,5,13,0,1,-1,-4.97135,0,-0.0222648,2,2,1
0.5,509,87.2792,23,23,-1,-1,1,-1,0,0,24,9,6,15,0,1,-1,-4.79867,0.11782,-0.0716834,6,5,1
0.5,510,87.5672,16,16,-1,-1,1,-1,1,1,26,16,5,10,0,1,-1,-4.78315,-0.0172881,-0.055587,1,1,1
0.5,511,87.7805,6,6,-1,-1,1,-1,0,0,24,9,4,15,0,1,-1,-4.95884,0.0400825,0.089392,1,6,1
0.5,512,87.9726,8,8,-1,-1,1,-1,1,1,24,8,9,16,0,1,-1,-5.05536,-0.0249195,0.0340398,4,4,1
0.5,513,88.0832,21,21,-1,-1,1,-1,1,0,25,11,4,14,0,1,-1,-4.99899,-0.0636564,0.0654322,1,4,1
0.5,514,88.3813,3,3,-1,-1,1,-1,1,0,26,15,4,11,0,1,-1,-5.06193,0.004106,-0.0844276,1,1,1
0.5,515,88.5961,18,18,-1,-1,1,-1,1,0,25,11,7,14,0,1,-1,-4.83626,0,-0.0341123,2,1,1
0.5,516,88.9629,13,13,-1,-1,1,-1,1,1,25,11,4,14,0,1,-1,-5,-0.163591,0.0202015,2,3,1
0.5,517,89.1282,4,4,-1,-1,1,-1,0,0,24,7,3,17,0,1,-1,-4.94262,0.1163,0.0626405,2,12,1
0.5,518,89.5223,10,10,-1,-1,1,-1,0,0,27,19,1,8,0,1,-1,-5.0804,-0.0950704,-0.0307929,1,0,1
0.5,519,89.5997,11,238,11,-1,1,42,1,1,4,3,1,1,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,1,0,2
0.5,520,89.6818,15,15,-1,-1,1,-1,1,1,25,10,7,15,0,1,-1,-4.91444,0.0186041,0.00867049,2,3,1
0.5,521,89.8825,17,17,-1,-1,1,-1,1,1,26,14,8,12,0,1,-1,-5.09224,-0.033357,-0.0880163,4,1,1
0.5,522,89.9408,0,0,-1,-1,1,-1,0,1,25,11,6,14,0,1,-1,-4.81748,0.0819844,0.0284363,5,3,1
0.5,523,90.1951,22,22,-1,-1,1,-1,1,0,26,13,5,13,0,1,-1,-4.97135,0,-0.0222648,1,2,1
0.5,524,90.3673,7,7,-1,-1,1,-1,0,0,26,14,10,12,0,1,-1,-4.9301,-0.0179966,0.0340398,3,1,1
0.5,525,90.5672,16,16,-1,-1,1,-1,1,1,27,17,5,10,0,1,-1,-4.78315,-0.0172881,-0.055587,1,0,1
0.5,526,90.5997,11,11,-1,-1,1,-1,0,1,26,14,8,12,0,1,-1,-5.08048,-0.065687,-0.0127983,2,0,2
0.5,527,90.9726,8,8,-1,-1,1,-1,1,0,25,9,9,16,0,1,-1,-5.05536,-0.0249195,0.0340398,4,3,1
0.5,528,91.0914,24,24,-1,-1,1,-1,0,1,25,9,10,16,0,1,-1,-4.97336,0.123336,-0.0452988,8,5,1
0.5,529,91.2792,23,23,-1,-1,1,-1,0,1,25,9,7,16,0,1,-1,-4.79867,0.11782,-0.0716834,7,5,1
0.5,530,91.7805,6,6,-1,-1,1,-1,0,1,25,9,4,16,0,1,-1,-4.95884,0.0400825,0.089392,1,7,1
0.5,531,91.9629,13,13,-1,-1,1,-1,1,0,26,12,4,14,0,1,-1,-5,-0.163591,0.0202015,2,2,1
0.5,532,92.0832,21,21,-1,-1,1,-1,0,0,26,12,4,14,0,1,-1,-4.99899,-0.0636564,0.0654322,1,5,1
0.5,533,92.3813,3,3,-1,-1,1,-1,0,0,27,16,4,11,0,1,-1,-5.06193,0.004106,-0.0844276,2,1,1
0.5,534,92.5961,18,18,-1,-1,1,-1,0,1,26,12,7,14,0,1,-1,-4.83626,0,-0.0341123,2,2,1
0.5,535,92.5997,11,238,11,-1,1,42,1,1,5,4,1,1,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,1,0,2
0.5,536,92.6818,15,15,-1,-1,1,-1,1,0,26,11,7,15,0,1,-1,-4.91444,0.0186041,0.00867049,2,2,1
0.5,537,92.8825,17,17,-1,-1,1,-1,1,1,27,15,8,12,0,1,-1,-5.09224,-0.033357,-0.0880163,3,1,1
0.5,538,92.9408,0,0,-1,-1,1,-1,1,1,26,11,7,15,0,1,-1,-4.81748,0.0819844,0.0284363,5,3,1
0.5,539,93.1282,4,4,-1,-1,1,-1,0,0,25,7,4,18,0,1,-1,-4.94262,0.1163,0.0626405,2,13,1
0.5,540,93.5223,10,10,-1,-1,1,-1,0,1,28,19,2,9,0,1,-1,-5.0804,-0.0950704,-0.0307929,1,1,1
0.5,541,93.5672,16,16,-1,-1,1,-1,1,1,28,18,5,10,0,1,-1,-4.78315,-0.0172881,-0.055587,0,0,1
0.5,542,93.5997,11,11,-1,-1,1,-1,1,0,27,14,9,13,0,1,-1,-5.08048,-0.065687,-0.0127983,0,0,2
0.5,543,94.0914,24,24,-1,-1,1,-1,1,1,26,9,10,17,0,1,-1,-4.97336,0.123336,-0.0452988,7,5,1
0.5,544,94.1951,22,22,-1,-1,1,-1,0,0,27,14,5,13,0,1,-1,-4.97135,0,-0.0222648,2,2,1
0.5,545,94.2792,23,23,-1,-1,1,-1,1,1,26,9,8,17,0,1,-1,-4.79867,0.11782,-0.0716834,7,5,1
0.5,546,94.3673,7,7,-1,-1,1,-1,0,0,27,14,10,13,0,1,-1,-4.9301,-0.0179966,0.0340398,3,2,1
0.5,547,94.7805,6,6,-1,-1,1,-1,1,0,26,9,4,17,0,1,-1,-4.95884,0.0400825,0.089392,1,6,1
0.5,548,94.9726,8,8,-1,-1,1,-1,0,0,26,10,9,16,0,1,-1,-5.05536,-0.0249195,0.0340398,5,3,1
0.5,549,95.5961,18,18,-1,-1,1,-1,1,0,27,12,7,15,0,1,-1,-4.83626,0,-0.0341123,2,2,1
0.5,550,95.5997,11,238,11,-1,1,42,1,1,6,5,1,1,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,0,0,2
0.5,551,95.8825,17,17,-1,-1,1,-1,1,1,28,16,8,12,0,1,-1,-5.09224,-0.033357,-0.0880163,3,1,1
0.5,552,95.9408,0,0,-1,-1,1,-1,1,1,27,12,7,15,0,1,-1,-4.81748,0.0819844,0.0284363,4,3,1
0.5,553,95.9629,13,13,-1,-1,1,-1,0,1,27,13,4,14,0,1,-1,-5,-0.163591,0.0202015,2,3,1
0.5,554,96.0832,21,21,-1,-1,1,-1,0,0,27,12,4,15,0,1,-1,-4.99899,-0.0636564,0.0654322,1,6,1
0.5,555,96.3813,3,3,-1,-1,1,-1,0,0,28,16,5,12,0,1,-1,-5.06193,0.004106,-0.0844276,3,1,1
0.5,556,96.5223,10,10,-1,-1,1,-1,1,0,29,19,2,10,0,1,-1,-5.0804,-0.0950704,-0.0307929,1,0,1
0.5,557,96.5672,16,16,-1,-1,1,-1,1,1,29,19,5,10,0,1,-1,-4.78315,-0.0172881,-0.055587,0,0,1
0.5,558,96.6818,15,15,-1,-1,1,-1,0,1,27,12,7,15,0,1,-1,-4.91444,0.0186041,0.00867049,3,2,1
0.5,559,97.0914,24,24,-1,-1,1,-1,1,0,27,10,10,17,0,1,-1,-4.97336,0.123336,-0.0452988,7,4,1
0.5,560,97.1282,4,4,-1,-1,1,-1,0,0,26,7,4,19,0,1,-1,-4.94262,0.1163,0.0626405,3,13,1
0.5,561,97.2792,23,23,-1,-1,1,-1,1,1,27,10,8,17,0,1,-1,-4.79867,0.11782,-0.0716834,6,5,1
0.5,562,97.5997,11,11,-1,-1,1,-1,0,1,28,15,9,13,0,1,-1,-5.08048,-0.065687,-0.0127983,0,1,2
0.5,563,98.1951,22,22,-1,-1,1,-1,0,0,28,14,6,14,0,1,-1,-4.97135,0,-0.0222648,2,3,1
0.5,564,98.3673,7,7,-1,-1,1,-1,0,1,28,14,10,14,0,1,-1,-4.9301,-0.0179966,0.0340398,3,3,1
0.5,565,98.5997,11,238,11,-1,1,42,1,0,7,6,1,1,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,0,1,2
0.5,566,98.7805,6,6,-1,-1,1,-1,0,0,27,10,4,17,0,1,-1,-4.95884,0.0400825,0.089392,2,6,1
0.5,567,98.8825,17,17,-1,-1,1,-1,1,0,29,17,8,12,0,1,-1,-5.09224,-0.033357,-0.0880163,3,0,1
0.5,568,98.9408,0,0,-1,-1,1,-1,1,0,28,13,7,15,0,1,-1,-4.81748,0.0819844,0.0284363,4,3,1
0.5,569,98.9629,13,13,-1,-1,1,-1,1,0,28,13,4,15,0,1,-1,-5,-0.163591,0.0202015,1,3,1
0.5,570,98.9726,8,8,-1,-1,1,-1,0,0,27,10,10,17,0,1,-1,-5.05536,-0.0249195,0.0340398,5,4,1
0.5,571,99.5672,16,16,-1,-1,1,-1,1,1,30,20,5,10,0,1,-1,-4.78315,-0.0172881,-0.055587,0,0,1
0.5,572,99.5961,18,18,-1,-1,1,-1,0,1,28,13,7,15,0,1,-1,-4.83626,0,-0.0341123,3,2,1
0.5,573,99.6818,15,15,-1,-1,1,-1,1,0,28,12,8,16,0,1,-1,-4.91444,0.0186041,0.00867049,2,2,1
0.5,574,100.083,21,21,-1,-1,1,-1,0,1,28,12,4,16,0,1,-1,-4.99899,-0.0636564,0.0654322,1,7,1
0.5,575,100.279,23,23,-1,-1,1,-1,1,0,28,11,8,17,0,1,-1,-4.79867,0.11782,-0.0716834,4,3,1
0.5,576,100.381,3,3,-1,-1,1,-1,0,1,29,16,6,13,0,1,-1,-5.06193,0.004106,-0.0844276,2,2,1
0.5,577,100.522,10,10,-1,-1,1,-1,0,1,30,20,2,10,0,1,-1,-5.0804,-0.0950704,-0.0307929,1,1,1
0.5,578,100.6,11,11,-1,-1,1,-1,1,0,29,15,9,14,0,1,-1,-5.08048,-0.065687,-0.0127983,0,0,2
0.5,579,101.091,24,24,-1,-1,1,-1,0,1,28,11,10,17,0,1,-1,-4.97336,0.123336,-0.0452988,4,3,1
0.5,580,101.128,4,4,-1,-1,1,-1,0,1,27,7,5,20,0,1,-1,-4.94262,0.1163,0.0626405,2,8,1
0.5,581,101.367,7,7,-1,-1,1,-1,1,0,29,14,10,15,0,1,-1,-4.9301,-0.0179966,0.0340398,2,2,1
0.5,582,102.195,22,22,-1,-1,1,-1,0,0,29,14,6,15,0,1,-1,-4.97135,0,-0.0222648,2,3,1
0.5,583,102.567,16,16,-1,-1,1,-1,1,1,31,21,5,10,0,1,-1,-4.78315,-0.0172881,-0.055587,0,0,1
0.5,584,102.596,18,18,-1,-1,1,-1,1,0,29,13,8,16,0,1,-1,-4.83626,0,-0.0341123,2,1,1
0.5,585,102.6,11,238,11,-1,1,42,0,0,8,7,1,1,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,0,1,2
0.5,586,102.78,6,6,-1,-1,1,-1,0,0,28,10,5,18,0,1,-1,-4.95884,0.0400825,0.089392,2,5,1
0.5,587,102.882,17,17,-1,-1,1,-1,0,1,30,18,8,12,0,1,-1,-5.09224,-0.033357,-0.0880163,3,1,1
0.5,588,102.941,0,0,-1,-1,1,-1,0,0,29,14,7,15,0,1,-1,-4.81748,0.0819844,0.0284363,4,3,1
0.5,589,102.963,13,13,-1,-1,1,-1,0,1,29,14,4,15,0,1,-1,-5,-0.163591,0.0202015,1,3,1
0.5,590,102.973,8,8,-1,-1,1,-1,0,0,28,10,10,18,0,1,-1,-5.05536,-0.0249195,0.0340398,5,4,1
0.5,591,103.083,21,21,-1,-1,1,-1,1,1,29,12,4,17,0,1,-1,-4.99899,-0.0636564,0.0654322,1,5,1
0.5,592,103.381,3,3,-1,-1,1,-1,1,1,30,16,6,14,0,1,-1,-5.06193,0.004106,-0.0844276,2,1,1
0.5,593,103.522,10,10,-1,-1,1,-1,1,0,31,20,2,11,0,1,-1,-5.0804,-0.0950704,-0.0307929,0,1,1
0.5,594,103.682,15,15,-1,-1,1,-1,0,0,29,13,8,16,0,1,-1,-4.91444,0.0186041,0.00867049,1,3,1
0.5,595,104.091,24,24,-1,-1,1,-1,1,0,29,11,11,18,0,1,-1,-4.97336,0.123336,-0.0452988,3,3,1
0.5,596,104.128,4,4,-1,-1,1,-1,1,1,28,7,5,21,0,1,-1,-4.94262,0.1163,0.0626405,2,7,1
0.5,597,104.279,23,23,-1,-1,1,-1,0,0,29,12,8,17,0,1,-1,-4.79867,0.11782,-0.0716834,4,4,1
0.5,598,104.6,11,11,-1,-1,1,-1,0,1,30,16,9,14,0,1,-1,-5.08048,-0.065687,-0.0127983,1,1,2
0.5,599,105.367,7,7,-1,-1,1,-1,0,0,30,15,10,15,0,1,-1,-4.9301,-0.0179966,0.0340398,3,2,1
0.5,600,105.567,16,16,-1,-1,1,-1,1,1,32,22,5,10,0,1,-1,-4.78315,-0.0172881,-0.055587,0,0,1
0.5,601,105.882,17,17,-1,-1,1,-1,1,0,31,18,8,13,0,1,-1,-5.09224,-0.033357,-0.0880163,2,1,1
0.5,602,105.963,13,13,-1,-1,1,-1,1,1,30,14,4,16,0,1,-1,-5,-0.163591,0.0202015,1,2,1
0.5,603,106.083,21,21,-1,-1,1,-1,1,1,30,13,4,17,0,1,-1,-4.99899,-0.0636564,0.0654322,1,4,1
0.5,604,106.195,22,22,-1,-1,1,-1,0,1,30,14,6,16,0,1,-1,-4.97135,0,-0.0222648,3,3,1
0.5,605,106.381,3,3,-1,-1,1,-1,1,1,31,17,6,14,0,1,-1,-5.06193,0.004106,-0.0844276,1,1,1
0.5,606,106.596,18,18,-1,-1,1,-1,0,0,30,14,8,16,0,1,-1,-4.83626,0,-0.0341123,2,2,1
0.5,607,106.6,11,238,11,-1,1,42,0,1,9,7,1,2,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,1,2,2
0.5,608,106.78,6,6,-1,-1,1,-1,0,1,29,10,6,19,0,1,-1,-4.95884,0.0400825,0.089392,2,6,1
0.5,609,106.941,0,0,-1,-1,1,-1,0,0,30,14,7,16,0,1,-1,-4.81748,0.0819844,0.0284363,4,4,1
0.5,610,106.973,8,8,-1,-1,1,-1,0,1,29,10,11,19,0,1,-1,-5.05536,-0.0249195,0.0340398,6,4,1
0.5,611,107.128,4,4,-1,-1,1,-1,1,0,29,8,5,21,0,1,-1,-4.94262,0.1163,0.0626405,2,7,1
0.5,612,107.522,10,10,-1,-1,1,-1,0,1,32,21,2,11,0,1,-1,-5.0804,-0.0950704,-0.0307929,1,1,1
0.5,613,107.6,11,11,-1,-1,1,-1,1,1,31,16,10,15,0,1,-1,-5.08048,-0.065687,-0.0127983,0,2,2
0.5,614,107.682,15,15,-1,-1,1,-1,0,0,30,13,8,17,0,1,-1,-4.91444,0.0186041,0.00867049,1,4,1
0.5,615,108.091,24,24,-1,-1,1,-1,0,0,30,12,11,18,0,1,-1,-4.97336,0.123336,-0.0452988,3,4,1
0.5,616,108.279,23,23,-1,-1,1,-1,0,0,30,12,8,18,0,1,-1,-4.79867,0.11782,-0.0716834,4,5,1
0.5,617,108.567,16,16,-1,-1,1,-1,1,1,33,23,5,10,0,1,-1,-4.78315,-0.0172881,-0.055587,0,0,1
0.5,618,108.963,13,13,-1,-1,1,-1,1,0,31,15,4,16,0,1,-1,-5,-0.163591,0.0202015,1,1,1
0.5,619,109.083,21,21,-1,-1,1,-1,1,1,31,14,4,17,0,1,-1,-4.99899,-0.0636564,0.0654322,1,3,1
0.5,620,109.195,22,22,-1,-1,1,-1,1,1,31,14,7,17,0,1,-1,-4.97135,0,-0.0222648,2,3,1
0.5,621,109.367,7,7,-1,-1,1,-1,0,1,31,15,11,16,0,1,-1,-4.9301,-0.0179966,0.0340398,4,2,1
0.5,622,109.381,3,3,-1,-1,1,-1,1,0,32,18,6,14,0,1,-1,-5.06193,0.004106,-0.0844276,1,0,1
0.5,623,109.6,11,238,11,-1,1,42,1,1,10,7,1,3,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,0,2,2
0.5,624,109.78,6,6,-1,-1,1,-1,1,0,30,10,6,20,0,1,-1,-4.95884,0.0400825,0.089392,2,6,1
0.5,625,109.882,17,17,-1,-1,1,-1,0,1,32,19,8,13,0,1,-1,-5.09224,-0.033357,-0.0880163,2,2,1
0.5,626,109.973,8,8,-1,-1,1,-1,1,0,30,10,12,20,0,1,-1,-5.05536,-0.0249195,0.0340398,6,3,1
0.5,627,110.522,10,10,-1,-1,1,-1,1,1,33,21,3,12,0,1,-1,-5.0804,-0.0950704,-0.0307929,0,1,1
0.5,628,110.596,18,18,-1,-1,1,-1,0,1,31,14,8,17,0,1,-1,-4.83626,0,-0.0341123,3,2,1
0.5,629,110.6,11,11,-1,-1,1,-1,1,0,32,17,10,15,0,1,-1,-5.08048,-0.065687,-0.0127983,0,1,2
0.5,630,110.941,0,0,-1,-1,1,-1,0,0,31,14,7,17,0,1,-1,-4.81748,0.0819844,0.0284363,5,4,1
0.5,631,111.128,4,4,-1,-1,1,-1,0,0,30,9,5,21,0,1,-1,-4.94262,0.1163,0.0626405,2,8,1
0.5,632,111.567,16,16,-1,-1,1,-1,1,1,34,24,5,10,0,1,-1,-4.78315,-0.0172881,-0.055587,0,0,1
0.5,633,111.682,15,15,-1,-1,1,-1,0,0,31,13,8,18,0,1,-1,-4.91444,0.0186041,0.00867049,1,5,1
0.5,634,112.083,21,21,-1,-1,1,-1,1,1,32,15,4,17,0,1,-1,-4.99899,-0.0636564,0.0654322,1,3,1
0.5,635,112.091,24,24,-1,-1,1,-1,0,1,31,12,11,19,0,1,-1,-4.97336,0.123336,-0.0452988,4,4,1
0.5,636,112.195,22,22,-1,-1,1,-1,1,0,32,15,7,17,0,1,-1,-4.97135,0,-0.0222648,2,3,1
0.5,637,112.279,23,23,-1,-1,1,-1,0,0,31,12,8,19,0,1,-1,-4.79867,0.11782,-0.0716834,5,5,1
0.5,638,112.367,7,7,-1,-1,1,-1,1,0,32,15,12,17,0,1,-1,-4.9301,-0.0179966,0.0340398,4,2,1
0.5,639,112.6,11,238,11,-1,1,42,1,0,11,8,1,3,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,0,0,2
0.5,640,112.882,17,17,-1,-1,1,-1,1,1,33,19,8,14,0,1,-1,-5.09224,-0.033357,-0.0880163,2,2,1
0.5,641,112.963,13,13,-1,-1,1,-1,0,1,32,16,4,16,0,1,-1,-5,-0.163591,0.0202015,2,1,1
0.5,642,113.381,3,3,-1,-1,1,-1,0,0,33,19,6,14,0,1,-1,-5.06193,0.004106,-0.0844276,2,0,1
0.5,643,113.522,10,10,-1,-1,1,-1,1,0,34,22,3,12,0,1,-1,-5.0804,-0.0950704,-0.0307929,0,0,1
0.5,644,113.596,18,18,-1,-1,1,-1,1,0,32,14,9,18,0,1,-1,-4.83626,0,-0.0341123,3,2,1
0.5,645,113.78,6,6,-1,-1,1,-1,0,1,31,11,6,20,0,1,-1,-4.95884,0.0400825,0.089392,2,7,1
0.5,646,113.973,8,8,-1,-1,1,-1,0,0,31,11,12,20,0,1,-1,-5.05536,-0.0249195,0.0340398,7,3,1
0.5,647,114.567,16,16,-1,-1,1,-1,1,1,35,25,5,10,0,1,-1,-4.78315,-0.0172881,-0.055587,0,0,1
0.5,648,114.6,11,11,-1,-1,1,-1,0,0,33,18,10,15,0,1,-1,-5.08048,-0.065687,-0.0127983,1,0,2
0.5,649,114.941,0,0,-1,-1,1,-1,0,1,32,14,8,18,0,1,-1,-4.81748,0.0819844,0.0284363,6,4,1
0.5,650,115.083,21,21,-1,-1,1,-1,1,0,33,16,4,17,0,1,-1,-4.99899,-0.0636564,0.0654322,1,2,1
0.5,651,115.091,24,24,-1,-1,1,-1,1,1,32,12,12,20,0,1,-1,-4.97336,0.123336,-0.0452988,3,4,1
0.5,652,115.128,4,4,-1,-1,1,-1,0,0,31,9,5,22,0,1,-1,-4.94262,0.1163,0.0626405,3,8,1
0.5,653,115.682,15,15,-1,-1,1,-1,0,0,32,13,8,19,0,1,-1,-4.91444,0.0186041,0.00867049,2,5,1
0.5,654,115.882,17,17,-1,-1,1,-1,1,1,34,20,8,14,0,1,-1,-5.09224,-0.033357,-0.0880163,2,1,1
0.5,655,115.963,13,13,-1,-1,1,-1,1,0,33,16,5,17,0,1,-1,-5,-0.163591,0.0202015,1,1,1
0.5,656,116.195,22,22,-1,-1,1,-1,0,0,33,16,7,17,0,1,-1,-4.97135,0,-0.0222648,2,4,1
0.5,657,116.279,23,23,-1,-1,1,-1,0,0,32,12,9,20,0,1,-1,-4.79867,0.11782,-0.0716834,5,6,1
0.5,658,116.367,7,7,-1,-1,1,-1,0,0,33,16,12,17,0,1,-1,-4.9301,-0.0179966,0.0340398,5,2,1
0.5,659,116.567,16,16,-1,-1,1,-1,1,1,36,26,5,10,0,0,116.567,-4.78315,-0.0172881,-0.055587,0,0,0
0.5,660,116.6,11,238,11,-1,1,42,0,0,12,9,1,3,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,1,1,2
0.5,661,116.78,6,6,-1,-1,1,-1,1,1,32,11,6,21,0,1,-1,-4.95884,0.0400825,0.089392,2,6,1
0.5,662,117.381,3,3,-1,-1,1,-1,0,1,34,19,7,15,0,1,-1,-5.06193,0.004106,-0.0844276,3,0,1
0.5,663,117.522,10,10,-1,-1,1,-1,0,0,35,23,3,12,0,1,-1,-5.0804,-0.0950704,-0.0307929,1,0,1
0.5,664,117.596,18,18,-1,-1,1,-1,0,0,33,15,9,18,0,1,-1,-4.83626,0,-0.0341123,3,3,1
0.5,665,117.941,0,0,-1,-1,1,-1,1,0,33,14,9,19,0,1,-1,-4.81748,0.0819844,0.0284363,5,4,1
0.5,666,117.973,8,8,-1,-1,1,-1,0,1,32,11,13,21,0,1,-1,-5.05536,-0.0249195,0.0340398,8,3,1
0.5,667,118.091,24,24,-1,-1,1,-1,1,1,33,13,12,20,0,1,-1,-4.97336,0.123336,-0.0452988,3,4,1
0.5,668,118.6,11,11,-1,-1,1,-1,0,0,34,18,11,16,0,1,-1,-5.08048,-0.065687,-0.0127983,1,2,2
0.5,669,118.882,17,17,-1,-1,1,-1,1,0,35,21,8,14,0,1,-1,-5.09224,-0.033357,-0.0880163,0,0,1
0.5,670,119.083,21,21,-1,-1,1,-1,0,0,34,17,4,17,0,1,-1,-4.99899,-0.0636564,0.0654322,1,3,1
0.5,671,119.128,4,4,-1,-1,1,-1,0,1,32,9,6,23,0,1,-1,-4.94262,0.1163,0.0626405,4,8,1
0.5,672,119.682,15,15,-1,-1,1,-1,0,0,33,13,9,20,0,1,-1,-4.91444,0.0186041,0.00867049,2,6,1
0.5,673,119.78,6,6,-1,-1,1,-1,1,1,33,12,6,21,0,1,-1,-4.95884,0.0400825,0.089392,2,6,1
0.5,674,119.963,13,13,-1,-1,1,-1,0,0,34,17,5,17,0,1,-1,-5,-0.163591,0.0202015,1,2,1
0.5,675,120.195,22,22,-1,-1,1,-1,0,0,34,16,7,18,0,1,-1,-4.97135,0,-0.0222648,2,5,1
0.5,676,120.279,23,23,-1,-1,1,-1,0,1,33,12,9,21,0,1,-1,-4.79867,0.11782,-0.0716834,6,6,1
0.5,677,120.367,7,7,-1,-1,1,-1,0,0,34,16,13,18,0,1,-1,-4.9301,-0.0179966,0.0340398,6,2,1
0.5,678,120.381,3,3,-1,-1,1,-1,1,1,35,19,8,16,0,1,-1,-5.06193,0.004106,-0.0844276,2,0,1
0.5,679,120.6,11,238,11,-1,1,42,0,1,13,9,1,4,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,1,3,2
0.5,680,120.882,17,17,-1,-1,1,-1,0,0,36,22,8,14,0,0,120.882,-5.09224,-0.033357,-0.0880163,0,0,0
0.5,681,120.973,8,8,-1,-1,1,-1,1,1,33,11,14,22,0,1,-1,-5.05536,-0.0249195,0.0340398,8,3,1
0.5,682,121.091,24,24,-1,-1,1,-1,1,1,34,14,12,20,0,1,-1,-4.97336,0.123336,-0.0452988,3,4,1
0.5,683,121.522,10,10,-1,-1,1,-1,0,1,36,23,4,13,0,1,-1,-5.0804,-0.0950704,-0.0307929,2,0,1
0.5,684,121.596,18,18,-1,-1,1,-1,0,1,34,15,9,19,0,1,-1,-4.83626,0,-0.0341123,3,4,1
0.5,685,121.941,0,0,-1,-1,1,-1,0,1,34,15,9,19,0,1,-1,-4.81748,0.0819844,0.0284363,6,4,1
0.5,686,122.128,4,4,-1,-1,1,-1,1,0,33,9,7,24,0,1,-1,-4.94262,0.1163,0.0626405,4,7,1
0.5,687,122.6,11,11,-1,-1,1,-1,0,1,35,18,11,17,0,1,-1,-5.08048,-0.065687,-0.0127983,1,4,2
0.5,688,122.78,6,6,-1,-1,1,-1,1,0,34,13,6,21,0,1,-1,-4.95884,0.0400825,0.089392,1,4,1
0.5,689,123.083,21,21,-1,-1,1,-1,0,0,35,17,4,18,0,1,-1,-4.99899,-0.0636564,0.0654322,1,4,1
0.5,690,123.279,23,23,-1,-1,1,-1,1,1,34,12,10,22,0,1,-1,-4.79867,0.11782,-0.0716834,4,6,1
0.5,691,123.381,3,3,-1,-1,1,-1,1,1,36,20,8,16,0,1,-1,-5.06193,0.004106,-0.0844276,1,0,1
0.5,692,123.6,11,238,11,-1,1,42,1,0,14,9,1,5,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,1,4,2
0.5,693,123.682,15,15,-1,-1,1,-1,0,0,34,13,9,21,0,1,-1,-4.91444,0.0186041,0.00867049,2,7,1
0.5,694,123.963,13,13,-1,-1,1,-1,0,0,35,17,5,18,0,1,-1,-5,-0.163591,0.0202015,1,3,1
0.5,695,123.973,8,8,-1,-1,1,-1,1,0,34,12,14,22,0,1,-1,-5.05536,-0.0249195,0.0340398,8,3,1
0.5,696,124.091,24,24,-1,-1,1,-1,1,1,35,15,12,20,0,1,-1,-4.97336,0.123336,-0.0452988,2,4,1
