dForagingSD,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,choice_int,choice_slope,num_femlarva,num_malelarva,num_adults
0.5,167,22.9535,2,2,-1,-1,1,-1,0,1,6,2,2,4,0,1,-1,-5.09853,0.0186948,-0.172232,2,1,1
0.5,168,23.0935,11,11,-1,-1,1,-1,0,0,6,1,4,5,0,1,-1,-5.16394,-0.0235547,0.00467213,4,2,1
0.5,169,23.3077,8,8,-1,-1,1,-1,1,0,7,4,2,3,0,1,-1,-5.00401,-0.153078,-0.0378185,1,0,1
0.5,170,23.3545,18,18,-1,-1,1,-1,1,1,7,4,3,3,0,1,-1,-5,0,0,0,0,1
0.5,171,23.4396,23,23,-1,-1,1,-1,0,0,6,1,2,5,0,1,-1,-4.93143,0.0345929,0.0221749,1,4,1
0.5,172,23.4568,22,22,-1,-1,1,-1,1,1,7,4,2,3,0,1,-1,-5.11618,0.0178597,-0.105455,0,0,1
0.5,173,24.0522,13,13,-1,-1,1,-1,0,1,7,4,1,3,0,1,-1,-5.00443,0.0430322,-0.0609229,1,0,1
0.5,174,24.1622,0,0,-1,-1,1,-1,0,1,7,4,2,3,0,1,-1,-5.01346,-0.0367344,-0.0302045,2,0,1
0.5,175,24.2174,7,7,-1,-1,1,-1,1,1,7,3,1,4,0,1,-1,-4.98641,-0.0387703,-0.053701,0,0,1
0.5,176,24.2282,1,1,-1,-1,1,-1,0,1,7,4,1,3,0,1,-1,-5.00036,-0.0411995,0,1,1,1
0.5,177,24.2303,21,21,-1,-1,1,-1,1,0,7,3,2,4,0,1,-1,-4.88446,0.0568353,-0.0900338,1,1,1
0.5,178,24.4827,17,17,-1,-1,1,-1,0,1,7,4,2,3,0,1,-1,-5.00538,0.00123311,-0.0228945,0,1,1
0.5,179,24.681,20,20,-1,-1,1,-1,1,1,7,3,0,4,0,1,-1,-4.89367,0,-0.056364,0,3,1
0.5,180,25.0417,16,16,-1,-1,1,-1,1,0,7,2,2,5,0,1,-1,-4.93691,0,0,1,2,1
