event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,choice_int,choice_slope,num_femlarva,num_malelarva,num_adults
2137,97.3452,6,660,538,349,1,467,0,1,0,1,88.2719,1,-1,-5,0,0,3,2,159
2138,97.3538,6,825,548,161,1,733,0,0,0,0,92.4444,1,-1,-5,0,0,3,3,159
2139,97.3544,7,602,54,31,1,173,0,0,0,0,88.9205,1,-1,-5,0,-0.00224007,1,3,61
2140,97.3555,1,695,105,52,1,715,1,0,0,1,89.688,1,-1,-5,0,0,0,2,99
2141,97.3564,7,540,138,123,1,469,0,0,0,0,85.5007,1,-1,-5,0,0,1,4,61
2142,97.3617,1,822,620,90,1,575,0,1,0,0,92.764,1,-1,-5,0,-0.00224007,1,2,99
2143,97.3681,0,731,0,-1,1,108,1,1,0,0,90.702,1,-1,-5,0,0,1,2,28
2144,97.3784,9,169,121,116,1,112,0,0,1,4,65.8974,1,-1,-5,0,0,0,2,29
2145,97.3934,7,703,336,411,1,195,1,0,0,0,90.0937,1,-1,-5,0,0,1,3,61
2146,97.4181,0,719,207,49,1,24,0,0,0,0,89.3946,1,-1,-5,0,0,2,2,28
2147,97.4267,6,202,28,37,1,66,0,0,2,6,58.6077,1,-1,-5,0,0,4,3,159
2148,97.4334,1,539,187,212,1,31,1,1,0,1,83.5442,1,-1,-5,0,-0.00224007,0,2,100
2149,97.4353,6,470,92,60,1,421,1,1,1,2,81.5584,1,-1,-5,0,0,4,2,159
2150,97.4547,7,844,336,411,1,770,1,1,0,0,93.5983,1,-1,-5,0,0,1,2,61
2151,97.4727,6,527,292,43,1,430,1,1,0,1,82.6593,1,-1,-5,0,-0.0794518,3,2,160
2152,97.4819,1,466,115,15,1,198,0,0,0,1,81.4653,1,-1,-5,0,0,1,2,100
2153,97.4959,6,765,459,397,1,601,1,0,0,0,91.0104,1,-1,-5,0,0,2,2,161
2154,97.5164,7,352,199,205,1,286,0,1,0,2,73.1491,1,-1,-5,0.0280902,0,1,3,61
2155,97.5257,9,637,203,181,1,454,1,0,0,0,87.5699,1,-1,-5,0,0,0,1,29
2156,97.5268,0,588,377,304,1,394,1,0,0,0,90.89,1,-1,-5,0,0,1,2,29
2157,97.5285,9,694,550,162,1,367,1,0,0,0,90.2919,1,-1,-5,0,0,0,0,29
2158,97.5292,2,483,220,253,1,159,0,1,0,0,92.6878,1,-1,-5,0,0,9,9,32
2159,97.5309,6,151,58,24,1,123,1,1,2,6,52.7845,1,-1,-5,0,0,2,1,161
2160,97.5389,6,598,188,37,1,158,1,1,1,2,85.7957,1,-1,-5,0,0,1,1,162
2161,97.5653,9,197,9,-1,1,72,0,0,1,4,64.7739,1,-1,-5,0,0,1,0,29
2162,97.5692,1,189,48,11,1,116,0,0,1,4,57.3088,1,-1,-5,0,0,2,2,100
2163,97.575,7,542,239,205,1,104,0,1,0,2,83.6906,1,-1,-5,0,0,2,3,61
2164,97.5938,4,517,113,140,1,160,1,0,0,0,83.1653,1,-1,-5,0.0360852,0,5,5,17
2165,97.5983,1,95,1,-1,1,15,0,0,4,7,39.4663,1,-1,-5,0,0,3,2,100
2166,97.6259,1,520,189,116,1,502,0,0,0,1,85.3302,1,-1,-5,0,0,3,3,100
2167,97.6281,6,479,170,93,1,38,0,1,1,1,80.5863,1,-1,-5,0,0,1,2,162
2168,97.6514,6,626,303,99,1,237,0,1,0,0,86.4604,1,-1,-5,0,0,1,3,162
2169,97.6538,4,221,4,-1,1,247,1,0,1,4,66.563,1,-1,-5,0,0,5,4,17
2170,97.655,1,685,55,39,1,464,0,1,1,1,88.9465,1,-1,-5,0,0,3,4,100
2171,97.6699,6,59,6,-1,1,39,1,1,3,6,31.5463,1,-1,-5,0,0,1,2,162
2172,97.6714,1,414,209,280,1,257,0,1,1,2,77.8993,1,-1,-5,0,0,4,4,100
2173,97.6882,0,251,32,52,1,246,1,0,2,3,66.7972,1,-1,-5,0,0,1,1,29
2174,97.7064,6,834,145,135,1,147,0,1,0,0,93.5852,1,-1,-5,0,0,1,3,162
2175,97.7123,7,488,82,34,1,261,1,1,1,2,81.9609,1,-1,-4.97263,0,-0.00224007,1,3,62
2176,97.7247,6,236,168,107,1,66,0,0,1,2,62.0245,1,-1,-5,0,0,2,3,162
2177,97.7287,4,36,4,-1,1,288,1,0,0,3,71.48,1,-1,-5,0,0,4,4,18
2178,97.739,9,196,17,16,1,153,0,0,2,3,62.4882,1,-1,-5,0,0,2,0,29
2179,97.7409,7,340,87,93,1,52,0,1,2,2,74.7519,1,-1,-5,0,0,2,3,62
2180,97.7414,1,219,1,-1,1,237,0,1,1,2,66.6573,1,-1,-5,0,0,4,5,100
2181,97.744,2,263,119,16,1,37,1,1,2,3,68.7802,1,-1,-5,0,0,9,8,32
2182,97.7522,7,142,87,93,1,116,1,0,5,6,53.0388,1,-1,-5,0,0,2,2,62
2183,97.7665,6,884,490,323,1,126,1,1,0,0,94.14,1,-1,-5,0,0,2,2,162
2184,97.7842,0,0,-1,-1,1,-1,0,1,7,13,0,1,-1,-5,0,0,2,1,29
2185,97.7932,6,141,109,11,1,117,0,0,2,5,49.7338,1,-1,-5,0,0,2,3,162
2186,97.8013,6,833,19,16,1,809,0,1,0,0,92.958,1,-1,-5,0,0,2,4,162
2187,97.8087,9,284,46,16,1,259,0,0,2,4,68.0382,1,-1,-5,0,0,2,1,29
2188,97.811,2,119,89,73,1,16,0,0,6,8,46.9947,1,-1,-5,0,0,10,8,32
2189,97.8186,6,188,69,31,1,37,0,1,4,6,57.2928,1,-1,-5,0,0,3,4,162
2190,97.8342,8,639,214,253,1,332,0,1,1,1,89.0897,1,-1,-5,-0.0345845,0,2,7,6
2191,97.8351,9,203,121,116,1,181,1,0,2,4,61.2573,1,-1,-5,0,0,2,0,29
2192,97.8415,6,279,184,53,1,71,1,0,3,4,72.9648,1,-1,-5,0,-0.00224007,3,3,162
2193,97.8482,6,593,30,15,1,345,0,1,1,1,85.2773,1,-1,-5,0,0,3,4,162
2194,97.8533,6,577,364,305,1,443,0,1,0,1,84.801,1,-1,-5,0,0,3,5,162
2195,97.8721,6,103,19,16,1,77,0,1,2,6,45.7597,1,-1,-5,0,0,3,6,162
2196,97.8971,1,814,96,106,1,162,0,1,0,0,92.9019,1,-1,-5,0,0,5,5,100
2197,97.8996,2,186,83,62,1,363,0,1,0,0,82.7904,1,-1,-5,0,0,11,8,32
2198,97.9005,7,485,199,205,1,31,1,0,1,2,82.5096,1,-1,-5,0,0,1,2,63
2199,97.9104,8,606,97,240,1,378,1,0,1,2,86.0259,1,-1,-5,0,0,2,6,6
2200,97.9126,9,799,9,-1,1,126,1,1,0,0,94.1153,1,-1,-5,0,0,1,0,30
2201,97.9248,0,623,251,246,1,366,1,0,0,1,86.8677,1,-1,-5,0,0,2,0,29
2202,97.9364,1,831,701,128,1,481,0,1,0,0,93.1959,1,-1,-5,0,-0.00448014,5,6,100
2203,97.9399,6,316,157,107,1,106,1,1,1,3,71.282,1,-1,-5,0,0,3,5,162
2204,97.9537,2,2,-1,-1,1,-1,0,0,5,14,0,1,-1,-5,0,0,12,8,32
2205,97.9632,6,888,598,158,1,776,1,1,0,0,94.2454,1,-1,-5,0,0,3,4,162
2206,97.9895,0,629,130,98,1,261,1,0,1,1,87.158,1,-1,-5,0,0,1,0,30
2207,97.9949,2,727,230,106,1,482,0,1,0,0,93.3142,1,-1,-5,0,0,13,8,32
2208,97.9951,1,525,369,100,1,100,0,1,0,0,82.9984,1,-1,-5,0,0,6,6,100
2209,98.0021,1,441,101,91,1,211,0,0,0,0,79.9294,1,-1,-5,0,0,6,7,100
2210,98.0102,6,109,58,24,1,11,1,1,3,6,45.3629,1,-1,-5,0,0,3,3,162
2211,98.0135,0,497,377,304,1,484,1,1,0,2,81.7122,1,-1,-5,0,0,0,0,31
2212,98.0157,6,643,110,52,1,371,0,0,0,0,86.9673,1,-1,-5,0,0,4,3,162
2213,98.0343,6,193,136,39,1,153,0,0,1,7,58.1533,1,-1,-5,0,0.0111003,5,3,162
2214,98.0648,1,242,88,49,1,240,1,1,3,4,65.8067,1,-1,-5,0,0,6,6,100
2215,98.0654,6,172,129,70,1,76,0,0,0,2,59.6506,1,-1,-5,0,0,6,3,162
2216,98.0694,1,516,252,195,1,366,1,0,1,1,82.3252,1,-1,-5,0,-0.0392998,5,6,101
2217,98.0814,9,121,9,-1,1,116,0,0,2,4,49.2255,1,-1,-5,0,0,1,1,30
2218,98.1175,6,424,157,107,1,128,0,1,0,1,78.0111,1,-1,-5,0,0,6,4,162
2219,98.1434,6,704,287,212,1,228,0,1,1,1,88.6536,1,-1,-5,0,-0.00224007,7,4,162
2220,98.1442,2,555,83,62,1,166,1,1,1,1,86.6571,1,-1,-5,0,0,13,7,32
2221,98.1547,6,69,28,37,1,31,1,1,5,9,38.4035,1,-1,-5,0,0,6,4,163
2222,98.1622,9,46,9,-1,1,16,0,0,4,5,23.2574,1,-1,-5,0,0,2,1,30
2223,98.1644,0,840,85,154,1,442,0,0,0,0,93.9088,1,-1,-5,0,0,1,0,31
2224,98.1734,7,277,142,116,1,42,1,1,1,2,75.4647,1,-1,-5,0,0,0,2,64
2225,98.1895,0,74,0,-1,1,124,1,0,2,4,65.7111,1,-1,-5,0,0,0,0,32
2226,98.2109,9,334,46,16,1,75,1,1,0,2,71.8045,1,-1,-5,0,0,1,1,31
2227,98.227,6,364,188,37,1,305,1,1,1,2,76.1092,1,-1,-5,0,0,5,4,164
2228,98.2464,1,640,242,240,1,341,1,0,0,0,87.3422,1,-1,-5,0,0,5,5,101
2229,98.2471,1,696,518,462,1,33,0,0,0,1,88.7481,1,-1,-5,0,0,5,6,101
2230,98.2614,9,361,203,181,1,112,0,1,0,0,74.4456,1,-1,-5,0,0,2,1,31
2231,98.2625,1,131,88,49,1,24,1,0,2,6,50.2339,1,-1,-5,0,0,4,6,102
2232,98.266,7,700,87,93,1,274,0,0,0,0,90.3781,1,-1,-5,0,-0.00224007,0,3,64
2233,98.2708,1,867,447,241,1,300,0,0,0,0,93.6272,1,-1,-5,0,-0.00224007,4,7,102
2234,98.2719,0,32,0,-1,1,52,0,1,2,7,50.5307,1,-1,-5,0,0,0,1,32
2235,98.2755,7,805,239,205,1,135,0,1,0,0,94.0087,1,-1,-5,0,0,0,4,64
2236,98.298,1,285,131,24,1,160,1,1,1,5,67.093,1,-1,-5,0,0,3,7,103
2237,98.3013,7,732,455,387,1,290,1,0,1,1,90.5125,1,-1,-5,0,0,0,3,64
2238,98.3109,2,646,417,450,1,118,0,0,0,0,93.8873,1,-1,-5,0,0,14,7,32
2239,98.312,9,879,471,27,1,797,0,0,0,0,94.0205,1,-1,-5,0,0.0214505,2,2,31
2240,98.3193,1,148,105,52,1,38,0,0,3,4,55.1988,1,-1,-5,0,0,4,7,103
2241,98.3229,6,528,184,53,1,249,0,1,1,1,82.7559,1,-1,-5,0,-0.00224007,5,5,164
2242,98.3281,7,625,488,261,1,529,0,1,1,1,86.9934,1,-1,-5,0,0,1,3,64
2243,98.3281,2,630,263,37,1,396,0,0,0,0,90.2744,1,-1,-5,0,0,14,8,32
2244,98.3292,6,779,437,259,1,396,0,0,0,1,91.336,0,98.3292,-5,0,0,5,5,163
2245,98.3319,2,521,177,86,1,139,0,1,0,0,93.6157,1,-1,-5,0,-0.00224007,15,8,32
2246,98.3378,1,447,187,212,1,241,0,0,2,3,79.6709,1,-1,-5,0,-0.00224007,4,8,103
2247,98.3416,6,896,470,421,1,462,1,1,0,0,94.8511,1,-1,-5,0,0,4,5,164
2248,98.3434,6,490,279,71,1,323,0,0,2,2,81.2682,1,-1,-5,0,-0.00224007,4,6,164
2249,98.3622,0,608,40,57,1,616,1,0,0,1,87.122,1,-1,-5,0,-0.00771358,0,0,32
2250,98.3666,0,40,0,-1,1,57,0,1,2,5,42.5265,1,-1,-5,0,0,1,0,32
2251,98.3715,7,759,142,116,1,453,0,0,0,0,90.6647,1,-1,-5,0,0,2,3,64
2252,98.374,4,790,508,314,1,813,1,1,0,0,95.2967,1,-1,-4.97263,0,-0.00224007,3,4,19
2253,98.3844,1,369,101,91,1,100,0,0,1,3,73.956,1,-1,-5,0,0,5,8,103
2254,98.3997,6,232,136,39,1,162,0,1,2,3,62.7969,1,-1,-5,0,0,5,6,164
2255,98.4043,2,234,177,86,1,428,1,1,0,1,90.0909,1,-1,-5,0,-0.00224007,14,8,33
2256,98.418,0,130,0,-1,1,98,1,0,4,5,54.0257,1,-1,-5,0,0,0,0,33
2257,98.4185,6,78,6,-1,1,53,0,1,3,6,35.0976,1,-1,-5,0,0,6,6,164
2258,98.4276,7,768,365,125,1,607,0,0,0,0,94.1495,1,-1,-5,0,-0.0306399,3,3,64
2259,98.434,1,644,505,486,1,535,0,0,0,1,89.5986,1,-1,-5,0,0,6,8,103
2260,98.4364,0,207,0,-1,1,49,0,1,3,5,62.0378,1,-1,-5,0,0,0,1,33
2261,98.4492,1,518,216,91,1,462,1,1,1,1,83.7067,1,-1,-5,0,0,5,8,104
2262,98.4749,6,531,291,259,1,27,1,0,0,2,82.8305,1,-1,-5,0,0,6,5,164
2263,98.4775,7,365,142,116,1,125,1,0,2,3,82.2582,1,-1,-5,0,0,2,3,65
2264,98.4863,6,722,404,53,1,709,1,0,0,1,89.6591,1,-1,-5,0,-0.00224007,6,4,164
2265,98.4887,7,810,138,123,1,841,0,0,0,0,94.0753,1,-1,-5,0,0,2,4,65
2266,98.5068,6,553,381,248,1,529,1,1,0,0,83.9742,1,-1,-5,0,-0.0115551,5,4,165
2267,98.5125,6,675,534,269,1,120,1,1,0,0,88.4292,1,-1,-5,0,0,5,3,165
2268,98.5233,6,869,704,228,1,767,0,0,0,0,93.6285,1,-1,-4.97263,0,-0.00224007,5,4,165
2269,98.5445,2,498,2,-1,1,396,1,1,1,1,87.9454,1,-1,-5,0,0,13,8,34
2270,98.5674,0,801,376,323,1,785,0,1,0,0,94.2366,1,-1,-5,0,-0.0175886,0,2,33
2271,98.5711,1,749,209,280,1,323,0,1,0,0,90.4233,1,-1,-5,0,0,5,9,104
2272,98.5902,6,611,490,323,1,318,1,0,0,2,85.9927,1,-1,-5,0,-0.00224007,5,3,165
2273,98.6066,0,377,130,98,1,304,1,1,3,4,76.4436,1,-1,-5,0,0,0,1,33
2274,98.6084,1,880,68,16,1,166,1,0,0,0,95.1766,1,-1,-5,0,0,4,9,105
2275,98.6098,6,946,438,257,1,853,1,0,0,0,95.5349,1,-1,-5,0,-0.00224007,5,2,165
2276,98.6149,6,224,69,31,1,182,1,0,1,4,60.9191,1,-1,-5,0,0,5,1,165
2277,98.6274,6,534,316,106,1,269,1,1,2,2,83.096,1,-1,-5,0,0,4,1,166
2278,98.6336,6,127,28,37,1,44,1,1,2,5,48.5847,1,-1,-5,0,0,3,1,167
2279,98.6596,7,258,138,123,1,153,1,0,4,4,66.9496,1,-1,-5,0,0,2,3,65
2280,98.6681,6,794,493,126,1,391,1,0,0,0,91.6348,1,-1,-5,0,0,2,1,168
2281,98.7089,9,818,461,146,1,846,0,1,0,0,94.1042,1,-1,-5,0,0,3,2,31
2282,98.7239,6,459,193,153,1,397,1,0,2,2,79.8915,1,-1,-5,0,0.0111003,1,1,169
2283,98.7249,6,229,188,37,1,205,1,0,1,3,63.8891,1,-1,-5,0,0,1,0,169
2284,98.728,6,893,279,71,1,824,1,1,0,0,95.0477,1,-1,-5,0,-0.00224007,0,0,170
2285,98.7301,7,67,7,-1,1,38,0,1,2,5,39.8415,1,-1,-5,0,0,3,3,65
2286,98.7635,1,68,23,16,1,16,0,0,5,9,32.1292,1,-1,-5,0,0,5,9,105
2287,98.7646,0,532,282,86,1,61,0,1,0,0,83.8297,1,-1,-5,0,-0.00224007,0,2,33
2288,98.776,1,494,343,72,1,50,1,0,1,1,81.1977,1,-1,-4.95225,0,-0.0392998,5,8,105
2289,98.7781,7,746,299,11,1,743,0,1,0,1,90.4031,1,-1,-5.03942,0,0,4,3,65
2290,98.7918,6,276,78,53,1,272,1,1,0,1,73.1442,1,-1,-5,0,-0.00224007,0,0,170
2291,98.8125,7,389,297,116,1,57,1,1,1,2,76.5233,1,-1,-5,0,0,3,3,66
2292,98.8219,1,924,209,280,1,420,1,1,0,0,95.1397,1,-1,-5,0,0,5,7,105
2293,98.8499,7,632,277,42,1,104,1,0,0,1,86.9357,1,-1,-5,0,0,3,2,66
2294,98.8514,6,894,59,39,1,755,0,1,0,0,94.5384,1,-1,-5,0,0,0,1,170
2295,98.8576,6,30,19,16,1,15,0,0,6,9,16.4717,1,-1,-5,0,0,0,2,170
2296,98.8775,6,303,170,93,1,99,0,0,1,4,69.55,1,-1,-5,0,0,1,2,170
2297,98.8863,9,838,284,259,1,512,0,1,0,0,93.9193,1,-1,-5,0,0.0240525,3,3,31
2298,98.8892,6,561,298,237,1,502,1,1,0,0,84.2986,1,-1,-5,0,0.0164905,1,1,170
2299,98.8895,0,887,40,57,1,182,0,1,0,0,94.7206,1,-1,-5,0,-0.00771358,0,3,33
2300,98.8951,8,97,8,-1,1,240,0,1,2,3,72.333,1,-1,-5,0,0,3,6,6
2301,98.9108,6,463,379,76,1,137,1,0,1,1,80.0609,1,-1,-5,0,0,1,0,170
2302,98.9302,7,641,340,52,1,173,0,0,0,0,86.904,1,-1,-5,0,-0.0324251,4,2,66
2303,98.9394,1,395,55,39,1,259,1,0,0,1,75.9547,1,-1,-5,0,0,4,7,106
2304,98.9396,9,452,9,-1,1,98,1,0,2,2,79.3809,1,-1,-5,0,0,2,3,32
2305,98.9775,6,798,636,153,1,730,0,1,0,0,91.7929,1,-1,-5,0,0,1,1,170
2306,99.0141,2,877,400,506,1,312,0,0,0,0,94.6037,1,-1,-5.06124,0,0,14,8,34
2307,99.0218,6,796,478,256,1,597,1,1,0,0,91.8146,1,-1,-5,0,0,1,0,170
2308,99.0401,6,949,459,397,1,450,1,1,0,0,95.6911,1,-1,-5,0,0.0111003,0,0,171
2309,99.0481,1,735,415,397,1,11,0,0,1,1,89.6839,1,-1,-5.06232,0,0,4,8,106
2310,99.0503,9,510,169,112,1,394,1,1,0,1,82.7948,1,-1,-5,0,0.0402598,2,2,32
2311,99.0848,4,683,530,210,1,440,1,1,0,1,91.1245,1,-1,-5,0,-0.00224007,3,3,19
2312,99.0884,7,928,732,290,1,248,1,0,0,0,95.2525,1,-1,-5,0,0,3,2,67
2313,99.1163,6,281,141,117,1,33,1,1,2,4,67.5042,1,-1,-5,-0.0212152,0,0,0,171
2314,99.1184,2,656,89,73,1,812,1,1,0,0,95.3324,1,-1,-5,0,0,13,8,35
2315,99.124,1,620,216,91,1,90,1,1,1,1,88.272,1,-1,-5,0,0,4,7,106
2316,99.1274,7,427,7,-1,1,421,0,0,0,2,79.9471,1,-1,-4.97263,0,-0.00224007,3,3,67
2317,99.1651,6,925,463,137,1,820,1,1,0,0,95.178,1,-1,-5,0,0,0,0,171
2318,99.1673,7,82,20,42,1,34,1,1,4,8,41.9146,1,-1,-5.01476,0,-0.00224007,2,3,68
2319,99.1674,6,627,163,111,1,587,0,1,1,1,86.4724,1,-1,-5,0,0,1,0,171
2320,99.1695,6,28,6,-1,1,37,1,0,6,12,20.407,1,-1,-5,0,0,0,0,172
2321,99.1902,2,472,225,241,1,171,1,0,1,1,91.5561,1,-1,-5,0,0,13,7,35
2322,99.1936,6,444,291,259,1,257,1,1,0,0,80.9216,1,-1,-5,0,0,0,0,172
2323,99.2176,1,909,735,11,1,850,1,0,0,0,95.3778,1,-1,-5.06232,0,0,4,6,106
2324,99.2213,6,413,236,66,1,112,1,1,1,1,76.8128,1,-1,-5,0,0,0,0,172
2325,99.2226,6,291,110,52,1,259,1,1,2,4,70.2938,1,-1,-5,0,0,0,0,172
2326,99.2271,1,757,252,195,1,237,0,1,0,0,90.7696,1,-1,-5,0,-0.0392998,4,7,106
2327,99.2357,6,962,652,323,1,468,1,1,0,0,96.0563,1,-1,-5,0,-0.00224007,0,0,172
2328,99.238,1,105,48,11,1,52,0,1,2,5,43.3983,1,-1,-5,0,0,5,7,106
2329,99.2396,1,899,516,366,1,758,0,0,0,0,94.4717,1,-1,-5,0,-0.0392998,5,8,106
2330,99.2409,1,262,1,-1,1,254,1,1,1,3,64.8906,1,-1,-5,0,0,4,8,107
2331,99.2619,6,649,437,259,1,185,1,0,1,2,87.3217,1,-1,-5,0,0,0,0,172
2332,99.267,6,524,200,147,1,405,0,0,0,1,82.3595,1,-1,-5,0.00434973,0,0,1,172
2333,99.2689,6,652,78,53,1,323,1,0,1,1,88.1427,1,-1,-5,0,-0.00224007,0,0,172
2334,99.2728,6,438,79,27,1,257,1,1,1,2,79.6337,1,-1,-5,0,0,0,0,172
2335,99.2733,2,265,14,16,1,484,0,0,0,0,88.4124,1,-1,-5,0,0,14,7,35
2336,99.277,1,48,1,-1,1,11,0,1,4,8,34.8322,1,-1,-5,0,0,5,8,107
2337,99.28,1,337,148,38,1,266,1,0,1,3,71.7571,1,-1,-5,0,0,5,7,107
2338,99.2825,1,222,55,39,1,244,0,1,1,4,67.2786,1,-1,-5,0,0,5,8,107
2339,99.2835,8,296,8,-1,1,120,0,0,0,2,82.4341,1,-1,-5,0,0,4,6,6
2340,99.3168,6,901,627,587,1,434,0,1,0,0,94.7078,1,-1,-5,0,0,0,1,172
2341,99.3186,1,374,88,49,1,16,0,0,2,3,74.3609,1,-1,-5,0,0,6,8,107
2342,99.324,1,568,335,166,1,328,1,0,1,2,86.3975,1,-1,-5,0,-0.00224007,6,7,107
2343,99.3255,6,144,78,53,1,33,1,1,2,7,50.8176,1,-1,-5,0,-0.00224007,0,0,172
2344,99.3294,7,918,456,195,1,407,0,1,0,0,95.182,1,-1,-5,0,-0.0392998,2,4,68
2345,99.3327,6,823,379,76,1,484,1,0,0,0,92.5377,1,-1,-5,0,0,0,0,172
2346,99.3463,1,115,55,39,1,15,1,0,4,7,46.7008,1,-1,-5,0,0,6,6,107
2347,99.3664,6,425,109,11,1,327,0,1,1,2,78.7069,1,-1,-5,0,0,0,1,172
2348,99.4022,7,634,365,125,1,600,0,0,0,1,87.325,1,-1,-5,0,0,2,5,68
2349,99.4023,7,199,142,116,1,205,1,1,3,3,67.702,1,-1,-5,0.0280902,0,2,4,68
2350,99.4071,7,654,239,205,1,684,1,1,0,0,91.6886,1,-1,-5,0,0,1,4,69
2351,99.4106,6,437,342,125,1,259,1,1,2,3,79.3959,1,-1,-5,0,0,0,0,172
2352,99.4206,6,330,168,107,1,158,0,0,0,2,71.3347,1,-1,-5,0,0,1,0,172
2353,99.4232,1,399,285,160,1,388,0,1,1,3,78.0715,1,-1,-5,0,0,7,6,107
2354,99.4241,6,937,229,205,1,737,0,0,0,0,95.4155,1,-1,-5,0,0,1,1,172
2355,99.4247,6,493,188,37,1,126,1,1,3,3,81.7957,1,-1,-5,0,0,1,0,172
2356,99.4299,1,944,505,486,1,61,1,1,0,0,96.0663,1,-1,-5,0,0,6,6,108
2357,99.4571,0,741,377,304,1,686,0,0,0,1,90.6026,1,-1,-5,0,0,1,3,33
2358,99.4572,1,343,252,195,1,72,1,1,1,2,71.9455,1,-1,-5,0,-0.0392998,6,5,108
2359,99.4599,1,753,131,24,1,439,1,1,0,0,91.9773,1,-1,-5,0,0,5,5,109
2360,99.49,7,495,54,31,1,468,1,1,2,2,83.1876,1,-1,-5,0,-0.00224007,0,4,70
2361,99.4944,6,157,69,31,1,107,1,1,3,3,54.5609,1,-1,-5,0,0,0,0,173
2362,99.4997,6,548,425,327,1,161,1,0,1,2,83.5442,1,-1,-5,0,0,0,0,173
2363,99.51,1,458,148,38,1,100,0,0,1,3,81.5687,1,-1,-5,0,0,6,5,109
2364,99.5156,1,505,337,266,1,486,0,1,3,3,82.5777,1,-1,-5,0,0,6,6,109
2365,99.5481,4,398,150,146,1,268,1,1,2,3,76.4955,1,-1,-5,0,0,3,2,19
2366,99.5794,6,313,145,135,1,158,0,0,0,1,73.8091,1,-1,-5,0,0,0,1,173
2367,99.5899,7,175,54,31,1,66,1,1,1,6,55.2913,1,-1,-5,0,0.00240011,0,3,70
2368,99.5938,9,631,46,16,1,755,0,1,0,1,90.5671,1,-1,-5,0,0,2,3,32
2369,99.6049,6,168,59,39,1,107,1,0,4,7,57.6349,1,-1,-5,0,0,0,0,173
2370,99.611,6,287,168,107,1,212,0,1,2,2,69.4171,1,-1,-5,0,0,1,0,173
2371,99.6345,1,940,494,50,1,149,1,0,0,0,95.8267,1,-1,-4.95225,0,0,6,5,109
2372,99.6355,9,672,9,-1,1,500,0,1,0,0,87.7414,1,-1,-5,0,0,2,4,32
2373,99.6411,7,239,87,93,1,205,0,0,3,3,78.6947,1,-1,-5,0,0,0,4,70
2374,99.646,1,209,95,15,1,280,0,0,4,5,68.6093,1,-1,-5,0,0,6,6,109
2375,99.6621,7,775,625,529,1,492,0,1,0,0,91.9887,1,-1,-5,0,0,1,4,70
2376,99.6674,6,191,92,60,1,37,1,0,2,4,61.0291,1,-1,-5,0,0,0,0,174
2377,99.6846,9,763,451,247,1,93,0,0,0,0,90.8681,1,-1,-5,0,0,3,4,32
2378,99.712,6,431,224,182,1,388,0,1,0,0,78.3312,1,-1,-5,0,0,0,1,174
2379,99.7254,8,8,-1,-1,1,-1,0,1,3,11,0,1,-1,-5,0,0,5,6,6
2380,99.7489,6,976,636,153,1,407,1,1,0,0,96.3217,1,-1,-5,0,0,0,0,174
2381,99.7559,4,134,51,43,1,75,0,1,1,3,64.2729,1,-1,-5,0,0,4,2,19
2382,99.7653,7,356,82,34,1,152,0,1,0,0,77.1939,1,-1,-4.97263,0,0,1,5,70
2383,99.7718,1,101,68,16,1,91,0,1,2,7,46.4936,1,-1,-5,0,0,6,7,109
2384,99.7779,7,456,258,153,1,195,0,0,1,1,83.2418,1,-1,-5,0,0,2,5,70
2385,99.804,6,122,94,43,1,27,1,0,0,4,49.4905,1,-1,-5,0,0,0,0,174
2386,99.8126,6,957,354,283,1,453,1,1,0,0,96.0615,1,-1,-5,0.00434973,0,0,0,174
2387,99.8224,6,650,69,31,1,243,1,1,1,2,87.3993,1,-1,-5,0,0,0,0,174
2388,99.8368,0,487,207,49,1,198,1,1,0,1,81.3199,1,-1,-5,0,0,1,2,33
2389,99.838,6,491,287,212,1,27,0,1,0,0,80.8892,1,-1,-5,0,-0.00224007,0,1,174
2390,99.8556,2,417,119,16,1,450,0,0,1,2,82.9194,1,-1,-5,0,0,14,8,35
2391,99.856,9,559,452,98,1,442,0,1,0,1,87.5623,1,-1,-5,0,0,4,4,32
2392,99.8603,1,752,399,388,1,574,0,1,0,0,91.1022,1,-1,-5,0,0,6,8,109
2393,99.8632,1,215,148,38,1,50,0,1,1,2,68.2762,1,-1,-5,0,-0.0677664,6,9,109
2394,99.867,9,9,-1,-1,1,-1,0,0,7,10,0,1,-1,-5,0,0,5,4,32
2395,99.894,6,342,19,16,1,125,1,1,1,2,73.2879,1,-1,-5,0,0,0,0,174
2396,99.9054,6,446,59,39,1,18,0,0,1,2,79.4582,1,-1,-5,0,0,1,0,174
2397,99.9137,1,860,685,464,1,37,0,0,0,0,95.0874,1,-1,-4.97263,0.0068579,0,7,9,109
2398,99.9141,1,939,458,100,1,408,1,1,0,0,96.1246,1,-1,-5,0,0,7,8,109
2399,99.9212,6,971,493,126,1,15,1,0,0,0,96.4023,1,-1,-5,0,0,0,0,175
2400,99.9675,7,642,504,47,1,70,0,0,0,1,88.145,1,-1,-5,0,0,3,5,70
2401,99.9816,6,133,19,16,1,73,0,1,2,2,58.8079,1,-1,-5,0,0,0,1,175
2402,99.9845,0,282,207,49,1,86,0,0,2,4,67.3487,1,-1,-5,0,0,2,2,33
