gtime,event,choice_int_avg,choice_int_std,choice_slope_avg,choice_slope_std,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std
5750.09,1705733,0.000952594,0.0158949,-0.0678009,0.053652,-5.00149,0.0270215,1026,836,1,0.173205,11,17.9303,3,6.34823
5760.09,1708753,0.00102377,0.0155264,-0.0678588,0.0537906,-5.00098,0.0268181,1022,980,1,0.161245,11,18.0757,3,6.47433
5770.09,1711784,0.0010594,0.0156857,-0.0692533,0.0544302,-5.00071,0.0269885,1022,1112,1,0.161245,11,17.8948,3,6.46166
5780.09,1714828,0.00100224,0.0157275,-0.0693616,0.0540033,-5.00067,0.0264936,1022,1237,1,0.161245,11,17.5878,3,6.37958
5790.09,1717866,0.000902137,0.0157782,-0.070499,0.0543665,-5.00089,0.0263986,1021,1365,1,0.158114,10,17.6474,3,6.39304
5800.09,1720913,0.000822438,0.0160814,-0.0711023,0.0542476,-5.00108,0.0268519,1020,124,1,0.154919,10,17.6714,3,6.42775
5810.09,1723961,0.000805216,0.0163581,-0.0714552,0.0547349,-5.00106,0.0272144,1022,260,1,0.161245,10,17.5924,3,6.3627
5820.09,1727012,0.00101188,0.0163013,-0.0708575,0.054622,-5.00138,0.027042,1023,418,1,0.158114,10,17.6855,3,6.41974
5830.09,1730057,0.000783329,0.0159576,-0.0714662,0.0545264,-5.00129,0.0271371,1023,553,1,0.164317,10,17.7977,3,6.45469
5840.09,1733096,0.000733757,0.0158922,-0.0721907,0.054734,-5.00145,0.0269114,1024,675,1,0.161245,10,17.7898,3,6.40289
5850.09,1736136,0.000740894,0.0158737,-0.0717889,0.0546687,-5.001,0.0269692,1026,809,1,0.167332,10,17.8078,3,6.37777
5860.09,1739198,0.00069345,0.0153683,-0.0723817,0.0544925,-5.00111,0.0269534,1028,953,1,0.173205,10,17.8978,3,6.43708
5870.09,1742244,0.00059987,0.0154908,-0.0726808,0.0546615,-5.00109,0.0270444,1029,1085,1,0.176068,10,14.6694,3,5.18218
5880.09,1745311,0.000647707,0.0153912,-0.0724329,0.053924,-5.00087,0.0273601,1027,1219,1,0.170294,10,14.8493,3,5.18912
5890.09,1748368,0.00063707,0.0157435,-0.0724751,0.0543564,-5.00109,0.027911,1025,1363,1,0.164317,10,14.8373,3,5.13663
5900.09,1751427,0.000602439,0.0159913,-0.0717309,0.0540277,-5.00119,0.02858,1022,157,1,0.154919,10,14.8432,3,5.17291
5910.09,1754451,0.000594841,0.0158223,-0.0714685,0.0538689,-5.00124,0.0279641,1025,330,1,0.170294,10,14.9685,3,5.22609
5920.09,1757512,0.000543277,0.0154175,-0.0716357,0.0538948,-5.00127,0.028327,1026,471,1,0.167332,10,14.9852,3,5.27162
5930.09,1760558,0.000636974,0.0153764,-0.0719495,0.0538765,-5.00172,0.0287435,1025,625,1,0.164317,10,15.1359,3,5.34481
5940.09,1763620,0.000422827,0.0153698,-0.0722859,0.0542764,-5.00174,0.0287277,1024,786,1,0.161245,10,15.2739,3,5.41959
5950.09,1766697,0.000387775,0.0151383,-0.0721983,0.0545386,-5.00179,0.0286752,1027,929,1,0.176068,10,15.4787,3,5.52847
5960.09,1769741,0.000497379,0.0152615,-0.0732787,0.054986,-5.00205,0.0282782,1030,1055,1,0.178885,10,15.5511,3,5.53227
5970.09,1772816,0.000433825,0.0151392,-0.0736997,0.0556499,-5.00206,0.0280495,1031,1202,1,0.192354,10,15.6687,3,5.53498
5980.09,1775901,0.00039951,0.014951,-0.074275,0.0556007,-5.00208,0.0289539,1032,1348,1,0.178885,10,15.8433,3,5.57046
5990.09,1778985,0.000532755,0.0148377,-0.074961,0.0555519,-5.00204,0.0291736,1030,1497,1,0.173205,10,16.0776,3,5.64429
6000.09,1782049,0.000549883,0.0144938,-0.0752221,0.0556524,-5.002,0.028835,1029,170,1,0.176068,10,16.2714,3,5.67116
6010.09,1785094,0.000500768,0.0146707,-0.0747428,0.0553596,-5.00162,0.0297623,1029,312,1,0.176068,10,16.2077,3,5.56776
6020.09,1788151,0.000364885,0.0147046,-0.0737232,0.0548514,-5.00126,0.0303014,1033,462,1,0.192354,10,16.3445,3,5.58919
6030.09,1791257,0.00015693,0.0150224,-0.0748405,0.0551222,-5.00105,0.0302815,1028,611,1,0.178885,10,16.5032,3,5.66489
6040.09,1794314,7.99892e-06,0.0154442,-0.0741697,0.054868,-5.00071,0.0305244,1029,745,1,0.181659,10,16.5883,3,5.69034
6050.09,1797370,5.24903e-05,0.0153377,-0.0746056,0.0550405,-5.00062,0.0305785,1027,887,1,0.176068,10,16.1993,3,5.53353
6060.09,1800430,0.000101709,0.0155009,-0.0756772,0.0552668,-5.0004,0.0297691,1027,1034,1,0.181659,10,16.1379,3,5.48489
6070.09,1803490,3.47505e-05,0.0154185,-0.0767606,0.0553004,-5.00096,0.0294732,1027,1179,1,0.176068,9,15.3944,3,5.14898
6080.09,1806552,0.000241641,0.0156132,-0.0772497,0.0549949,-5.00079,0.0297394,1026,1318,1,0.173205,9,15.5161,3,5.21642
6090.09,1809615,0.000141568,0.0153554,-0.0772323,0.0545994,-5.00081,0.0302077,1030,1457,1,0.189737,9,15.4901,3,5.21258
6100.09,1812696,0.000282592,0.0156438,-0.0764302,0.0542085,-5.00066,0.030346,1029,141,1,0.187083,9,15.4912,3,5.16972
6110.09,1815751,0.000465767,0.0160123,-0.0770227,0.0541505,-5.00082,0.0302713,1026,285,1,0.178885,9,14.9156,3,4.95823
6120.09,1818811,0.000581023,0.0159574,-0.0773042,0.054493,-5.00029,0.0306963,1025,453,1,0.170294,9,15.0788,3,4.9981
6130.09,1821884,0.000706976,0.0156158,-0.0778563,0.0546891,-5.00009,0.0314518,1030,624,1,0.184391,9,15.3115,3,5.03835
6140.09,1824940,0.000543392,0.0155618,-0.0779322,0.0553342,-5.00007,0.0323057,1028,767,1,0.173205,9,15.338,3,5.08252
6150.09,1828014,0.000426804,0.0152557,-0.0783996,0.0556887,-4.99975,0.0322791,1031,902,1,0.181659,9,15.5633,3,5.16808
6160.09,1831099,0.000681235,0.0155604,-0.0792303,0.0559117,-4.99954,0.0327422,1030,1064,1,0.184391,9,15.6131,3,5.25081
6170.09,1834182,0.00092854,0.0157439,-0.0792806,0.0561234,-4.99976,0.0324729,1029,1222,1,0.181659,9,15.7039,3,5.24118
6180.09,1837242,0.000928406,0.0157277,-0.0791074,0.056276,-5.00054,0.0329749,1029,1375,1,0.176068,9,15.5794,3,5.13751
6190.09,1840320,0.000837197,0.0158699,-0.079491,0.055956,-5.00068,0.0326861,1032,1531,1,0.184391,9,15.5403,3,5.15548
6200.09,1843392,0.000853579,0.0155876,-0.07933,0.0561777,-5.00082,0.0322671,1028,144,1,0.178885,9,15.6982,3,5.19423
6210.09,1846435,0.00115898,0.0155091,-0.0786756,0.0553955,-5.00043,0.0325625,1028,288,1,0.173205,9,15.6394,3,5.17281
6220.09,1849516,0.00142421,0.0156463,-0.0789077,0.0547831,-5.0005,0.0326006,1031,425,1,0.181659,9,15.7208,3,5.23068
6230.09,1852596,0.00161383,0.0156442,-0.0782917,0.0547611,-5.00051,0.0321247,1030,589,1,0.178885,9,15.6475,3,5.26754
6240.09,1855673,0.00150104,0.01529,-0.0786983,0.0544734,-5.00067,0.0327049,1028,751,1,0.173205,9,15.8239,3,5.26688
6250.09,1858732,0.00134094,0.0155395,-0.0788736,0.0545384,-5.00035,0.032583,1026,888,1,0.167332,9,16.0008,3,5.31187
6260.09,1861796,0.00176203,0.0156203,-0.0781488,0.0541212,-4.99995,0.0324295,1025,1046,1,0.164317,9,16.2186,3,5.39852
6270.09,1864877,0.00152487,0.0159072,-0.0784014,0.0544947,-5.00011,0.0322901,1023,1197,1,0.158114,9,16.2884,3,5.45133
6280.09,1867937,0.0015092,0.0160871,-0.0787543,0.0544459,-5.00053,0.0321782,1028,1347,1,0.178885,9,16.5322,3,5.48425
6290.09,1871011,0.00145028,0.0159432,-0.0792022,0.0545984,-5.001,0.0319877,1026,1487,1,0.173205,9,16.6544,3,5.42218
6300.09,1874058,0.00129069,0.0157535,-0.0793515,0.05448,-5.00071,0.0314732,1023,161,1,0.164317,9,16.8793,3,5.50254
6310.09,1877100,0.00112648,0.0154914,-0.0796416,0.0546439,-5.00057,0.0312395,1027,316,1,0.176068,9,16.7669,3,5.43378
6320.09,1880177,0.000934495,0.0153639,-0.0797606,0.0550421,-5.00071,0.0310589,1029,468,1,0.181659,9,16.9041,3,5.53299
6330.11,1883268,0.00124614,0.0153852,-0.0795204,0.0548057,-5.00094,0.030981,1031,611,1,0.181659,9,17.1438,3,5.61934
6340.11,1886351,0.00148888,0.0156864,-0.0800483,0.0546758,-5.00083,0.031502,1032,746,1,0.184391,9,17.3562,3,5.67635
6350.11,1889418,0.00137985,0.0155577,-0.0806674,0.0547124,-5.00091,0.0314416,1029,930,1,0.181659,9,17.5482,3,5.72267
6360.11,1892484,0.00129282,0.0157825,-0.0811612,0.0546496,-5.00087,0.0313525,1030,1072,1,0.178885,9,15.8674,3,5.37885
6370.11,1895557,0.00120021,0.0159064,-0.0811902,0.0545304,-5.00092,0.0314494,1036,1234,1,0.2,9,16.0601,3,5.42734
6380.11,1898649,0.00139785,0.0158973,-0.0821238,0.0547302,-5.00081,0.0309981,1038,1388,1,0.204939,9,15.5071,3,5.32325
6390.11,1901764,0.00127013,0.0157184,-0.0821481,0.0548634,-5.00036,0.031497,1031,1536,1,0.187083,9,15.6656,3,5.40056
6400.11,1904833,0.00115547,0.0161075,-0.0819995,0.0549181,-5.00014,0.0315987,1028,158,1,0.173205,9,15.7823,3,5.4658
6410.11,1907942,0.00135995,0.0161925,-0.0819151,0.0547363,-5.00008,0.0313366,1026,324,1,0.167332,9,15.7989,3,5.57961
6420.11,1911004,0.00117209,0.0158931,-0.082656,0.0554149,-5.00006,0.0318558,1024,463,1,0.173205,9,15.9967,3,5.68129
6430.11,1914053,0.00136185,0.0158028,-0.0832316,0.0560274,-5.00001,0.0319278,1025,589,1,0.170294,9,16.2089,3,5.73079
6440.11,1917103,0.00130803,0.0159665,-0.0843622,0.0559501,-4.99983,0.031552,1026,748,1,0.173205,9,16.2633,3,5.75309
6450.11,1920156,0.00112831,0.01592,-0.0839135,0.0558045,-5.00003,0.0320285,1030,903,1,0.184391,9,16.4793,3,5.866
6460.11,1923255,0.00118771,0.0160046,-0.0831066,0.0554376,-5.00058,0.031882,1032,1048,1,0.194936,9,16.7488,3,5.88744
6470.11,1926356,0.00129385,0.0164703,-0.0831676,0.0549493,-5.00038,0.0310507,1031,1198,1,0.192354,9,16.9865,3,5.96766
6480.11,1929438,0.00128286,0.016266,-0.0835073,0.0549487,-5.00041,0.0315004,1030,1367,1,0.184391,9,17.1932,3,6.05054
6490.11,1932530,0.000978742,0.016012,-0.0832499,0.0546152,-5.00056,0.031332,1032,1513,1,0.189737,9,17.3588,3,6.1305
6500.11,1935623,0.00103043,0.0159017,-0.0833857,0.0541609,-5.00035,0.0312388,1033,147,1,0.192354,9,17.0247,3,6.09221
6510.11,1938710,0.00114702,0.0162637,-0.0836261,0.0545259,-5.0005,0.0319875,1031,315,1,0.187083,9,17.2638,3,6.11498
6520.11,1941783,0.00141952,0.016244,-0.0839016,0.0543011,-5.00101,0.0316104,1033,474,1,0.192354,9,17.3408,3,6.17276
6530.11,1944877,0.00163184,0.0162381,-0.0840653,0.054828,-5.00084,0.0312218,1034,629,1,0.2,9,17.4915,3,6.18361
6540.11,1947975,0.00194427,0.0163757,-0.0851548,0.0552818,-5.00076,0.0303105,1029,758,1,0.181659,9,17.6553,3,6.22455
6550.11,1951055,0.00213355,0.0164494,-0.0861311,0.0549811,-5.00051,0.030756,1035,901,1,0.197484,9,17.1159,3,6.04632
6560.11,1954127,0.00225662,0.0163552,-0.0870366,0.0550087,-5.00101,0.02982,1037,1062,1,0.202485,9,16.9582,3,6.01855
6570.11,1957243,0.00188252,0.0163688,-0.0882839,0.0554608,-5.00109,0.0292071,1040,1207,1,0.209762,9,17.1503,3,6.04268
6580.11,1960344,0.0018713,0.0164585,-0.0882005,0.0552783,-5.00171,0.0283836,1036,1366,1,0.2,9,17.3009,3,6.11073
6590.11,1963453,0.00180792,0.0164577,-0.0873718,0.0550166,-5.00217,0.028339,1037,1518,1,0.197484,9,17.3443,3,6.14589
6600.11,1966523,0.00175351,0.0167123,-0.0877939,0.054952,-5.00255,0.028171,1035,159,1,0.192354,9,17.4821,3,6.21908
6610.11,1969623,0.00176691,0.0166557,-0.0883064,0.0549019,-5.00252,0.0284774,1035,298,1,0.197484,9,17.0116,3,6.04591
6620.11,1972715,0.00186848,0.0166268,-0.0879498,0.0547017,-5.00276,0.0278022,1036,449,1,0.204939,9,17.1383,3,6.08079
6630.11,1975822,0.001846,0.0166876,-0.0879237,0.0548025,-5.00271,0.0277501,1034,631,1,0.2,9,17.2898,3,6.16433
6640.11,1978918,0.00196298,0.0168998,-0.0883526,0.0552237,-5.00299,0.0273455,1034,796,1,0.204939,9,17.2281,3,6.13466
6650.11,1981997,0.00164503,0.0170349,-0.0890954,0.0560034,-5.00296,0.0279848,1031,935,1,0.187083,9,17.4534,3,6.19669
6660.11,1985109,0.00155073,0.017234,-0.0901281,0.056228,-5.0031,0.027493,1031,1090,1,0.192354,8,17.1851,3,6.11073
6670.11,1988184,0.00198238,0.0177829,-0.0904942,0.0562187,-5.00326,0.0272449,1030,1235,1,0.189737,8,16.587,3,5.89067
6680.11,1991298,0.00190837,0.017818,-0.0907875,0.0565629,-5.00298,0.0267093,1029,1413,1,0.181659,8,16.7516,3,5.95231
6690.11,1994364,0.00166329,0.0176195,-0.0910359,0.056307,-5.00308,0.0261622,1029,1568,1,0.187083,8,16.8878,3,5.96766
6700.11,1997420,0.00155364,0.0179264,-0.0909446,0.0562739,-5.00295,0.0261768,1027,164,1,0.176068,8,17.0187,3,6.02719
6710.11,2000510,0.00149558,0.0181387,-0.0920778,0.0568431,-5.00284,0.0260363,1029,337,1,0.181659,8,17.1243,2,6.17544
6720.11,2003576,0.00130434,0.018176,-0.0924505,0.0568764,-5.00319,0.0258443,1033,484,1,0.192354,8,16.7832,2,6.13702
6730.11,2006702,0.00111633,0.0183554,-0.0923208,0.0566147,-5.00294,0.026674,1035,639,1,0.197484,8,16.9083,2,6.20693
6740.11,2009802,0.00109329,0.0181142,-0.091558,0.05675,-5.00296,0.0266862,1034,811,1,0.194936,8,17.1159,2,6.24508
6750.11,2012861,0.00119767,0.0183495,-0.0909816,0.0568176,-5.00323,0.0271571,1034,959,1,0.194936,8,17.3318,2,6.33522
6760.11,2015973,0.00146816,0.0186515,-0.0916186,0.0566614,-5.00292,0.0268441,1032,1118,1,0.189737,8,17.2293,2,6.324
6770.11,2019054,0.00146215,0.0189803,-0.092064,0.0568903,-5.0033,0.0271436,1029,1254,1,0.181659,8,17.4572,2,6.35224
6780.11,2022112,0.0014183,0.0189573,-0.0926908,0.0566392,-5.00357,0.0268696,1030,1379,1,0.178885,8,17.6459,3,6.30952
6790.11,2025222,0.0014231,0.0189575,-0.0932693,0.0564857,-5.00358,0.0273816,1030,1546,1,0.178885,8,17.7539,3,6.31839
6800.11,2028333,0.00130701,0.0186578,-0.0932883,0.0562756,-5.003,0.0275336,1036,145,1,0.2,8,17.6962,3,6.31736
6810.11,2031433,0.00126087,0.0185005,-0.0948164,0.0569621,-5.00256,0.0279107,1034,313,1,0.194936,8,17.7096,2,6.36844
6820.11,2034515,0.0012294,0.0184203,-0.0953646,0.0572925,-5.00265,0.0278294,1028,463,1,0.173205,8,17.7852,2,6.35476
6830.11,2037603,0.00100579,0.0184244,-0.0949214,0.0575211,-5.00311,0.027528,1030,627,1,0.184391,8,17.9542,2,6.39547
6840.11,2040688,0.00115826,0.0183627,-0.0946175,0.0567013,-5.00258,0.0279152,1026,783,1,0.173205,8,18.0317,2,6.47055
6850.11,2043752,0.000978559,0.0184543,-0.0937968,0.0571412,-5.00194,0.0277336,1026,946,1,0.173205,8,18.2295,2,6.51498
6860.11,2046848,0.00091453,0.018523,-0.0946618,0.0567118,-5.00213,0.0281106,1029,1101,1,0.181659,8,18.0459,2,6.48035
6870.11,2049943,0.00098593,0.0186602,-0.094529,0.0569755,-5.00217,0.0286295,1030,1259,1,0.189737,8,16.3059,2,5.8025
6880.11,2053039,0.00116246,0.0185561,-0.0949084,0.0568391,-5.00225,0.0277195,1029,1434,1,0.181659,8,16.1551,2,5.74917
6890.11,2056125,0.00103623,0.0186637,-0.0956823,0.0569144,-5.00172,0.0282041,1025,1601,1,0.164317,7,16.3174,2,5.83069
6900.11,2059200,0.00140994,0.0193058,-0.0958815,0.0567405,-5.00143,0.0288036,1022,146,1,0.148324,8,16.2902,2,5.85081
6910.11,2062272,0.0011905,0.0195407,-0.0958618,0.0561845,-5.00154,0.0288976,1025,310,1,0.158114,8,16.3878,2,5.90093
6920.11,2065330,0.00123935,0.0196606,-0.0955306,0.0561006,-5.00163,0.028693,1028,470,1,0.167332,8,16.2135,2,5.87878
6930.11,2068423,0.000975241,0.0193643,-0.0960559,0.0563939,-5.00158,0.028118,1028,634,1,0.178885,8,16.4021,2,5.93667
6940.11,2071502,0.00119152,0.0193364,-0.0964208,0.0568231,-5.00132,0.027928,1030,775,1,0.173205,8,16.2114,2,5.93245
6950.11,2074561,0.000977185,0.0192189,-0.0964816,0.0567927,-5.00135,0.028087,1027,940,1,0.164317,8,16.3597,2,5.96398
6960.11,2077636,0.00068235,0.0191736,-0.0962389,0.057104,-5.00091,0.0281581,1030,1106,1,0.173205,8,16.4804,2,5.9571
6970.11,2080743,0.000719941,0.0192419,-0.0967238,0.056289,-5.00111,0.0284248,1024,1253,1,0.154919,7,16.0203,2,5.82435
6980.11,2083813,0.000689505,0.0188397,-0.0978137,0.0565217,-5.00123,0.0285111,1023,1420,1,0.151658,7,15.6358,2,5.69693
6990.11,2086868,0.000663237,0.0187288,-0.0986354,0.0568199,-5.00099,0.0283116,1024,1568,1,0.154919,7,15.7021,2,5.74996
7000.11,2089965,0.000701543,0.0188763,-0.0982806,0.0568621,-5.00062,0.0288761,1026,147,1,0.161245,8,15.8325,2,5.80388
7010.11,2093016,0.000556647,0.0186586,-0.0979728,0.0571739,-5.00055,0.0285024,1028,291,1,0.173205,7,15.3617,2,5.76056
7020.11,2096093,0.000823063,0.0183419,-0.09814,0.0565124,-5.0011,0.0282334,1026,446,1,0.161245,7,15.3547,2,5.74717
7030.11,2099181,0.000696518,0.0182681,-0.0982815,0.056038,-5.00142,0.0287512,1029,627,1,0.170294,7,15.5114,2,5.81636
7040.11,2102250,0.000892104,0.0187631,-0.0995985,0.0556449,-5.00118,0.0288118,1024,789,1,0.154919,7,15.4872,2,5.80629
7050.11,2105308,0.000937209,0.0182861,-0.100035,0.0559491,-5.00135,0.0292065,1023,951,1,0.151658,8,15.5402,2,5.87716
7060.11,2108387,0.000645469,0.0179069,-0.100154,0.0561129,-5.00121,0.0292665,1021,1115,1,0.144914,8,15.6912,2,5.93987
7070.11,2111458,0.000624372,0.0178997,-0.100139,0.0557524,-5.00135,0.0300387,1024,1266,1,0.154919,8,15.5702,2,5.895
7080.11,2114537,0.000324132,0.0181547,-0.101135,0.0562914,-5.00157,0.0296838,1026,1444,1,0.161245,8,15.7089,2,5.90068
7090.11,2117627,0.000461902,0.0179479,-0.101177,0.0555801,-5.0014,0.0300663,1026,1611,1,0.161245,8,15.8526,2,5.94306
7100.11,2120705,0.000411097,0.0178076,-0.101033,0.0561156,-5.00112,0.0301335,1026,156,1,0.173205,8,15.9479,2,6.03506
7110.11,2123806,-3.74144e-05,0.0182981,-0.101147,0.0557343,-5.00094,0.0302522,1027,321,1,0.164317,8,16.111,2,6.06663
7120.11,2126882,0.000124943,0.0186061,-0.101403,0.0558214,-5.00118,0.0299554,1027,464,1,0.164317,8,16.236,2,6.11515
7130.11,2129975,0.000440093,0.01873,-0.101947,0.0560177,-5.00141,0.0301458,1030,635,1,0.173205,8,16.386,2,6.07363
7140.11,2133067,0.000498385,0.0185438,-0.103017,0.0559804,-5.00134,0.0296695,1034,784,1,0.184391,7,16.5001,2,6.09237
7150.11,2136156,0.000485901,0.018473,-0.103009,0.0558962,-5.00163,0.0302421,1031,933,1,0.176068,7,16.5566,2,6.05814
7160.11,2139268,0.000300243,0.0182409,-0.103391,0.0562461,-5.00157,0.0300876,1032,1108,1,0.178885,7,16.5065,2,6.02038
7170.11,2142379,0.000225284,0.0181902,-0.104082,0.0567597,-5.00096,0.0307467,1034,1255,1,0.189737,7,15.8637,2,5.788
7180.11,2145481,0.00040906,0.0180097,-0.105384,0.0561049,-5.0012,0.0302642,1035,1411,1,0.187083,7,11.0958,2,3.99575
7190.11,2148579,0.00042405,0.017665,-0.105058,0.0561901,-5.0016,0.0299083,1031,1556,1,0.176068,7,11.156,2,4.04944
7200.11,2151653,0.000505882,0.0176599,-0.104656,0.0561011,-5.00134,0.0303173,1033,156,1,0.181659,7,11.2289,2,4.08154
7210.11,2154780,0.000540117,0.0179498,-0.105218,0.0560492,-5.00139,0.0303333,1030,317,1,0.173205,7,11.2527,2,4.10024
7220.11,2157896,0.00052619,0.0176228,-0.104873,0.0562623,-5.00158,0.030393,1033,498,1,0.187083,7,11.3851,2,4.16041
7230.11,2160979,0.000410225,0.0176735,-0.105619,0.0567544,-5.00198,0.0291586,1032,665,1,0.184391,7,11.5236,2,4.19476
7240.11,2164097,0.000396983,0.0180561,-0.105557,0.0565726,-5.00211,0.0289859,1030,832,1,0.178885,7,11.5754,2,4.25359
7250.11,2167193,0.000285804,0.0182432,-0.105755,0.0567202,-5.0016,0.0297712,1034,1016,1,0.189737,7,11.6616,2,4.30174
7260.11,2170299,0.000475793,0.0180604,-0.105737,0.0562427,-5.00183,0.0292633,1038,1180,1,0.2,7,11.7953,2,4.33567
7270.11,2173428,0.000385922,0.0181697,-0.106246,0.0566204,-5.00114,0.0298872,1037,1354,1,0.197484,7,11.9907,2,4.39295
7280.11,2176556,0.000159756,0.0179979,-0.105873,0.0562859,-5.00148,0.029598,1036,1506,1,0.194936,7,11.7605,2,4.36749
7290.11,2179660,0.00024585,0.0181469,-0.105858,0.0563685,-5.00162,0.0296591,1037,1677,1,0.197484,7,11.8573,2,4.40885
7300.11,2182768,0.000221132,0.0183865,-0.106585,0.0568323,-5.00121,0.0301355,1036,151,1,0.194936,7,11.9134,2,4.39056
7310.11,2185907,0.000122322,0.0180963,-0.106667,0.0563393,-5.00179,0.0289494,1040,308,1,0.204939,7,12.0712,2,4.45343
7320.11,2189023,4.43076e-05,0.0180964,-0.107328,0.0566594,-5.00198,0.028461,1038,470,1,0.194936,7,12.161,2,4.51342
7330.11,2192157,-0.000146999,0.0180324,-0.107568,0.055998,-5.00201,0.0288276,1043,636,1,0.221359,7,12.1911,2,4.56662
7340.11,2195266,-0.000456129,0.0179094,-0.107626,0.0556102,-5.00138,0.0294561,1045,798,1,0.225832,7,12.1754,2,4.5722
7350.11,2198422,-0.000442176,0.0178809,-0.107581,0.055892,-5.00055,0.0306589,1045,972,1,0.221359,7,12.0959,2,4.54819
7360.11,2201574,-0.000543707,0.0176008,-0.10636,0.0562501,-5.00027,0.0307648,1041,1136,1,0.212132,7,12.1986,2,4.62601
7370.11,2204692,-0.000530128,0.0180149,-0.10645,0.0573311,-5.00033,0.03108,1042,1289,1,0.223607,7,11.8279,2,4.47314
7380.11,2207844,-0.000537275,0.0181748,-0.106098,0.0567008,-5.00122,0.030695,1040,1467,1,0.209762,7,12.0037,2,4.50833
7390.11,2210971,-0.000586756,0.0179266,-0.106103,0.0567799,-5.00144,0.0309839,1040,1652,1,0.214476,7,12.1868,2,4.55324
7400.11,2214096,-0.000704997,0.0181209,-0.105805,0.0564353,-5.00133,0.0318485,1041,186,1,0.207364,7,12.3038,2,4.60511
7410.11,2217256,-0.000866501,0.0181194,-0.105482,0.0564714,-5.00128,0.0326908,1037,384,1,0.197484,7,12.4037,2,4.64941
7420.11,2220393,-0.000464385,0.0181869,-0.104688,0.0562136,-5.00129,0.0332186,1036,563,1,0.194936,7,12.1156,2,4.56114
7430.11,2223512,-0.000620184,0.0182659,-0.104203,0.0562595,-5.0019,0.0325986,1041,713,1,0.207364,7,12.2477,2,4.58694
7440.11,2226619,-0.000702197,0.0183203,-0.104005,0.0563052,-5.00221,0.0327114,1037,876,1,0.197484,7,12.3535,2,4.63433
7450.11,2229754,-0.000574962,0.0181482,-0.104439,0.0564851,-5.00221,0.0328419,1036,1035,1,0.194936,7,12.471,2,4.67953
7460.11,2232849,-0.000857191,0.0178018,-0.104269,0.0566628,-5.00228,0.0328405,1032,1185,1,0.184391,7,11.4584,2,4.34097
7470.11,2235955,-0.00108912,0.0177125,-0.10388,0.0562148,-5.0023,0.032123,1028,1366,1,0.173205,7,11.5839,2,4.3731
7480.11,2239039,-0.00117289,0.0178636,-0.104961,0.0567995,-5.00242,0.0323256,1034,1528,1,0.194936,7,11.375,2,4.20785
7490.11,2242152,-0.000880067,0.0175665,-0.105293,0.0569759,-5.00209,0.0325244,1033,1683,1,0.192354,7,11.499,2,4.22954
7500.11,2245245,-0.000920159,0.0170839,-0.105526,0.0565475,-5.00227,0.0324102,1032,150,1,0.2,7,11.5878,2,4.26579
7510.11,2248352,-0.00103527,0.0169814,-0.105505,0.0561429,-5.00272,0.0327094,1034,317,1,0.204939,7,10.8146,2,4.05142
7520.11,2251474,-0.000871205,0.0167282,-0.106627,0.0563242,-5.00308,0.0332059,1034,490,1,0.204939,7,10.9833,2,4.04376
7530.11,2254600,-0.000705497,0.0167678,-0.105683,0.0563921,-5.00254,0.0328175,1031,662,1,0.176068,7,11.0541,2,4.09707
7540.11,2257709,-0.000909361,0.016612,-0.106603,0.0563101,-5.00213,0.0331551,1034,824,1,0.184391,7,11.104,2,4.09878
7550.11,2260816,-0.00124362,0.0169621,-0.106731,0.0563377,-5.00227,0.0327493,1033,988,1,0.187083,7,10.9661,2,4.05635
7560.11,2263908,-0.00107982,0.0167914,-0.107321,0.0567369,-5.00251,0.0325445,1032,1149,1,0.184391,7,11.1204,2,4.11096
7570.11,2267007,-0.0013208,0.0172225,-0.107635,0.0569186,-5.0024,0.0328833,1031,1315,1,0.181659,7,11.2505,2,4.16905
7580.11,2270101,-0.00140551,0.0167404,-0.108574,0.0569682,-5.00213,0.0322441,1030,1464,1,0.173205,7,11.3056,2,4.22706
7590.11,2273210,-0.00161954,0.0167325,-0.1089,0.0573118,-5.00215,0.0315219,1029,1631,1,0.170294,7,11.4153,2,4.31764
7600.11,2276290,-0.00149915,0.0166419,-0.110353,0.0578969,-5.00247,0.0315918,1027,161,1,0.164317,7,11.2684,2,4.24382
7610.11,2279381,-0.00163259,0.0168303,-0.110359,0.0580086,-5.0025,0.0319905,1029,323,1,0.176068,7,10.3133,2,3.89974
7620.11,2282479,-0.00185206,0.0169453,-0.110207,0.0580521,-5.00241,0.0320644,1031,484,1,0.192354,6,9.90989,2,3.79421
7630.11,2285590,-0.00205007,0.0176281,-0.11074,0.0583091,-5.00168,0.0331604,1031,666,1,0.192354,6,9.37742,2,3.56623
7640.11,2288675,-0.00220137,0.0175814,-0.110872,0.0586328,-5.00155,0.0335106,1027,829,1,0.181659,6,9.42523,2,3.60583
7650.11,2291761,-0.00234837,0.0176847,-0.111037,0.0578912,-5.00108,0.0341733,1030,1000,1,0.189737,6,9.42205,2,3.60056
7660.11,2294867,-0.00217944,0.0176058,-0.110231,0.0572773,-5.0012,0.0334576,1029,1173,1,0.181659,6,9.41435,2,3.6169
7670.11,2297964,-0.00213436,0.0174724,-0.110178,0.0574853,-5.00083,0.0344345,1030,1342,1,0.184391,6,9.36328,2,3.59068
