dForagingSD,dForagingMean,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,beta0,beta1,beta2,beta3,beta4
0.5,0.5,1373,356.643,15,15,-1,-1,1,-1,1,1,89,40,31,49,0,1,-1,-5.00622,5,0,1,-0.0247402,0.0974362,0.0743849,0.0082115,-0.0787129
0.5,0.5,1374,356.704,19,19,-1,-1,1,-1,0,1,89,52,21,37,0,1,-1,-5.02442,1,1,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1375,360.1,0,0,-1,-1,1,-1,1,1,90,49,19,41,0,1,-1,-5.02591,5,4,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1376,360.104,8,8,-1,-1,1,-1,1,1,90,45,22,45,0,1,-1,-5.03183,6,3,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,1377,360.151,13,13,-1,-1,1,-1,1,0,90,44,27,46,0,1,-1,-5.02224,5,6,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,1378,360.303,12,12,-1,-1,1,-1,1,1,90,33,30,57,0,1,-1,-5.02562,5,4,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,1379,360.337,18,18,-1,-1,1,-1,0,0,90,40,30,50,0,1,-1,-5.01288,6,3,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,1380,360.585,2,2,-1,-1,1,-1,0,1,90,43,23,47,0,1,-1,-4.89804,5,9,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,1381,360.643,15,15,-1,-1,1,-1,1,1,90,41,31,49,0,1,-1,-5.00622,4,0,1,-0.0247402,0.0974362,0.0743849,0.0082115,-0.0787129
0.5,0.5,1382,360.704,19,19,-1,-1,1,-1,1,0,90,52,21,38,0,1,-1,-5.02442,1,1,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1383,364.1,0,0,-1,-1,1,-1,1,0,91,50,19,41,0,1,-1,-5.02591,4,4,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1384,364.104,8,8,-1,-1,1,-1,1,0,91,46,22,45,0,1,-1,-5.03183,6,3,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,1385,364.151,13,13,-1,-1,1,-1,0,1,91,45,27,46,0,1,-1,-5.02224,6,6,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,1386,364.303,12,12,-1,-1,1,-1,1,0,91,34,30,57,0,1,-1,-5.02562,4,3,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,1387,364.337,18,18,-1,-1,1,-1,0,1,91,40,30,51,0,1,-1,-5.01288,7,3,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,1388,364.585,2,2,-1,-1,1,-1,1,0,91,43,23,48,0,1,-1,-4.89804,5,9,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,1389,364.643,15,15,-1,-1,1,-1,1,0,91,42,31,49,0,1,-1,-5.00622,3,0,1,-0.0247402,0.0974362,0.0743849,0.0082115,-0.0787129
0.5,0.5,1390,364.704,19,19,-1,-1,1,-1,0,0,91,53,21,38,0,1,-1,-5.02442,1,2,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1391,366.643,15,15,-1,-1,1,-1,0,0,92,43,31,49,0,0,366.643,-5.00622,3,0,0,-0.0247402,0.0974362,0.0743849,0.0082115,-0.0787129
0.5,0.5,1392,368.1,0,0,-1,-1,1,-1,0,0,92,51,19,41,0,1,-1,-5.02591,5,4,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1393,368.104,8,8,-1,-1,1,-1,0,1,92,47,22,45,0,1,-1,-5.03183,7,3,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,1394,368.151,13,13,-1,-1,1,-1,1,0,92,45,28,47,0,1,-1,-5.02224,6,5,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,1395,368.303,12,12,-1,-1,1,-1,0,0,92,35,30,57,0,1,-1,-5.02562,5,3,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,1396,368.337,18,18,-1,-1,1,-1,1,1,92,40,31,52,0,1,-1,-5.01288,7,3,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,1397,368.585,2,2,-1,-1,1,-1,0,1,92,44,23,48,0,1,-1,-4.89804,6,9,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,1398,368.704,19,19,-1,-1,1,-1,0,1,92,53,21,39,0,1,-1,-5.02442,2,2,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1399,372.1,0,0,-1,-1,1,-1,0,1,93,51,20,42,0,1,-1,-5.02591,6,4,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1400,372.104,8,8,-1,-1,1,-1,1,0,93,47,23,46,0,1,-1,-5.03183,6,3,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,1401,372.151,13,13,-1,-1,1,-1,0,1,93,46,28,47,0,1,-1,-5.02224,7,5,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,1402,372.303,12,12,-1,-1,1,-1,0,1,93,35,31,58,0,1,-1,-5.02562,5,4,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,1403,372.337,18,18,-1,-1,1,-1,1,1,93,41,31,52,0,1,-1,-5.01288,7,3,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,1404,372.585,2,2,-1,-1,1,-1,1,0,93,44,24,49,0,1,-1,-4.89804,5,8,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,1405,372.704,19,19,-1,-1,1,-1,1,1,93,53,22,40,0,1,-1,-5.02442,2,2,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1406,376.1,0,0,-1,-1,1,-1,1,1,94,51,21,43,0,1,-1,-5.02591,5,4,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1407,376.104,8,8,-1,-1,1,-1,0,1,94,48,23,46,0,1,-1,-5.03183,6,4,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,1408,376.151,13,13,-1,-1,1,-1,1,1,94,46,29,48,0,1,-1,-5.02224,6,4,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,1409,376.303,12,12,-1,-1,1,-1,1,0,94,35,31,59,0,1,-1,-5.02562,4,4,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,1410,376.337,18,18,-1,-1,1,-1,1,1,94,42,31,52,0,1,-1,-5.01288,6,1,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,1411,376.585,2,2,-1,-1,1,-1,0,1,94,45,24,49,0,1,-1,-4.89804,5,9,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,1412,376.704,19,19,-1,-1,1,-1,1,1,94,54,22,40,0,1,-1,-5.02442,2,2,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1413,380.1,0,0,-1,-1,1,-1,1,1,95,52,21,43,0,1,-1,-5.02591,5,4,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1414,380.104,8,8,-1,-1,1,-1,1,1,95,48,23,47,0,1,-1,-5.03183,6,4,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,1415,380.151,13,13,-1,-1,1,-1,1,0,95,47,29,48,0,1,-1,-5.02224,6,4,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,1416,380.303,12,12,-1,-1,1,-1,0,1,95,36,31,59,0,1,-1,-5.02562,5,4,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,1417,380.337,18,18,-1,-1,1,-1,1,0,95,43,31,52,0,1,-1,-5.01288,6,1,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,1418,380.585,2,2,-1,-1,1,-1,1,0,95,45,24,50,0,1,-1,-4.89804,4,9,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,1419,380.704,19,19,-1,-1,1,-1,1,1,95,55,22,40,0,1,-1,-5.02442,2,2,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1420,384.1,0,0,-1,-1,1,-1,1,1,96,53,21,43,0,1,-1,-5.02591,5,4,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1421,384.104,8,8,-1,-1,1,-1,1,0,96,49,23,47,0,1,-1,-5.03183,6,3,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,1422,384.151,13,13,-1,-1,1,-1,0,0,96,48,29,48,0,1,-1,-5.02224,7,4,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,1423,384.303,12,12,-1,-1,1,-1,1,1,96,36,32,60,0,1,-1,-5.02562,4,4,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,1424,384.337,18,18,-1,-1,1,-1,0,0,96,44,31,52,0,1,-1,-5.01288,7,1,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,1425,384.585,2,2,-1,-1,1,-1,0,1,96,46,24,50,0,1,-1,-4.89804,4,10,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,1426,384.704,19,19,-1,-1,1,-1,1,0,96,56,22,40,0,1,-1,-5.02442,2,0,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1427,388.1,0,0,-1,-1,1,-1,1,1,97,54,21,43,0,1,-1,-5.02591,4,2,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1428,388.104,8,8,-1,-1,1,-1,0,0,97,50,23,47,0,1,-1,-5.03183,6,4,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,1429,388.151,13,13,-1,-1,1,-1,0,1,97,48,30,49,0,1,-1,-5.02224,8,4,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,1430,388.303,12,12,-1,-1,1,-1,1,0,97,37,32,60,0,1,-1,-5.02562,3,4,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,1431,388.337,18,18,-1,-1,1,-1,0,1,97,44,32,53,0,1,-1,-5.01288,7,2,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,1432,388.585,2,2,-1,-1,1,-1,1,1,97,46,24,51,0,1,-1,-4.89804,3,7,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,1433,388.704,19,19,-1,-1,1,-1,0,0,97,57,22,40,0,1,-1,-5.02442,2,1,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1434,392.1,0,0,-1,-1,1,-1,1,1,98,55,21,43,0,1,-1,-5.02591,3,2,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1435,392.104,8,8,-1,-1,1,-1,0,0,98,50,23,48,0,1,-1,-5.03183,7,4,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,1436,392.151,13,13,-1,-1,1,-1,1,1,98,48,31,50,0,1,-1,-5.02224,8,3,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,1437,392.303,12,12,-1,-1,1,-1,0,0,98,38,32,60,0,1,-1,-5.02562,3,5,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,1438,392.337,18,18,-1,-1,1,-1,1,1,98,44,32,54,0,1,-1,-5.01288,5,0,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,1439,392.585,2,2,-1,-1,1,-1,1,1,98,47,24,51,0,1,-1,-4.89804,3,7,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,1440,392.704,19,19,-1,-1,1,-1,0,1,98,57,22,41,0,1,-1,-5.02442,3,1,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1441,396.1,0,0,-1,-1,1,-1,1,1,99,56,21,43,0,1,-1,-5.02591,3,2,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1442,396.104,8,8,-1,-1,1,-1,0,0,99,50,24,49,0,1,-1,-5.03183,7,5,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,1443,396.151,13,13,-1,-1,1,-1,1,1,99,49,31,50,0,1,-1,-5.02224,7,3,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,1444,396.303,12,12,-1,-1,1,-1,0,0,99,38,32,61,0,1,-1,-5.02562,4,5,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,1445,396.337,18,18,-1,-1,1,-1,1,1,99,45,32,54,0,1,-1,-5.01288,3,0,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,1446,396.585,2,2,-1,-1,1,-1,1,1,99,48,24,51,0,1,-1,-4.89804,3,7,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,1447,396.704,19,19,-1,-1,1,-1,1,0,99,57,23,42,0,1,-1,-5.02442,3,1,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1448,400.1,0,0,-1,-1,1,-1,1,1,100,57,21,43,0,1,-1,-5.02591,3,2,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1449,400.104,8,8,-1,-1,1,-1,0,0,100,50,24,50,0,1,-1,-5.03183,4,3,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,1450,400.151,13,13,-1,-1,1,-1,1,0,100,50,31,50,0,1,-1,-5.02224,4,2,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,1451,400.303,12,12,-1,-1,1,-1,0,0,100,38,33,62,0,1,-1,-5.02562,3,3,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,1452,400.337,18,18,-1,-1,1,-1,1,1,100,46,32,54,0,1,-1,-5.01288,2,0,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,1453,400.585,2,2,-1,-1,1,-1,1,1,100,49,24,51,0,1,-1,-4.89804,1,4,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,1454,400.704,19,19,-1,-1,1,-1,0,1,100,58,23,42,0,1,-1,-5.02442,2,2,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1455,404.1,0,0,-1,-1,1,-1,1,0,101,58,21,43,0,1,-1,-5.02591,2,1,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1456,404.104,8,8,-1,-1,1,-1,0,1,101,50,24,51,0,1,-1,-5.03183,5,3,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,1457,404.151,13,13,-1,-1,1,-1,0,1,101,51,31,50,0,1,-1,-5.02224,5,2,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,1458,404.303,12,12,-1,-1,1,-1,0,1,101,38,34,63,0,1,-1,-5.02562,3,4,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,1459,404.337,18,18,-1,-1,1,-1,1,0,101,47,32,54,0,1,-1,-5.01288,1,0,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,1460,404.585,2,2,-1,-1,1,-1,1,1,101,50,24,51,0,1,-1,-4.89804,0,4,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,1461,404.704,19,19,-1,-1,1,-1,1,0,101,58,23,43,0,1,-1,-5.02442,2,2,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1462,408.1,0,0,-1,-1,1,-1,0,1,102,59,21,43,0,1,-1,-5.02591,2,2,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1463,408.104,8,8,-1,-1,1,-1,1,1,102,50,25,52,0,1,-1,-5.03183,5,3,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,1464,408.151,13,13,-1,-1,1,-1,1,1,102,51,32,51,0,1,-1,-5.02224,5,2,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,1465,408.303,12,12,-1,-1,1,-1,1,1,102,38,34,64,0,1,-1,-5.02562,2,4,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,1466,408.337,18,18,-1,-1,1,-1,0,0,102,48,32,54,0,1,-1,-5.01288,2,0,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,1467,408.585,2,2,-1,-1,1,-1,1,0,102,51,24,51,0,1,-1,-4.89804,0,4,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,1468,408.704,19,19,-1,-1,1,-1,0,1,102,59,23,43,0,1,-1,-5.02442,2,3,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1469,412.1,0,0,-1,-1,1,-1,1,1,103,59,21,44,0,1,-1,-5.02591,2,2,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1470,412.104,8,8,-1,-1,1,-1,1,0,103,51,25,52,0,1,-1,-5.03183,5,3,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,1471,412.151,13,13,-1,-1,1,-1,1,0,103,52,32,51,0,1,-1,-5.02224,4,2,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,1472,412.303,12,12,-1,-1,1,-1,1,0,103,39,34,64,0,1,-1,-5.02562,2,4,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,1473,412.337,18,18,-1,-1,1,-1,0,0,103,48,33,55,0,1,-1,-5.01288,2,1,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,1474,412.585,2,2,-1,-1,1,-1,0,1,103,52,24,51,0,1,-1,-4.89804,0,5,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,1475,412.704,19,19,-1,-1,1,-1,1,1,103,59,23,44,0,1,-1,-5.02442,2,3,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1476,416.1,0,0,-1,-1,1,-1,1,0,104,60,21,44,0,1,-1,-5.02591,1,2,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1477,416.104,8,8,-1,-1,1,-1,0,1,104,52,25,52,0,1,-1,-5.03183,6,3,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,1478,416.151,13,13,-1,-1,1,-1,0,0,104,53,32,51,0,1,-1,-5.02224,5,2,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,1479,416.303,12,12,-1,-1,1,-1,0,1,104,40,34,64,0,1,-1,-5.02562,3,4,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,1480,416.337,18,18,-1,-1,1,-1,0,1,104,48,33,56,0,1,-1,-5.01288,2,2,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,1481,416.585,2,2,-1,-1,1,-1,1,1,104,52,24,52,0,1,-1,-4.89804,0,4,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,1482,416.704,19,19,-1,-1,1,-1,1,1,104,60,23,44,0,1,-1,-5.02442,2,3,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1483,420.1,0,0,-1,-1,1,-1,0,0,105,61,21,44,0,1,-1,-5.02591,1,3,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1484,420.104,8,8,-1,-1,1,-1,1,0,105,52,26,53,0,1,-1,-5.03183,6,3,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,1485,420.151,13,13,-1,-1,1,-1,0,1,105,53,33,52,0,1,-1,-5.02224,6,2,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,1486,420.303,12,12,-1,-1,1,-1,1,1,105,40,35,65,0,1,-1,-5.02562,3,3,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,1487,420.337,18,18,-1,-1,1,-1,1,0,105,48,33,57,0,1,-1,-5.01288,2,2,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,1488,420.585,2,2,-1,-1,1,-1,1,0,105,53,24,52,0,1,-1,-4.89804,0,3,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,1489,420.704,19,19,-1,-1,1,-1,1,1,105,61,23,44,0,1,-1,-5.02442,2,3,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1490,424.1,0,0,-1,-1,1,-1,0,0,106,61,21,45,0,1,-1,-5.02591,1,4,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1491,424.104,8,8,-1,-1,1,-1,0,0,106,53,26,53,0,1,-1,-5.03183,6,4,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,1492,424.151,13,13,-1,-1,1,-1,1,1,106,53,34,53,0,1,-1,-5.02224,6,2,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,1493,424.303,12,12,-1,-1,1,-1,1,0,106,41,35,65,0,1,-1,-5.02562,3,3,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,1494,424.337,18,18,-1,-1,1,-1,0,1,106,49,33,57,0,1,-1,-5.01288,2,3,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,1495,424.585,2,2,-1,-1,1,-1,0,1,106,54,24,52,0,1,-1,-4.89804,0,4,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,1496,424.704,19,19,-1,-1,1,-1,1,0,106,62,23,44,0,1,-1,-5.02442,1,2,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1497,428.1,0,0,-1,-1,1,-1,0,1,107,61,21,46,0,1,-1,-5.02591,1,5,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1498,428.104,8,8,-1,-1,1,-1,0,1,107,53,26,54,0,1,-1,-5.03183,7,4,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,1499,428.151,13,13,-1,-1,1,-1,1,1,107,54,34,53,0,1,-1,-5.02224,5,2,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,1500,428.303,12,12,-1,-1,1,-1,0,0,107,42,35,65,0,1,-1,-5.02562,3,4,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,1501,428.337,18,18,-1,-1,1,-1,1,1,107,49,33,58,0,1,-1,-5.01288,2,3,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,1502,428.585,2,2,-1,-1,1,-1,1,1,107,54,24,53,0,1,-1,-4.89804,0,4,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,1503,428.704,19,19,-1,-1,1,-1,0,0,107,63,23,44,0,1,-1,-5.02442,1,3,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1504,432.1,0,0,-1,-1,1,-1,1,1,108,61,21,47,0,1,-1,-5.02591,1,5,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1505,432.104,8,8,-1,-1,1,-1,1,1,108,53,27,55,0,1,-1,-5.03183,7,4,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,1506,432.151,13,13,-1,-1,1,-1,1,1,108,55,34,53,0,1,-1,-5.02224,5,2,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,1507,432.303,12,12,-1,-1,1,-1,0,1,108,42,35,66,0,1,-1,-5.02562,4,4,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,1508,432.337,18,18,-1,-1,1,-1,1,1,108,50,33,58,0,1,-1,-5.01288,2,3,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,1509,432.585,2,2,-1,-1,1,-1,1,0,108,55,24,53,0,1,-1,-4.89804,0,4,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,1510,432.704,19,19,-1,-1,1,-1,0,0,108,63,23,45,0,1,-1,-5.02442,2,3,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1511,436.1,0,0,-1,-1,1,-1,1,1,109,62,21,47,0,1,-1,-5.02591,1,5,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1512,436.104,8,8,-1,-1,1,-1,1,1,109,54,27,55,0,1,-1,-5.03183,7,4,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,1513,436.151,13,13,-1,-1,1,-1,1,0,109,56,34,53,0,1,-1,-5.02224,4,2,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,1514,436.303,12,12,-1,-1,1,-1,1,0,109,42,36,67,0,1,-1,-5.02562,4,4,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,1515,436.337,18,18,-1,-1,1,-1,1,1,109,51,33,58,0,1,-1,-5.01288,1,2,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,1516,436.585,2,2,-1,-1,1,-1,0,1,109,56,24,53,0,1,-1,-4.89804,1,4,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,1517,436.704,19,19,-1,-1,1,-1,0,0,109,63,24,46,0,1,-1,-5.02442,3,3,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1518,440.1,0,0,-1,-1,1,-1,1,1,110,63,21,47,0,1,-1,-5.02591,1,5,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1519,440.104,8,8,-1,-1,1,-1,1,1,110,55,27,55,0,1,-1,-5.03183,6,4,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,1520,440.151,13,13,-1,-1,1,-1,0,1,110,57,34,53,0,1,-1,-5.02224,4,3,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,1521,440.303,12,12,-1,-1,1,-1,0,1,110,43,36,67,0,1,-1,-5.02562,4,5,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,1522,440.337,18,18,-1,-1,1,-1,1,1,110,52,33,58,0,1,-1,-5.01288,1,2,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,1523,440.585,2,2,-1,-1,1,-1,1,1,110,56,25,54,0,1,-1,-4.89804,1,4,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
