dForagingSD,dForagingMean,gtime,event,choice_int_avg,choice_int_std,choice_slope_avg,choice_slope_std,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std
0.5,1,8930.22,2650967,-0.00132996,0.0606335,-0.0403162,0.058261,-4.98233,0.0598892,1031,5450,1,0.202485,2,2.82507,2,3.02638,5,5.25681
0.5,1,8940.22,2653921,-0.00294729,0.0610984,-0.0406275,0.0586209,-4.98066,0.061143,1035,5878,1,0.212132,2,2.99767,2,3.15198,5,5.55869
0.5,1,8950.22,2656913,-0.00298022,0.0602664,-0.0413135,0.0592133,-4.98094,0.060862,1037,6288,1,0.221359,2,3.17427,2,3.31949,5,5.90584
0.5,1,8960.22,2659944,-0.00234255,0.0604319,-0.0412024,0.0592221,-4.98122,0.0609336,1036,6720,1,0.209762,2,3.23836,2,3.35827,5,6.01855
0.5,1,8970.22,2662903,-0.00197008,0.0611156,-0.04094,0.0588689,-4.98105,0.0595515,1032,7124,1,0.194936,2,3.39308,2,3.50386,5,6.3187
0.5,1,8980.22,2665924,-0.00244751,0.0613961,-0.0416821,0.0593897,-4.98032,0.0600688,1032,7538,1,0.194936,2,3.50428,2,3.64321,5,6.57701
0.5,1,8990.22,2668889,-0.00306463,0.0612945,-0.0414258,0.0585939,-4.98038,0.0602887,1033,7961,1,0.202485,2,3.54866,2,3.66538,5,6.65492
0.5,1,9000.22,2671897,-0.00334365,0.0604526,-0.041393,0.0580677,-4.98003,0.0604304,1035,4244,1,0.202485,1,2.32873,2,2.24054,4,3.92492
0.5,1,9010.22,2674894,-0.00320749,0.0592354,-0.0412086,0.0587958,-4.97995,0.0602139,1035,4644,1,0.207364,2,2.3268,2,2.47245,4,4.32793
0.5,1,9020.22,2677908,-0.00299803,0.0592187,-0.0420181,0.0586951,-4.98007,0.0608463,1041,5062,1,0.216795,2,2.45194,2,2.57196,4,4.58378
0.5,1,9030.22,2680909,-0.00316428,0.0599983,-0.0415722,0.0585544,-4.98066,0.0609611,1039,5492,1,0.212132,2,2.63325,2,2.73606,4,4.88631
0.5,1,9040.22,2683923,-0.00296182,0.0610741,-0.0422366,0.059186,-4.98056,0.0616237,1040,5932,1,0.214476,2,2.80161,2,2.76749,4,5.12328
0.5,1,9050.22,2686944,-0.00300793,0.0613684,-0.0426579,0.0587341,-4.98103,0.0609029,1041,6314,1,0.207364,2,2.95888,2,2.98781,5,5.40111
0.5,1,9060.22,2689952,-0.00284122,0.0624571,-0.0422147,0.0588684,-4.98054,0.0621857,1039,6713,1,0.216795,2,3.11609,2,3.09435,5,5.68604
0.5,1,9070.22,2692971,-0.00233501,0.0633565,-0.0416993,0.0591646,-4.97995,0.0628198,1040,7122,1,0.204939,2,3.29226,2,3.25377,5,6.00267
0.5,1,9080.22,2695979,-0.00284932,0.063904,-0.0414234,0.0595619,-4.97944,0.0625815,1040,7532,1,0.204939,2,3.44935,2,3.43045,5,6.34492
0.5,1,9090.22,2698987,-0.00285266,0.0631606,-0.0411875,0.059104,-4.9798,0.0624562,1045,7920,1,0.221359,2,3.5557,2,3.57365,5,6.57526
0.5,1,9100.22,2702011,-0.00279601,0.0632777,-0.0398983,0.0593425,-4.97945,0.0625139,1040,4145,1,0.209762,2,2.20295,2,2.18861,4,3.88549
0.5,1,9110.22,2705008,-0.00253692,0.0632882,-0.0395855,0.0589668,-4.97952,0.062718,1036,4561,1,0.194936,2,2.39249,2,2.42033,4,4.31022
0.5,1,9120.22,2708005,-0.00238557,0.0630264,-0.0390635,0.0588522,-4.97923,0.0625006,1034,4963,1,0.194936,2,2.56437,2,2.59037,4,4.67311
0.5,1,9130.22,2711012,-0.00277124,0.0630958,-0.0384132,0.0593416,-4.97905,0.0636343,1038,5369,1,0.204939,2,2.80891,2,2.75354,5,4.91508
0.5,1,9140.22,2714009,-0.00272413,0.0628557,-0.0371765,0.0579354,-4.978,0.0645823,1040,5768,1,0.209762,2,3.01778,2,2.93172,5,5.29169
0.5,1,9150.22,2717010,-0.00338533,0.0626635,-0.0374306,0.058155,-4.97886,0.0646066,1037,6167,1,0.197484,2,3.17931,2,3.15087,5,5.71052
0.5,1,9160.22,2720019,-0.00374809,0.0630211,-0.0383621,0.058433,-4.97782,0.0646221,1032,6601,1,0.184391,2,3.34096,2,3.26696,5,6.01024
0.5,1,9170.22,2722987,-0.00403429,0.0635986,-0.0385387,0.058592,-4.97863,0.0636189,1033,7013,1,0.181659,2,3.50956,2,3.48497,5,6.39484
0.5,1,9180.22,2725976,-0.00373225,0.0635019,-0.0383675,0.058326,-4.97882,0.0645849,1033,7407,1,0.181659,2,3.66347,2,3.61635,5,6.66161
0.5,1,9190.22,2728969,-0.00181199,0.0640461,-0.0387032,0.0584193,-4.97797,0.065817,1032,7824,1,0.178885,2,3.81209,2,3.77041,5,6.97582
0.5,1,9200.22,2731962,-0.00245904,0.0636732,-0.0389628,0.058318,-4.97776,0.0657627,1030,4111,1,0.173205,2,2.32616,2,2.3696,4,4.10561
0.5,1,9210.22,2734931,-0.00168507,0.0634607,-0.0388879,0.0582743,-4.97918,0.0644463,1030,4533,1,0.173205,2,2.54578,2,2.56866,4,4.52559
0.5,1,9220.22,2737892,-0.00153179,0.0624459,-0.0382061,0.0577803,-4.97851,0.0648552,1028,4907,1,0.167332,2,2.70961,2,2.75572,5,4.77053
0.5,1,9230.22,2740874,-0.000990512,0.0621448,-0.0382249,0.057376,-4.97925,0.0644997,1033,5330,1,0.181659,2,2.89085,2,2.85762,5,5.08321
0.5,1,9240.22,2743858,-0.00114766,0.0620644,-0.0386884,0.0580188,-4.97926,0.0646794,1030,5723,1,0.173205,2,3.00782,2,3.04582,5,5.40352
0.5,1,9250.22,2746843,-0.000778295,0.062028,-0.0379447,0.0576451,-4.97768,0.0650834,1031,6114,1,0.176068,2,3.16607,2,3.22397,5,5.7369
0.5,1,9260.22,2749817,-0.000889192,0.0618174,-0.0391717,0.0583727,-4.9777,0.0647209,1027,6500,1,0.164317,2,3.33212,2,3.3243,5,5.99266
0.5,1,9270.22,2752794,6.93655e-05,0.0604872,-0.0398359,0.058441,-4.97755,0.0651586,1027,6912,1,0.170294,2,3.49886,2,3.47131,5,6.3065
0.5,1,9280.22,2755762,0.000652283,0.0602919,-0.0403199,0.0584096,-4.97696,0.0646979,1029,7300,1,0.170294,2,3.6565,2,3.6274,5,6.64394
0.5,1,9290.22,2758757,0.000351124,0.0615742,-0.0400118,0.0588157,-4.97592,0.0652541,1024,7698,1,0.154919,2,3.77902,2,3.78523,5,6.93347
0.5,1,9300.22,2761705,3.19924e-05,0.0608834,-0.0406434,0.0597993,-4.97569,0.0653084,1026,4029,1,0.161245,2,2.30196,2,2.39666,4,4.21367
0.5,1,9310.22,2764684,6.98129e-05,0.0606059,-0.03987,0.0593825,-4.97605,0.0656326,1026,4417,1,0.161245,2,2.52982,2,2.56866,4,4.63595
0.5,1,9320.22,2767638,0.000314908,0.0605931,-0.0398446,0.0589511,-4.97539,0.0658251,1026,4831,1,0.161245,2,2.69741,2,2.77561,4,5.01159
0.5,1,9330.22,2770619,0.000648241,0.0608588,-0.0399452,0.0598864,-4.97569,0.0654918,1028,5277,1,0.167332,2,2.88115,2,2.94126,4,5.37364
0.5,1,9340.22,2773611,0.000520719,0.0607783,-0.0398962,0.0594601,-4.97518,0.0650785,1029,5664,1,0.170294,2,3.0315,2,3.14516,5,5.57171
0.5,1,9350.22,2776576,-4.97908e-05,0.0606132,-0.0388928,0.0588373,-4.97511,0.0652916,1028,6061,1,0.173205,2,3.16259,2,3.33062,5,5.89126
0.5,1,9360.22,2779558,-0.000247299,0.0605665,-0.0392956,0.0584871,-4.97522,0.0658082,1028,6461,1,0.167332,2,3.40823,2,3.37135,5,6.18159
0.5,1,9370.22,2782521,0.000135479,0.0610587,-0.0395817,0.0581201,-4.97587,0.0654498,1028,6878,1,0.167332,2,3.51084,2,3.51582,5,6.43918
0.5,1,9380.22,2785505,0.001074,0.0611938,-0.0406903,0.0578154,-4.97532,0.0658229,1027,7255,1,0.164317,2,3.71416,2,3.64829,5,6.7672
0.5,1,9390.22,2788464,0.00135146,0.0611145,-0.0408756,0.0593589,-4.9751,0.0660444,1024,7656,1,0.161245,2,3.87853,2,3.79868,5,7.0734
0.5,1,9400.22,2791430,0.00104377,0.0614424,-0.041581,0.0599884,-4.97537,0.0661992,1024,4021,1,0.154919,2,2.4162,2,2.40437,4,4.2901
0.5,1,9410.22,2794410,0.00178201,0.0616622,-0.0420376,0.0605551,-4.97593,0.0649798,1022,4434,1,0.154919,2,2.56982,2,2.54558,4,4.58236
0.5,1,9420.22,2797365,0.00110966,0.0618209,-0.0416803,0.060119,-4.97614,0.0652089,1024,4829,1,0.161245,2,2.78227,2,2.77182,4,5.07228
0.5,1,9430.22,2800334,0.00058707,0.0625593,-0.041562,0.0604386,-4.97469,0.0658565,1028,5220,1,0.173205,2,2.97019,2,2.97338,5,5.34406
0.5,1,9440.22,2803305,0.000567635,0.0629177,-0.0422235,0.0603131,-4.97502,0.0656097,1026,5601,1,0.167332,2,3.08837,2,3.10902,5,5.58194
0.5,1,9450.22,2806285,0.00108462,0.0621154,-0.0420196,0.0600982,-4.97529,0.0642301,1030,6034,1,0.184391,2,3.15563,2,3.26726,5,5.81283
0.5,1,9460.22,2809262,0.00110043,0.0621906,-0.0423174,0.060221,-4.97582,0.0645871,1030,6453,1,0.184391,2,3.3216,2,3.44224,5,6.13922
0.5,1,9470.22,2812234,0.000420232,0.0614674,-0.0434681,0.0601557,-4.97552,0.0640069,1026,6831,1,0.178885,2,3.48066,2,3.61068,5,6.47225
0.5,1,9480.22,2815226,0.00128752,0.061607,-0.0437076,0.0599711,-4.97513,0.0644169,1023,7255,1,0.164317,2,3.54373,2,3.64664,5,6.56049
0.5,1,9490.22,2818166,0.00205982,0.061111,-0.0442182,0.0604742,-4.97481,0.0641413,1025,7638,1,0.181659,2,3.70608,2,3.83927,5,6.91441
0.5,1,9500.22,2821126,0.00201801,0.0613125,-0.0449156,0.0603072,-4.97468,0.0641661,1026,4033,1,0.178885,2,2.2963,2,2.33109,4,4.09915
0.5,1,9510.22,2824099,0.00180354,0.0616076,-0.0455563,0.0602405,-4.97424,0.0644757,1026,4454,1,0.167332,2,2.49279,2,2.50878,4,4.47839
0.5,1,9520.22,2827060,0.00220921,0.0618637,-0.0455999,0.059963,-4.97415,0.064569,1022,4853,1,0.161245,2,2.645,2,2.68719,4,4.85026
0.5,1,9530.22,2830034,0.00269315,0.0614265,-0.0459073,0.0600931,-4.97411,0.0640207,1024,5260,1,0.167332,2,2.75227,2,2.91067,4,5.21028
0.5,1,9540.22,2833012,0.00370549,0.060811,-0.0456277,0.0600619,-4.97417,0.0641587,1025,5626,1,0.164317,2,2.96007,2,3.06072,5,5.43507
0.5,1,9550.22,2835966,0.0031173,0.0617216,-0.0454147,0.0601061,-4.97424,0.0643338,1025,6037,1,0.164317,2,3.12714,2,3.24222,5,5.77053
0.5,1,9560.22,2838957,0.00260189,0.0618308,-0.045953,0.0599802,-4.97434,0.0635644,1030,6421,1,0.178885,2,3.28162,2,3.44775,5,6.12699
0.5,1,9570.22,2841930,0.00211442,0.0629339,-0.0447368,0.0595617,-4.97532,0.0628659,1031,6842,1,0.187083,2,3.38024,2,3.49971,5,6.32108
0.5,1,9580.22,2844915,0.00172331,0.0623005,-0.0447752,0.0599664,-4.97542,0.0632543,1031,7259,1,0.181659,2,3.46396,2,3.68293,5,6.54698
0.5,1,9590.22,2847879,0.00118026,0.0623155,-0.045273,0.0597087,-4.97555,0.0629325,1035,7648,1,0.192354,2,3.53836,2,3.77439,5,6.7082
0.5,1,9600.22,2850894,0.000843682,0.0624145,-0.045134,0.0593721,-4.97585,0.0630793,1039,4074,1,0.212132,1,2.32809,2,2.36875,4,3.97178
0.5,1,9610.22,2853888,0.000780495,0.0624226,-0.0448923,0.0597758,-4.97528,0.0637853,1039,4489,1,0.212132,2,2.25255,2,2.57701,4,4.33947
0.5,1,9620.22,2856888,0.000756336,0.0623967,-0.0454883,0.0596771,-4.97497,0.0640203,1040,4929,1,0.219089,2,2.43105,2,2.68459,4,4.66165
0.5,1,9630.22,2859905,0.000484317,0.0621774,-0.0452574,0.0592475,-4.97497,0.0650415,1036,5352,1,0.204939,2,2.62355,2,2.85026,4,5.01548
0.5,1,9640.22,2862904,-1.43607e-06,0.0610636,-0.0454932,0.0594011,-4.97652,0.0642544,1036,5771,1,0.204939,2,2.78298,2,3.07701,5,5.26868
0.5,1,9650.22,2865915,-0.000180787,0.0620888,-0.0454928,0.0589273,-4.97716,0.0643055,1034,6188,1,0.194936,2,2.82046,2,3.14102,5,5.41138
0.5,1,9660.22,2868898,-0.000308435,0.0624944,-0.0460316,0.0588637,-4.97561,0.0644496,1034,6603,1,0.194936,2,2.91993,2,3.25361,5,5.60856
0.5,1,9670.22,2871897,-0.000307799,0.0636356,-0.0464367,0.0588751,-4.97504,0.0653277,1029,7018,1,0.181659,2,3.07002,2,3.36021,5,5.86737
0.5,1,9680.22,2874878,-8.86312e-05,0.0640913,-0.0463361,0.0586762,-4.97383,0.0657083,1028,7420,1,0.173205,2,3.15119,2,3.4402,5,6.03051
0.5,1,9690.22,2877862,-0.000871093,0.0636012,-0.045798,0.05818,-4.97504,0.0652723,1028,7850,1,0.173205,2,3.26343,2,3.55204,5,6.26474
0.5,1,9700.22,2880830,-0.000708065,0.0630036,-0.046352,0.0582167,-4.97495,0.0644614,1032,4144,1,0.189737,2,2.19886,2,2.25876,4,3.96573
0.5,1,9710.22,2883821,0.000366334,0.063151,-0.0469936,0.0584933,-4.97488,0.0643769,1032,4555,1,0.189737,2,2.4501,2,2.40396,4,4.40068
0.5,1,9720.22,2886818,0.000242566,0.0631458,-0.0464505,0.0584111,-4.9751,0.0641803,1033,4969,1,0.192354,2,2.65085,2,2.57488,4,4.75111
0.5,1,9730.22,2889797,0.000405781,0.0635296,-0.0465022,0.0589735,-4.97565,0.0637718,1033,5372,1,0.192354,2,2.81425,2,2.77471,4,5.13118
0.5,1,9740.22,2892791,-0.000170441,0.0637331,-0.0473183,0.0591614,-4.97636,0.0639321,1035,5767,1,0.197484,2,2.92353,2,2.88236,4,5.32795
0.5,1,9750.22,2895797,0.000276051,0.0637814,-0.0483266,0.0598325,-4.97585,0.064124,1034,6151,1,0.2,2,3.01264,2,3.02225,5,5.45344
0.5,1,9760.22,2898783,-0.000517325,0.064845,-0.0488815,0.0612475,-4.97601,0.0639478,1033,6556,1,0.197484,2,3.08901,2,3.16623,5,5.6603
0.5,1,9770.22,2901798,-0.000116616,0.0644321,-0.0489784,0.061653,-4.975,0.0643234,1031,6958,1,0.202485,2,3.22351,2,3.27658,5,5.91921
0.5,1,9780.22,2904788,-0.000655629,0.0648787,-0.048366,0.0610754,-4.97536,0.0644419,1031,7395,1,0.207364,2,3.2956,2,3.36437,5,6.11441
0.5,1,9790.22,2907771,-0.00115997,0.0643506,-0.0481621,0.0606093,-4.97505,0.0645945,1030,7806,1,0.209762,2,3.4641,2,3.52051,5,6.4422
0.5,1,9800.22,2910732,-0.00130452,0.0641714,-0.0483201,0.0601563,-4.97491,0.0657442,1032,4038,1,0.214476,2,2.23226,2,2.31538,4,4.0035
0.5,1,9810.22,2913747,-0.00191295,0.0646712,-0.0493163,0.0608414,-4.97514,0.0659262,1034,4438,1,0.219089,2,2.44254,2,2.54244,4,4.42606
0.5,1,9820.22,2916731,-0.00122426,0.065307,-0.0489497,0.0605516,-4.97609,0.0648986,1037,4863,1,0.225832,2,2.66421,2,2.7013,4,4.77902
0.5,1,9830.22,2919746,-0.0019658,0.0649534,-0.0483453,0.0605389,-4.97668,0.0647867,1036,5318,1,0.223607,2,2.86566,2,2.78065,4,5.12621
0.5,1,9840.22,2922755,-0.00206904,0.065086,-0.0482393,0.0608451,-4.97527,0.0656071,1037,5728,1,0.230217,2,3.0343,2,2.99216,5,5.4074
0.5,1,9850.22,2925748,-0.00146951,0.0650144,-0.0486948,0.0611028,-4.97506,0.0654524,1038,6153,1,0.232379,2,3.18496,2,3.16354,5,5.74282
0.5,1,9860.22,2928754,-0.00233417,0.0647813,-0.0488905,0.06048,-4.97591,0.0650452,1039,6567,1,0.216795,2,3.38762,2,3.20765,5,5.99258
0.5,1,9870.22,2931761,-0.00122897,0.0644702,-0.0493819,0.0612821,-4.97557,0.0641409,1035,6948,1,0.207364,2,3.53695,2,3.38571,5,6.33806
0.5,1,9880.22,2934768,-0.00115589,0.0642463,-0.0501658,0.0613836,-4.97559,0.0646785,1034,7371,1,0.2,2,3.52605,2,3.41892,5,6.35311
0.5,1,9890.22,2937743,-0.00205534,0.0639168,-0.0494302,0.0618059,-4.97553,0.0644212,1034,7770,1,0.194936,2,3.5918,2,3.56945,5,6.55988
0.5,1,9900.22,2940746,-0.00228137,0.0644266,-0.0492568,0.0616613,-4.97632,0.064711,1036,4073,1,0.2,2,2.31344,2,2.27596,4,4.09902
0.5,1,9910.22,2943746,-0.00109393,0.0634375,-0.0490285,0.061582,-4.97667,0.0646695,1037,4462,1,0.202485,2,2.47427,2,2.49159,4,4.49644
0.5,1,9920.22,2946751,-0.00102335,0.0632193,-0.0497322,0.0610471,-4.97677,0.0650776,1033,4902,1,0.192354,2,2.57255,2,2.62907,4,4.7831
0.5,1,9930.22,2949747,-0.00148497,0.0626559,-0.0494303,0.061081,-4.97694,0.064492,1033,5327,1,0.187083,2,2.70259,2,2.76659,4,5.04163
0.5,1,9940.22,2952751,-0.00222842,0.0628158,-0.0487247,0.0599633,-4.97703,0.0647666,1032,5748,1,0.184391,2,2.71919,2,2.85061,4,5.14509
0.5,1,9950.22,2955726,-0.00152039,0.0636017,-0.047392,0.0590994,-4.97626,0.0642728,1033,6182,1,0.187083,2,2.81957,2,2.94075,4,5.32973
0.5,1,9960.22,2958703,-0.00198424,0.06356,-0.0474061,0.058724,-4.97676,0.0639247,1035,6595,1,0.192354,2,2.9074,2,3.06415,5,5.41683
0.5,1,9970.22,2961715,-0.00148404,0.063093,-0.0472494,0.0584495,-4.97696,0.0644586,1035,7033,1,0.192354,2,3.09225,2,3.21061,5,5.74073
0.5,1,9980.22,2964709,-0.00159354,0.0631348,-0.0477251,0.0591435,-4.97745,0.0642106,1031,7440,1,0.187083,2,3.11352,2,3.37876,5,5.93127
0.5,1,9990.22,2967716,-0.00227167,0.063337,-0.0475649,0.0587951,-4.97702,0.0634766,1029,7880,1,0.176068,2,3.25238,2,3.52746,5,6.22117
