dForagingSD,dForagingMean,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,knot1,knot2,knot3,knot4,knot5
0.5,0.5,455,80.7153,15,15,-1,-1,1,-1,1,1,24,15,1,9,0,1,-1,-4.98343,1,5,1,0.0741518,-0.122449,-0.057691,-0.0133331,-0.0370635
0.5,0.5,456,80.8783,8,8,-1,-1,1,-1,1,0,22,7,5,15,0,1,-1,-5.0692,2,7,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,457,81.4613,16,16,-1,-1,1,-1,0,1,24,15,3,9,0,1,-1,-5.13687,1,2,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,458,81.538,2,2,-1,-1,1,-1,1,1,24,14,5,10,0,1,-1,-5.05563,3,1,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,459,81.7925,5,5,-1,-1,1,-1,1,1,25,18,3,7,0,1,-1,-4.88733,1,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,460,82.0382,14,14,-1,-1,1,-1,1,0,23,9,8,14,0,1,-1,-5.0739,6,4,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,461,82.1004,3,3,-1,-1,1,-1,1,0,24,13,5,11,0,1,-1,-5.12618,4,3,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,462,82.2753,13,13,-1,-1,1,-1,0,0,24,14,4,10,0,1,-1,-4.8505,4,1,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,463,83.0489,24,24,-1,-1,1,-1,1,0,24,12,10,12,0,1,-1,-5,6,0,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,464,83.4445,11,11,-1,-1,1,-1,0,0,24,13,1,11,0,1,-1,-5.06928,1,6,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,465,83.5951,19,19,-1,-1,1,-1,1,0,25,16,5,9,0,1,-1,-5,1,1,1,-0.0690849,-0.132366,0.064228,0.14779,0
0.5,0.5,466,83.7153,15,15,-1,-1,1,-1,1,0,25,16,1,9,0,1,-1,-4.98343,1,5,1,0.0741518,-0.122449,-0.057691,-0.0133331,-0.0370635
0.5,0.5,467,84.1093,22,22,-1,-1,1,-1,0,1,24,12,5,12,0,1,-1,-5.06908,4,4,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,468,84.4613,16,16,-1,-1,1,-1,1,0,25,15,4,10,0,1,-1,-5.13687,1,2,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,469,84.538,2,2,-1,-1,1,-1,1,1,25,15,5,10,0,1,-1,-5.05563,3,1,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,470,84.5578,23,23,-1,-1,1,-1,0,0,24,12,7,12,0,1,-1,-5,4,3,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,471,84.7925,5,5,-1,-1,1,-1,1,1,26,19,3,7,0,1,-1,-4.88733,1,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,472,84.8783,8,8,-1,-1,1,-1,0,1,23,8,5,15,0,1,-1,-5.0692,3,7,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,473,85.0781,17,17,-1,-1,1,-1,1,1,23,15,2,8,0,0,85.0781,-4.94095,1,4,0,0.0423893,-0.0691755,-0.0536995,0,-0.00453439
0.5,0.5,474,86.0382,14,14,-1,-1,1,-1,0,0,24,10,8,14,0,1,-1,-5.0739,6,5,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,475,86.1004,3,3,-1,-1,1,-1,0,0,25,14,5,11,0,1,-1,-5.12618,5,3,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,476,86.2753,13,13,-1,-1,1,-1,0,1,25,14,5,11,0,1,-1,-4.8505,4,2,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,477,87.0489,24,24,-1,-1,1,-1,0,1,25,13,10,12,0,1,-1,-5,6,1,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,478,87.1093,22,22,-1,-1,1,-1,1,0,25,12,6,13,0,1,-1,-5.06908,4,3,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,479,87.4445,11,11,-1,-1,1,-1,0,0,25,13,1,12,0,1,-1,-5.06928,2,6,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,480,87.538,2,2,-1,-1,1,-1,1,0,26,16,5,10,0,1,-1,-5.05563,3,1,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,481,87.5951,19,19,-1,-1,1,-1,0,0,26,17,5,9,0,1,-1,-5,1,2,1,-0.0690849,-0.132366,0.064228,0.14779,0
0.5,0.5,482,87.7153,15,15,-1,-1,1,-1,0,1,26,17,1,9,0,1,-1,-4.98343,1,6,1,0.0741518,-0.122449,-0.057691,-0.0133331,-0.0370635
0.5,0.5,483,87.7925,5,5,-1,-1,1,-1,1,1,27,20,3,7,0,1,-1,-4.88733,1,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,484,87.8783,8,8,-1,-1,1,-1,1,1,24,8,6,16,0,1,-1,-5.0692,3,7,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,485,88.4613,16,16,-1,-1,1,-1,0,0,26,16,4,10,0,1,-1,-5.13687,2,2,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,486,88.5578,23,23,-1,-1,1,-1,0,1,25,12,8,13,0,1,-1,-5,4,4,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,487,88.8046,10,10,-1,-1,1,-1,1,1,23,12,5,11,0,0,88.8046,-5,5,2,0,-0.0163982,-0.20373,0.0575284,0.035061,-0.0299378
0.5,0.5,488,89.2753,13,13,-1,-1,1,-1,1,1,26,14,5,12,0,1,-1,-4.8505,4,2,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,489,90.0382,14,14,-1,-1,1,-1,0,1,25,10,8,15,0,1,-1,-5.0739,7,5,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,490,90.0489,24,24,-1,-1,1,-1,1,1,26,13,10,13,0,1,-1,-5,6,1,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,491,90.1004,3,3,-1,-1,1,-1,0,1,26,14,6,12,0,1,-1,-5.12618,6,3,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,492,90.7153,15,15,-1,-1,1,-1,1,0,27,17,1,10,0,1,-1,-4.98343,1,6,1,0.0741518,-0.122449,-0.057691,-0.0133331,-0.0370635
0.5,0.5,493,90.7925,5,5,-1,-1,1,-1,1,1,28,21,3,7,0,1,-1,-4.88733,1,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,494,90.8783,8,8,-1,-1,1,-1,1,1,25,9,6,16,0,1,-1,-5.0692,3,6,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,495,91.1093,22,22,-1,-1,1,-1,0,1,26,13,6,13,0,1,-1,-5.06908,4,4,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,496,91.4445,11,11,-1,-1,1,-1,0,0,26,13,2,13,0,1,-1,-5.06928,3,6,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,497,91.538,2,2,-1,-1,1,-1,0,1,27,17,5,10,0,1,-1,-5.05563,4,1,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,498,91.5578,23,23,-1,-1,1,-1,1,1,26,12,8,14,0,1,-1,-5,4,4,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,499,91.5951,19,19,-1,-1,1,-1,0,0,27,17,5,10,0,1,-1,-5,1,3,1,-0.0690849,-0.132366,0.064228,0.14779,0
0.5,0.5,500,92.2753,13,13,-1,-1,1,-1,1,0,27,15,5,12,0,1,-1,-4.8505,3,2,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,501,92.4613,16,16,-1,-1,1,-1,0,1,27,16,5,11,0,1,-1,-5.13687,3,2,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,502,93.0382,14,14,-1,-1,1,-1,1,0,26,10,9,16,0,1,-1,-5.0739,6,5,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,503,93.0489,24,24,-1,-1,1,-1,1,1,27,14,10,13,0,1,-1,-5,5,1,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,504,93.1004,3,3,-1,-1,1,-1,1,1,27,14,7,13,0,1,-1,-5.12618,6,3,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,505,93.7925,5,5,-1,-1,1,-1,1,0,29,22,3,7,0,1,-1,-4.88733,1,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,506,93.8783,8,8,-1,-1,1,-1,1,0,26,10,6,16,0,1,-1,-5.0692,3,5,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,507,94.1093,22,22,-1,-1,1,-1,1,1,27,13,6,14,0,1,-1,-5.06908,4,4,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,508,94.538,2,2,-1,-1,1,-1,1,0,28,17,6,11,0,1,-1,-5.05563,4,1,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,509,94.5578,23,23,-1,-1,1,-1,1,1,27,13,8,14,0,1,-1,-5,4,4,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,510,94.7153,15,15,-1,-1,1,-1,0,1,28,18,1,10,0,1,-1,-4.98343,2,6,1,0.0741518,-0.122449,-0.057691,-0.0133331,-0.0370635
0.5,0.5,511,95.4445,11,11,-1,-1,1,-1,0,1,27,13,3,14,0,1,-1,-5.06928,3,7,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,512,95.4613,16,16,-1,-1,1,-1,1,1,28,16,6,12,0,1,-1,-5.13687,2,2,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,513,96.0489,24,24,-1,-1,1,-1,1,1,28,15,10,13,0,1,-1,-5,4,1,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,514,96.1004,3,3,-1,-1,1,-1,1,0,28,15,7,13,0,1,-1,-5.12618,6,3,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,515,96.2753,13,13,-1,-1,1,-1,0,0,28,16,5,12,0,1,-1,-4.8505,4,2,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,516,97.0382,14,14,-1,-1,1,-1,0,0,27,11,9,16,0,1,-1,-5.0739,6,6,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,517,97.1093,22,22,-1,-1,1,-1,1,1,28,14,6,14,0,1,-1,-5.06908,2,4,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,518,97.5578,23,23,-1,-1,1,-1,1,1,28,14,8,14,0,1,-1,-5,4,4,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,519,97.7153,15,15,-1,-1,1,-1,1,1,29,18,2,11,0,1,-1,-4.98343,2,6,1,0.0741518,-0.122449,-0.057691,-0.0133331,-0.0370635
0.5,0.5,520,97.7925,5,5,-1,-1,1,-1,0,1,30,23,3,7,0,1,-1,-4.88733,2,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,521,97.8783,8,8,-1,-1,1,-1,0,0,27,11,6,16,0,1,-1,-5.0692,4,5,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,522,98.4445,11,11,-1,-1,1,-1,1,1,28,13,3,15,0,1,-1,-5.06928,3,6,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,523,98.4613,16,16,-1,-1,1,-1,1,0,29,17,6,12,0,1,-1,-5.13687,2,1,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,524,98.538,2,2,-1,-1,1,-1,0,0,29,18,6,11,0,1,-1,-5.05563,5,1,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,525,99.0489,24,24,-1,-1,1,-1,1,1,29,16,10,13,0,1,-1,-5,3,0,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,526,100.1,3,3,-1,-1,1,-1,0,1,29,16,7,13,0,1,-1,-5.12618,6,4,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,527,100.109,22,22,-1,-1,1,-1,1,1,29,15,6,14,0,1,-1,-5.06908,2,3,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,528,100.275,13,13,-1,-1,1,-1,0,0,29,16,6,13,0,1,-1,-4.8505,5,2,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,529,100.558,23,23,-1,-1,1,-1,1,0,29,15,8,14,0,1,-1,-5,4,2,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,530,100.715,15,15,-1,-1,1,-1,1,0,30,19,2,11,0,1,-1,-4.98343,2,5,1,0.0741518,-0.122449,-0.057691,-0.0133331,-0.0370635
0.5,0.5,531,100.792,5,5,-1,-1,1,-1,1,0,31,23,4,8,0,1,-1,-4.88733,2,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,532,101.038,14,14,-1,-1,1,-1,0,1,28,11,9,17,0,1,-1,-5.0739,2,4,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,533,101.444,11,11,-1,-1,1,-1,1,1,29,14,3,15,0,1,-1,-5.06928,3,3,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,534,101.878,8,8,-1,-1,1,-1,0,1,28,11,7,17,0,1,-1,-5.0692,5,4,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,535,102.049,24,24,-1,-1,1,-1,1,1,30,17,10,13,0,1,-1,-5,2,0,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,536,102.461,16,16,-1,-1,1,-1,0,1,30,18,6,12,0,1,-1,-5.13687,2,2,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,537,102.538,2,2,-1,-1,1,-1,0,0,30,18,7,12,0,1,-1,-5.05563,4,0,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,538,103.1,3,3,-1,-1,1,-1,1,1,30,16,7,14,0,1,-1,-5.12618,6,3,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,539,103.109,22,22,-1,-1,1,-1,1,1,30,16,6,14,0,1,-1,-5.06908,2,3,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,540,103.595,19,19,-1,-1,1,-1,0,0,28,17,5,11,0,0,103.595,-5,1,2,0,-0.0690849,-0.132366,0.064228,0.14779,0
0.5,0.5,541,104.038,14,14,-1,-1,1,-1,1,1,29,11,9,18,0,1,-1,-5.0739,2,3,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,542,104.275,13,13,-1,-1,1,-1,0,1,30,16,7,14,0,1,-1,-4.8505,5,3,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,543,104.444,11,11,-1,-1,1,-1,1,1,30,15,3,15,0,1,-1,-5.06928,3,2,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,544,104.558,23,23,-1,-1,1,-1,0,1,30,16,8,14,0,1,-1,-5,4,3,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,545,104.715,15,15,-1,-1,1,-1,0,0,31,20,2,11,0,1,-1,-4.98343,2,6,1,0.0741518,-0.122449,-0.057691,-0.0133331,-0.0370635
0.5,0.5,546,104.792,5,5,-1,-1,1,-1,0,1,32,24,4,8,0,1,-1,-4.88733,3,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,547,104.878,8,8,-1,-1,1,-1,1,1,29,11,8,18,0,1,-1,-5.0692,4,3,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,548,105.049,24,24,-1,-1,1,-1,1,1,31,18,10,13,0,1,-1,-5,2,0,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,549,105.461,16,16,-1,-1,1,-1,1,0,31,18,6,13,0,1,-1,-5.13687,2,1,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,550,106.1,3,3,-1,-1,1,-1,1,0,31,17,7,14,0,1,-1,-5.12618,6,3,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,551,106.109,22,22,-1,-1,1,-1,1,0,31,17,6,14,0,1,-1,-5.06908,2,3,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,552,106.538,2,2,-1,-1,1,-1,0,0,31,18,8,13,0,1,-1,-5.05563,5,0,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,553,107.038,14,14,-1,-1,1,-1,1,1,30,12,9,18,0,1,-1,-5.0739,2,3,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,554,107.275,13,13,-1,-1,1,-1,1,1,31,16,7,15,0,1,-1,-4.8505,5,3,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,555,107.444,11,11,-1,-1,1,-1,1,1,31,16,3,15,0,1,-1,-5.06928,3,2,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,556,107.558,23,23,-1,-1,1,-1,1,1,31,16,8,15,0,1,-1,-5,4,3,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,557,107.792,5,5,-1,-1,1,-1,1,0,33,24,5,9,0,1,-1,-4.88733,3,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,558,107.878,8,8,-1,-1,1,-1,1,0,30,12,8,18,0,1,-1,-5.0692,4,2,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,559,108.049,24,24,-1,-1,1,-1,1,1,32,19,10,13,0,1,-1,-5,1,0,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,560,108.715,15,15,-1,-1,1,-1,0,0,32,20,2,12,0,1,-1,-4.98343,3,6,1,0.0741518,-0.122449,-0.057691,-0.0133331,-0.0370635
0.5,0.5,561,109.461,16,16,-1,-1,1,-1,0,1,32,19,6,13,0,1,-1,-5.13687,3,1,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,562,110.038,14,14,-1,-1,1,-1,1,1,31,13,9,18,0,1,-1,-5.0739,2,3,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,563,110.1,3,3,-1,-1,1,-1,0,0,32,18,7,14,0,1,-1,-5.12618,7,3,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,564,110.109,22,22,-1,-1,1,-1,0,1,32,18,6,14,0,1,-1,-5.06908,3,3,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,565,110.275,13,13,-1,-1,1,-1,1,1,32,17,7,15,0,1,-1,-4.8505,5,3,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,566,110.444,11,11,-1,-1,1,-1,1,0,32,17,3,15,0,1,-1,-5.06928,3,2,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,567,110.538,2,2,-1,-1,1,-1,0,0,32,18,9,14,0,1,-1,-5.05563,5,1,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,568,110.558,23,23,-1,-1,1,-1,1,1,32,17,8,15,0,1,-1,-5,4,3,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,569,111.049,24,24,-1,-1,1,-1,1,0,33,20,10,13,0,1,-1,-5,1,0,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,570,111.792,5,5,-1,-1,1,-1,0,1,34,25,5,9,0,1,-1,-4.88733,3,2,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,571,111.878,8,8,-1,-1,1,-1,0,0,31,13,8,18,0,1,-1,-5.0692,4,3,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,572,112.461,16,16,-1,-1,1,-1,1,1,33,19,7,14,0,1,-1,-5.13687,3,1,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,573,112.715,15,15,-1,-1,1,-1,0,0,33,20,3,13,0,1,-1,-4.98343,3,7,1,0.0741518,-0.122449,-0.057691,-0.0133331,-0.0370635
0.5,0.5,574,113.038,14,14,-1,-1,1,-1,1,1,32,14,9,18,0,1,-1,-5.0739,2,3,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,575,113.109,22,22,-1,-1,1,-1,1,1,33,18,7,15,0,1,-1,-5.06908,3,1,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,576,113.275,13,13,-1,-1,1,-1,1,1,33,18,7,15,0,1,-1,-4.8505,4,3,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,577,113.558,23,23,-1,-1,1,-1,1,1,33,18,8,15,0,1,-1,-5,3,3,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,578,114.1,3,3,-1,-1,1,-1,0,1,33,18,8,15,0,1,-1,-5.12618,7,4,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,579,114.444,11,11,-1,-1,1,-1,0,0,33,18,3,15,0,1,-1,-5.06928,3,3,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,580,114.538,2,2,-1,-1,1,-1,0,0,33,18,9,15,0,1,-1,-5.05563,5,2,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,581,114.792,5,5,-1,-1,1,-1,1,0,35,25,5,10,0,1,-1,-4.88733,3,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,582,115.049,24,24,-1,-1,1,-1,0,1,34,21,10,13,0,1,-1,-5,1,1,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,583,115.461,16,16,-1,-1,1,-1,1,1,34,20,7,14,0,1,-1,-5.13687,3,1,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,584,115.878,8,8,-1,-1,1,-1,0,0,32,13,8,19,0,1,-1,-5.0692,4,4,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,585,116.038,14,14,-1,-1,1,-1,1,0,33,15,9,18,0,1,-1,-5.0739,2,3,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,586,116.109,22,22,-1,-1,1,-1,1,0,34,19,7,15,0,1,-1,-5.06908,3,1,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,587,116.275,13,13,-1,-1,1,-1,1,1,34,19,7,15,0,1,-1,-4.8505,4,3,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,588,116.558,23,23,-1,-1,1,-1,1,1,34,19,8,15,0,1,-1,-5,2,3,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,589,116.715,15,15,-1,-1,1,-1,0,1,34,20,3,14,0,1,-1,-4.98343,3,8,1,0.0741518,-0.122449,-0.057691,-0.0133331,-0.0370635
0.5,0.5,590,117.1,3,3,-1,-1,1,-1,1,0,34,18,8,16,0,1,-1,-5.12618,7,4,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,591,118.049,24,24,-1,-1,1,-1,1,1,35,21,10,14,0,1,-1,-5,1,1,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,592,118.444,11,11,-1,-1,1,-1,0,0,34,18,3,16,0,1,-1,-5.06928,3,4,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,593,118.461,16,16,-1,-1,1,-1,1,1,35,21,7,14,0,1,-1,-5.13687,2,1,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,594,118.538,2,2,-1,-1,1,-1,0,0,34,18,9,16,0,1,-1,-5.05563,6,2,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,595,118.792,5,5,-1,-1,1,-1,0,0,36,26,5,10,0,1,-1,-4.88733,3,2,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,596,119.275,13,13,-1,-1,1,-1,1,1,35,20,7,15,0,1,-1,-4.8505,4,3,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,597,119.558,23,23,-1,-1,1,-1,1,1,35,20,8,15,0,1,-1,-5,1,3,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,598,119.878,8,8,-1,-1,1,-1,0,0,33,13,8,20,0,1,-1,-5.0692,4,5,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,599,120.038,14,14,-1,-1,1,-1,0,1,34,16,9,18,0,1,-1,-5.0739,3,3,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,600,120.109,22,22,-1,-1,1,-1,0,1,35,20,7,15,0,1,-1,-5.06908,3,2,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,601,121.049,24,24,-1,-1,1,-1,1,1,36,22,10,14,0,1,-1,-5,1,1,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,602,121.1,3,3,-1,-1,1,-1,0,1,35,19,8,16,0,1,-1,-5.12618,8,4,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,603,121.461,16,16,-1,-1,1,-1,1,0,36,22,7,14,0,1,-1,-5.13687,1,1,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,604,122.275,13,13,-1,-1,1,-1,1,0,36,21,7,15,0,1,-1,-4.8505,3,3,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,605,122.444,11,11,-1,-1,1,-1,0,0,35,18,3,17,0,1,-1,-5.06928,3,5,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,606,122.538,2,2,-1,-1,1,-1,0,1,35,18,10,17,0,1,-1,-5.05563,7,2,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,607,122.558,23,23,-1,-1,1,-1,1,1,36,21,8,15,0,1,-1,-5,1,3,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,608,122.792,5,5,-1,-1,1,-1,0,1,37,26,5,11,0,1,-1,-4.88733,4,2,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,609,123.038,14,14,-1,-1,1,-1,1,1,35,16,10,19,0,1,-1,-5.0739,3,2,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,610,123.109,22,22,-1,-1,1,-1,1,1,36,20,7,16,0,1,-1,-5.06908,3,2,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
