dForagingSD,dForagingMean,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,beta1,beta2,beta3,beta4,beta5
0.5,0.5,1217,351.838,19,19,-1,-1,1,-1,1,0,105,68,20,37,0,1,-1,-5.07648,4,1,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1218,352.066,23,23,-1,-1,1,-1,1,1,103,59,26,44,0,1,-1,-5.03932,4,4,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1219,352.067,13,13,-1,-1,1,-1,1,1,105,67,20,38,0,1,-1,-5.15135,0,2,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1220,352.162,20,20,-1,-1,1,-1,1,1,105,67,20,38,0,1,-1,-5,5,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1221,353.948,5,5,-1,-1,1,-1,1,1,104,62,21,42,0,1,-1,-5.06605,4,4,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1222,355.066,23,23,-1,-1,1,-1,1,1,104,60,26,44,0,1,-1,-5.03932,4,3,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1223,355.067,13,13,-1,-1,1,-1,1,1,106,68,20,38,0,1,-1,-5.15135,0,2,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1224,355.162,20,20,-1,-1,1,-1,1,1,106,68,20,38,0,1,-1,-5,5,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1225,355.838,19,19,-1,-1,1,-1,0,1,106,69,20,37,0,1,-1,-5.07648,5,1,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1226,356.948,5,5,-1,-1,1,-1,1,0,105,63,21,42,0,1,-1,-5.06605,3,3,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1227,358.066,23,23,-1,-1,1,-1,1,1,105,61,26,44,0,1,-1,-5.03932,3,3,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1228,358.067,13,13,-1,-1,1,-1,1,1,107,69,20,38,0,1,-1,-5.15135,0,2,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1229,358.162,20,20,-1,-1,1,-1,1,1,107,69,20,38,0,1,-1,-5,5,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1230,358.838,19,19,-1,-1,1,-1,1,1,107,69,21,38,0,1,-1,-5.07648,5,1,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1231,360.948,5,5,-1,-1,1,-1,0,0,106,64,21,42,0,1,-1,-5.06605,4,3,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1232,361.066,23,23,-1,-1,1,-1,1,0,106,62,26,44,0,1,-1,-5.03932,3,2,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1233,361.067,13,13,-1,-1,1,-1,1,0,108,70,20,38,0,1,-1,-5.15135,0,1,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1234,361.162,20,20,-1,-1,1,-1,1,1,108,70,20,38,0,1,-1,-5,5,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1235,361.838,19,19,-1,-1,1,-1,1,1,108,70,21,38,0,1,-1,-5.07648,5,1,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1236,364.162,20,20,-1,-1,1,-1,1,1,109,71,20,38,0,1,-1,-5,5,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1237,364.838,19,19,-1,-1,1,-1,1,1,109,71,21,38,0,1,-1,-5.07648,4,1,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1238,364.948,5,5,-1,-1,1,-1,0,0,107,64,22,43,0,1,-1,-5.06605,5,3,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1239,365.066,23,23,-1,-1,1,-1,0,0,107,63,26,44,0,1,-1,-5.03932,4,2,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1240,365.067,13,13,-1,-1,1,-1,0,0,109,71,20,38,0,1,-1,-5.15135,0,2,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1241,367.162,20,20,-1,-1,1,-1,1,1,110,72,20,38,0,1,-1,-5,5,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1242,367.838,19,19,-1,-1,1,-1,1,1,110,72,21,38,0,1,-1,-5.07648,4,1,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1243,368.948,5,5,-1,-1,1,-1,0,1,108,64,23,44,0,1,-1,-5.06605,5,4,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1244,369.066,23,23,-1,-1,1,-1,0,0,108,63,27,45,0,1,-1,-5.03932,5,2,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1245,369.067,13,13,-1,-1,1,-1,0,0,110,71,20,39,0,1,-1,-5.15135,0,3,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1246,370.162,20,20,-1,-1,1,-1,1,1,111,73,20,38,0,1,-1,-5,5,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1247,370.838,19,19,-1,-1,1,-1,1,0,111,73,21,38,0,1,-1,-5.07648,4,1,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1248,371.948,5,5,-1,-1,1,-1,1,1,109,64,23,45,0,1,-1,-5.06605,5,3,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1249,373.066,23,23,-1,-1,1,-1,0,1,109,63,28,46,0,1,-1,-5.03932,6,2,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1250,373.067,13,13,-1,-1,1,-1,0,1,111,71,20,40,0,1,-1,-5.15135,0,4,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1251,373.162,20,20,-1,-1,1,-1,1,1,112,74,20,38,0,1,-1,-5,5,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1252,374.838,19,19,-1,-1,1,-1,0,1,112,74,21,38,0,1,-1,-5.07648,5,1,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1253,374.948,5,5,-1,-1,1,-1,1,0,110,65,23,45,0,1,-1,-5.06605,5,3,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1254,376.067,13,13,-1,-1,1,-1,1,1,112,71,20,41,0,1,-1,-5.15135,0,4,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1255,376.162,20,20,-1,-1,1,-1,1,1,113,75,20,38,0,1,-1,-5,4,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1256,377.838,19,19,-1,-1,1,-1,1,1,113,74,22,39,0,1,-1,-5.07648,4,1,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1257,378.948,5,5,-1,-1,1,-1,0,1,111,66,23,45,0,1,-1,-5.06605,6,3,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1258,379.067,13,13,-1,-1,1,-1,1,1,113,72,20,41,0,1,-1,-5.15135,0,3,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1259,379.162,20,20,-1,-1,1,-1,1,1,114,76,20,38,0,1,-1,-5,4,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1260,380.838,19,19,-1,-1,1,-1,1,0,114,75,22,39,0,1,-1,-5.07648,4,1,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1261,381.948,5,5,-1,-1,1,-1,1,1,112,66,24,46,0,1,-1,-5.06605,6,3,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1262,382.067,13,13,-1,-1,1,-1,1,0,114,73,20,41,0,1,-1,-5.15135,0,3,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1263,382.162,20,20,-1,-1,1,-1,1,1,115,77,20,38,0,1,-1,-5,3,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1264,384.838,19,19,-1,-1,1,-1,0,1,115,76,22,39,0,1,-1,-5.07648,5,1,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1265,384.948,5,5,-1,-1,1,-1,1,1,113,67,24,46,0,1,-1,-5.06605,6,3,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1266,385.066,23,23,-1,-1,1,-1,1,1,110,63,29,47,0,0,385.066,-5.03932,6,2,0,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1267,385.162,20,20,-1,-1,1,-1,1,1,116,78,20,38,0,1,-1,-5,3,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1268,386.067,13,13,-1,-1,1,-1,0,0,115,74,20,41,0,1,-1,-5.15135,0,4,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1269,387.838,19,19,-1,-1,1,-1,1,1,116,76,23,40,0,1,-1,-5.07648,4,1,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1270,387.948,5,5,-1,-1,1,-1,1,1,114,68,24,46,0,1,-1,-5.06605,4,3,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1271,388.162,20,20,-1,-1,1,-1,1,1,117,79,20,38,0,1,-1,-5,3,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1272,390.067,13,13,-1,-1,1,-1,0,0,116,74,20,42,0,1,-1,-5.15135,1,4,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1273,390.838,19,19,-1,-1,1,-1,1,1,117,77,23,40,0,1,-1,-5.07648,3,1,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1274,390.948,5,5,-1,-1,1,-1,1,0,115,69,24,46,0,1,-1,-5.06605,3,2,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1275,391.162,20,20,-1,-1,1,-1,1,1,118,80,20,38,0,1,-1,-5,2,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1276,393.838,19,19,-1,-1,1,-1,1,1,118,78,23,40,0,1,-1,-5.07648,2,1,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1277,394.067,13,13,-1,-1,1,-1,0,1,117,74,21,43,0,1,-1,-5.15135,1,5,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1278,394.162,20,20,-1,-1,1,-1,1,0,119,81,20,38,0,1,-1,-5,1,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1279,394.948,5,5,-1,-1,1,-1,0,1,116,70,24,46,0,1,-1,-5.06605,4,2,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1280,396.838,19,19,-1,-1,1,-1,1,0,119,79,23,40,0,1,-1,-5.07648,1,1,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1281,397.067,13,13,-1,-1,1,-1,1,0,118,74,21,44,0,1,-1,-5.15135,1,4,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1282,397.948,5,5,-1,-1,1,-1,1,0,117,70,25,47,0,1,-1,-5.06605,4,2,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1283,398.162,20,20,-1,-1,1,-1,0,0,120,82,20,38,0,1,-1,-5,1,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1284,400.838,19,19,-1,-1,1,-1,0,1,120,80,23,40,0,1,-1,-5.07648,2,1,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1285,401.067,13,13,-1,-1,1,-1,0,1,119,75,21,44,0,1,-1,-5.15135,2,4,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1286,401.948,5,5,-1,-1,1,-1,0,0,118,71,25,47,0,1,-1,-5.06605,5,1,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1287,402.162,20,20,-1,-1,1,-1,0,1,121,82,20,39,0,1,-1,-5,1,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1288,403.838,19,19,-1,-1,1,-1,1,0,121,80,24,41,0,1,-1,-5.07648,2,0,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1289,404.067,13,13,-1,-1,1,-1,1,1,120,75,22,45,0,1,-1,-5.15135,2,4,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1290,405.162,20,20,-1,-1,1,-1,1,1,122,82,20,40,0,1,-1,-5,1,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1291,405.948,5,5,-1,-1,1,-1,0,1,119,71,26,48,0,1,-1,-5.06605,6,1,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1292,407.067,13,13,-1,-1,1,-1,1,0,121,76,22,45,0,1,-1,-5.15135,2,4,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1293,407.838,19,19,-1,-1,1,-1,0,0,122,81,24,41,0,1,-1,-5.07648,2,1,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1294,408.162,20,20,-1,-1,1,-1,1,0,123,83,20,40,0,1,-1,-5,1,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1295,408.948,5,5,-1,-1,1,-1,1,1,120,71,27,49,0,1,-1,-5.06605,6,1,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1296,411.067,13,13,-1,-1,1,-1,0,0,122,77,22,45,0,1,-1,-5.15135,3,4,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1297,411.838,19,19,-1,-1,1,-1,0,1,123,81,24,42,0,1,-1,-5.07648,2,2,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1298,411.948,5,5,-1,-1,1,-1,1,1,121,72,27,49,0,1,-1,-5.06605,5,1,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1299,412.162,20,20,-1,-1,1,-1,0,1,124,84,20,40,0,1,-1,-5,1,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1300,414.838,19,19,-1,-1,1,-1,1,1,124,81,24,43,0,1,-1,-5.07648,2,2,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1301,414.948,5,5,-1,-1,1,-1,1,1,122,73,27,49,0,1,-1,-5.06605,5,0,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1302,415.067,13,13,-1,-1,1,-1,0,1,123,77,23,46,0,1,-1,-5.15135,3,5,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1303,415.162,20,20,-1,-1,1,-1,1,0,125,84,20,41,0,1,-1,-5,1,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1304,417.838,19,19,-1,-1,1,-1,1,1,125,82,24,43,0,1,-1,-5.07648,1,2,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1305,417.948,5,5,-1,-1,1,-1,1,0,123,74,27,49,0,1,-1,-5.06605,5,0,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1306,418.067,13,13,-1,-1,1,-1,1,1,124,77,23,47,0,1,-1,-5.15135,3,5,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1307,419.162,20,20,-1,-1,1,-1,0,0,126,85,20,41,0,1,-1,-5,2,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1308,421.067,13,13,-1,-1,1,-1,1,0,125,78,23,47,0,1,-1,-5.15135,3,5,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1309,423.162,20,20,-1,-1,1,-1,0,0,127,85,21,42,0,1,-1,-5,3,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1310,425.067,13,13,-1,-1,1,-1,0,1,126,79,23,47,0,1,-1,-5.15135,3,6,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1311,427.162,20,20,-1,-1,1,-1,0,1,128,85,22,43,0,1,-1,-5,3,3,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1312,428.067,13,13,-1,-1,1,-1,1,0,127,79,23,48,0,1,-1,-5.15135,2,5,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1313,429.838,19,19,-1,-1,1,-1,1,1,126,83,24,43,0,0,429.838,-5.07648,1,2,0,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1314,429.948,5,5,-1,-1,1,-1,0,0,124,75,27,49,0,0,429.948,-5.06605,5,0,0,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1315,430.162,20,20,-1,-1,1,-1,1,1,129,85,22,44,0,1,-1,-5,3,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1316,432.067,13,13,-1,-1,1,-1,0,1,128,80,23,48,0,1,-1,-5.15135,3,5,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1317,433.162,20,20,-1,-1,1,-1,1,1,130,86,22,44,0,1,-1,-5,3,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1318,435.067,13,13,-1,-1,1,-1,1,0,129,80,24,49,0,1,-1,-5.15135,3,4,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1319,436.162,20,20,-1,-1,1,-1,1,1,131,87,22,44,0,1,-1,-5,2,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1320,439.067,13,13,-1,-1,1,-1,0,1,130,81,24,49,0,1,-1,-5.15135,3,5,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1321,439.162,20,20,-1,-1,1,-1,1,1,132,88,22,44,0,1,-1,-5,2,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1322,442.067,13,13,-1,-1,1,-1,1,1,131,81,24,50,0,1,-1,-5.15135,3,5,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1323,442.162,20,20,-1,-1,1,-1,1,1,133,89,22,44,0,1,-1,-5,1,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1324,445.067,13,13,-1,-1,1,-1,1,1,132,82,24,50,0,1,-1,-5.15135,3,5,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1325,445.162,20,20,-1,-1,1,-1,1,1,134,90,22,44,0,1,-1,-5,0,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1326,448.067,13,13,-1,-1,1,-1,1,1,133,83,24,50,0,1,-1,-5.15135,3,4,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1327,448.162,20,20,-1,-1,1,-1,1,0,135,91,22,44,0,1,-1,-5,0,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1328,451.067,13,13,-1,-1,1,-1,1,1,134,84,24,50,0,1,-1,-5.15135,3,4,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1329,452.162,20,20,-1,-1,1,-1,0,0,136,92,22,44,0,1,-1,-5,1,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1330,454.067,13,13,-1,-1,1,-1,1,1,135,85,24,50,0,1,-1,-5.15135,3,4,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1331,456.162,20,20,-1,-1,1,-1,0,1,137,92,23,45,0,1,-1,-5,1,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1332,457.067,13,13,-1,-1,1,-1,1,1,136,86,24,50,0,1,-1,-5.15135,3,4,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1333,459.162,20,20,-1,-1,1,-1,1,1,138,92,23,46,0,1,-1,-5,1,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1334,460.067,13,13,-1,-1,1,-1,1,1,137,87,24,50,0,1,-1,-5.15135,3,4,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1335,462.162,20,20,-1,-1,1,-1,1,0,139,93,23,46,0,1,-1,-5,1,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1336,463.067,13,13,-1,-1,1,-1,1,1,138,88,24,50,0,1,-1,-5.15135,3,4,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1337,466.067,13,13,-1,-1,1,-1,1,1,139,89,24,50,0,1,-1,-5.15135,3,4,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1338,466.162,20,20,-1,-1,1,-1,0,1,140,94,23,46,0,1,-1,-5,2,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1339,469.067,13,13,-1,-1,1,-1,1,1,140,90,24,50,0,1,-1,-5.15135,3,4,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1340,469.162,20,20,-1,-1,1,-1,1,1,141,94,24,47,0,1,-1,-5,2,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1341,472.067,13,13,-1,-1,1,-1,1,1,141,91,24,50,0,1,-1,-5.15135,3,3,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1342,472.162,20,20,-1,-1,1,-1,1,1,142,95,24,47,0,1,-1,-5,2,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1343,475.067,13,13,-1,-1,1,-1,1,1,142,92,24,50,0,1,-1,-5.15135,3,3,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1344,475.162,20,20,-1,-1,1,-1,1,1,143,96,24,47,0,1,-1,-5,1,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1345,478.067,13,13,-1,-1,1,-1,1,1,143,93,24,50,0,1,-1,-5.15135,3,3,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1346,478.162,20,20,-1,-1,1,-1,1,1,144,97,24,47,0,1,-1,-5,1,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1347,481.067,13,13,-1,-1,1,-1,1,1,144,94,24,50,0,1,-1,-5.15135,1,2,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1348,481.162,20,20,-1,-1,1,-1,1,1,145,98,24,47,0,1,-1,-5,0,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1349,484.067,13,13,-1,-1,1,-1,1,1,145,95,24,50,0,1,-1,-5.15135,1,1,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1350,484.162,20,20,-1,-1,1,-1,1,0,146,99,24,47,0,1,-1,-5,0,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1351,487.067,13,13,-1,-1,1,-1,1,1,146,96,24,50,0,1,-1,-5.15135,0,1,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1352,488.162,20,20,-1,-1,1,-1,0,1,147,100,24,47,0,1,-1,-5,0,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1353,491.162,20,20,-1,-1,1,-1,1,0,148,100,24,48,0,1,-1,-5,0,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1354,495.162,20,20,-1,-1,1,-1,0,1,149,101,24,48,0,1,-1,-5,1,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1355,498.162,20,20,-1,-1,1,-1,1,1,150,101,25,49,0,1,-1,-5,1,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1356,499.067,13,13,-1,-1,1,-1,1,1,147,97,24,50,0,0,499.067,-5.15135,0,1,0,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1357,501.162,20,20,-1,-1,1,-1,1,1,151,102,25,49,0,1,-1,-5,1,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1358,504.162,20,20,-1,-1,1,-1,1,1,152,103,25,49,0,1,-1,-5,1,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1359,507.162,20,20,-1,-1,1,-1,1,0,153,104,25,49,0,1,-1,-5,0,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1360,511.162,20,20,-1,-1,1,-1,0,1,154,105,25,49,0,1,-1,-5,0,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1361,514.162,20,20,-1,-1,1,-1,1,1,155,105,25,50,0,1,-1,-5,0,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1362,517.162,20,20,-1,-1,1,-1,1,0,156,106,25,50,0,1,-1,-5,0,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1363,521.162,20,20,-1,-1,1,-1,0,0,157,107,25,50,0,1,-1,-5,0,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1364,525.162,20,20,-1,-1,1,-1,0,0,158,107,25,51,0,1,-1,-5,0,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1365,529.162,20,20,-1,-1,1,-1,0,1,159,107,25,52,0,1,-1,-5,0,3,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1366,532.162,20,20,-1,-1,1,-1,1,0,160,107,25,53,0,1,-1,-5,0,3,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1367,536.162,20,20,-1,-1,1,-1,0,0,161,108,25,53,0,1,-1,-5,0,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1368,540.162,20,20,-1,-1,1,-1,0,0,162,108,25,54,0,1,-1,-5,1,4,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1369,544.162,20,20,-1,-1,1,-1,0,0,163,108,26,55,0,1,-1,-5,1,5,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1370,548.162,20,20,-1,-1,1,-1,0,1,164,108,26,56,0,1,-1,-5,2,5,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1371,551.162,20,20,-1,-1,1,-1,1,0,165,108,27,57,0,1,-1,-5,2,5,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
