gtime,event,choice_int_avg,choice_int_std,choice_slope_avg,choice_slope_std,dispersal_mean,dispersal_std
95711.5,25775000,0.0302577,0.0656118,-0.250628,0.0618526,-4.95971,0.0530832
95715.2,25776000,0.0308395,0.0659454,-0.250229,0.0619435,-4.95977,0.0530836
95718.9,25777000,0.0309123,0.0662684,-0.250482,0.0621032,-4.95957,0.0531588
95722.7,25778000,0.0309948,0.0665202,-0.250784,0.0621707,-4.95951,0.0529298
95726.3,25779000,0.0308631,0.0666936,-0.251127,0.0620045,-4.95937,0.0527159
95730.1,25780000,0.0305753,0.0668952,-0.250412,0.0619938,-4.95881,0.0525704
95733.8,25781000,0.0307489,0.0669854,-0.250339,0.0621918,-4.95871,0.052401
95737.5,25782000,0.0303903,0.0674627,-0.249919,0.0618504,-4.9584,0.0519169
95741.1,25783000,0.030917,0.0678283,-0.250224,0.0620554,-4.95826,0.0518926
95744.9,25784000,0.0313739,0.0680747,-0.249377,0.061812,-4.95834,0.0518976
95748.6,25785000,0.0313978,0.067807,-0.249193,0.0620589,-4.95826,0.0519946
95752.3,25786000,0.0311778,0.0682946,-0.249454,0.0623878,-4.95878,0.0521133
95756,25787000,0.0311733,0.0684225,-0.248999,0.0622723,-4.95852,0.0516584
95759.8,25788000,0.0310928,0.0681562,-0.249397,0.0622071,-4.95899,0.0516147
95763.5,25789000,0.0312458,0.0676396,-0.249971,0.0619248,-4.95892,0.0517458
95767.2,25790000,0.031554,0.0676525,-0.249943,0.0618375,-4.95936,0.0518804
95770.9,25791000,0.0316935,0.0679399,-0.249946,0.0625389,-4.9596,0.0520558
95774.6,25792000,0.0319576,0.0679299,-0.249481,0.0626869,-4.95962,0.0522477
95778.2,25793000,0.0317463,0.0680333,-0.250658,0.0628882,-4.9604,0.052444
95781.8,25794000,0.031928,0.0676859,-0.25034,0.0635246,-4.96064,0.0531059
95785.6,25795000,0.0321829,0.0676016,-0.250267,0.0638674,-4.9605,0.0524577
95789.3,25796000,0.0320171,0.0674625,-0.250227,0.0635752,-4.96076,0.0523589
95793,25797000,0.0318967,0.0678981,-0.251073,0.0639873,-4.96109,0.0520883
95796.7,25798000,0.0317944,0.0676439,-0.251226,0.0639584,-4.96078,0.0522231
95800.4,25799000,0.0319777,0.0676329,-0.25061,0.0638551,-4.961,0.0523819
95804,25800000,0.0320512,0.0675548,-0.249933,0.0638215,-4.96158,0.0525997
95807.7,25801000,0.0320623,0.0677502,-0.249555,0.0641125,-4.96137,0.052607
95811.4,25802000,0.0319625,0.0677493,-0.249332,0.0639771,-4.96142,0.052872
95815.2,25803000,0.0319174,0.0677249,-0.249586,0.0640007,-4.96171,0.0528672
95818.8,25804000,0.0317195,0.0680332,-0.249137,0.0638497,-4.96163,0.0525895
95822.5,25805000,0.0320335,0.0675227,-0.248737,0.0641786,-4.96165,0.0526076
95826.3,25806000,0.030957,0.0669821,-0.248692,0.0643001,-4.96192,0.052463
95830.1,25807000,0.0307274,0.066528,-0.248549,0.0645417,-4.96231,0.0528256
95833.8,25808000,0.0313579,0.0670803,-0.248745,0.0643885,-4.96243,0.0530392
95837.6,25809000,0.0314952,0.0670241,-0.249487,0.0643183,-4.96293,0.0530153
95841.3,25810000,0.0319099,0.0671007,-0.249664,0.0644473,-4.96257,0.0530026
95845,25811000,0.0316855,0.0669062,-0.249428,0.0642089,-4.96282,0.0529335
95848.7,25812000,0.0318529,0.0664444,-0.249525,0.0644402,-4.96297,0.0528789
95852.4,25813000,0.0326206,0.0665207,-0.24958,0.0641008,-4.96296,0.0532583
95856.2,25814000,0.032592,0.0658803,-0.24953,0.0644702,-4.96266,0.0530756
95859.8,25815000,0.0331329,0.0659775,-0.249887,0.064567,-4.96204,0.0528098
95863.6,25816000,0.033556,0.0662554,-0.250018,0.0648798,-4.96158,0.0527793
95867.3,25817000,0.0333654,0.0661944,-0.250068,0.0644651,-4.9613,0.0528814
95871,25818000,0.0337034,0.0661865,-0.250509,0.0644709,-4.96144,0.0530368
95874.7,25819000,0.0335253,0.0661424,-0.250665,0.0644972,-4.96183,0.0529123
95878.3,25820000,0.033913,0.0660654,-0.250762,0.0638384,-4.96165,0.0529644
95882.1,25821000,0.0340178,0.0660633,-0.250793,0.0640241,-4.96158,0.0528427
95885.8,25822000,0.0347769,0.0658367,-0.250478,0.0637916,-4.96153,0.0527351
95889.5,25823000,0.0349883,0.0654969,-0.250273,0.0636102,-4.96205,0.0532476
95893.2,25824000,0.0352575,0.0658503,-0.250831,0.0633161,-4.96206,0.0532774
95896.8,25825000,0.0357415,0.0662648,-0.250817,0.0633225,-4.96167,0.0532335
95900.5,25826000,0.0345901,0.0662479,-0.250785,0.0634072,-4.96169,0.0533785
95904.2,25827000,0.0347081,0.0662308,-0.250179,0.0633635,-4.96125,0.0533589
95907.9,25828000,0.0346897,0.0666084,-0.249733,0.0631814,-4.96108,0.0531615
95911.5,25829000,0.0342894,0.0664554,-0.249971,0.0633892,-4.96079,0.0525427
95915.2,25830000,0.0342913,0.0670824,-0.249661,0.0636579,-4.96094,0.0526311
95918.9,25831000,0.0345923,0.0670054,-0.249487,0.0635377,-4.96036,0.0523082
95922.6,25832000,0.034273,0.0671354,-0.249259,0.0631418,-4.96001,0.0522112
95926.3,25833000,0.0342586,0.0671864,-0.249203,0.06333,-4.95971,0.052046
95930.1,25834000,0.0342359,0.0672391,-0.249484,0.0634303,-4.95969,0.0520622
95933.8,25835000,0.0346421,0.0673465,-0.249639,0.0638725,-4.9596,0.0518647
95937.5,25836000,0.0341417,0.0667354,-0.249911,0.0644401,-4.95938,0.0516568
95941.2,25837000,0.0342568,0.0664235,-0.250271,0.0646133,-4.95926,0.0506704
95944.9,25838000,0.0344512,0.0659945,-0.250499,0.0644063,-4.95907,0.0498588
95948.5,25839000,0.0347161,0.0655729,-0.250673,0.0638858,-4.95949,0.0499771
95952.3,25840000,0.0348362,0.0654036,-0.250585,0.0636424,-4.95986,0.0501754
95956,25841000,0.0348311,0.0654515,-0.250953,0.0636472,-4.95968,0.0504695
95959.7,25842000,0.0348811,0.0657428,-0.251051,0.0642286,-4.95961,0.0498109
95963.4,25843000,0.0353262,0.065887,-0.251131,0.064236,-4.95962,0.0493651
95967.2,25844000,0.0349381,0.0659495,-0.251285,0.0642439,-4.95924,0.0487496
95970.9,25845000,0.0351048,0.0657901,-0.250942,0.0642235,-4.95925,0.0486456
95974.6,25846000,0.0347727,0.0661154,-0.250557,0.0641313,-4.9592,0.0485509
95978.3,25847000,0.0346079,0.0659291,-0.250459,0.0642284,-4.95939,0.0486035
95981.9,25848000,0.0341955,0.0662956,-0.250113,0.064298,-4.95936,0.0483347
95985.7,25849000,0.0342519,0.0660908,-0.250141,0.0647458,-4.95951,0.0482236
95989.4,25850000,0.0349534,0.0660904,-0.249759,0.0646814,-4.95973,0.0482288
95993.1,25851000,0.0345196,0.0654847,-0.248899,0.0649776,-4.95957,0.0481977
95996.8,25852000,0.034479,0.0655564,-0.248751,0.0649815,-4.95924,0.0481013
96000.4,25853000,0.03482,0.0655519,-0.249025,0.0647026,-4.95923,0.0481259
96004.1,25854000,0.0346236,0.0658722,-0.249294,0.0649613,-4.95917,0.0479477
96007.8,25855000,0.0343662,0.0658881,-0.248999,0.0649399,-4.95902,0.0479239
96011.6,25856000,0.0340588,0.065554,-0.248959,0.0645104,-4.95897,0.0472236
96015.2,25857000,0.0339915,0.06528,-0.248872,0.0649849,-4.95948,0.047655
96019.1,25858000,0.0340492,0.065316,-0.248907,0.0655497,-4.95994,0.0477161
96022.7,25859000,0.0346176,0.0656708,-0.247919,0.0654796,-4.95992,0.0477347
96026.4,25860000,0.0348053,0.065634,-0.247874,0.0651194,-4.95983,0.0474759
96030.1,25861000,0.0353195,0.0658926,-0.248139,0.0652324,-4.95986,0.0474268
96033.9,25862000,0.0347386,0.0656067,-0.248408,0.0651754,-4.95976,0.0470572
96037.6,25863000,0.0346321,0.0657917,-0.248762,0.0650019,-4.96018,0.0471516
96041.3,25864000,0.0355104,0.0659438,-0.247928,0.064961,-4.95991,0.0469936
96045,25865000,0.0355136,0.0657201,-0.248245,0.0649366,-4.96028,0.0477078
96048.7,25866000,0.035258,0.0657187,-0.248237,0.0649808,-4.96018,0.0474709
96052.4,25867000,0.0350984,0.0656902,-0.248527,0.0651649,-4.96054,0.0473635
96056.1,25868000,0.0351119,0.0658675,-0.249758,0.0655447,-4.96036,0.0465656
96059.9,25869000,0.0352986,0.0658046,-0.249553,0.065348,-4.96006,0.0465225
96063.6,25870000,0.0345167,0.0662962,-0.249706,0.0657736,-4.96033,0.0465037
96067.2,25871000,0.0342725,0.0665475,-0.249751,0.0660322,-4.96091,0.0464074
96071,25872000,0.0347928,0.0669138,-0.249774,0.0654793,-4.96077,0.0463318
96074.7,25873000,0.0355494,0.0673224,-0.250277,0.0656381,-4.96051,0.046272
96078.4,25874000,0.0363604,0.0672562,-0.250201,0.0654993,-4.96067,0.0463409
96082.2,25875000,0.0365482,0.0677125,-0.250458,0.0653648,-4.9607,0.0463304
96085.9,25876000,0.0357219,0.067333,-0.249696,0.0647497,-4.96097,0.0468289
96089.6,25877000,0.036361,0.0673962,-0.249906,0.0646538,-4.9604,0.0471822
96093.3,25878000,0.0361347,0.0672123,-0.249515,0.0647626,-4.96067,0.0471736
96097,25879000,0.0364096,0.0672465,-0.24934,0.0653213,-4.9603,0.0469391
96100.7,25880000,0.0364382,0.0674489,-0.249288,0.0657117,-4.96049,0.047313
96104.4,25881000,0.0366529,0.0676013,-0.249587,0.0656465,-4.96043,0.0475308
96108.1,25882000,0.0371734,0.0673785,-0.249218,0.0655976,-4.96055,0.0474442
96111.7,25883000,0.0366492,0.0674195,-0.249533,0.0654293,-4.96033,0.0474027
96115.5,25884000,0.036115,0.0673696,-0.249505,0.0652537,-4.96049,0.047843
96119.2,25885000,0.0359805,0.0673521,-0.248985,0.0648648,-4.96066,0.047687
96122.7,25886000,0.0359277,0.0668677,-0.248826,0.0649982,-4.9606,0.0475165
96126.4,25887000,0.0361069,0.0670398,-0.248352,0.0649937,-4.96072,0.0476046
96130.1,25888000,0.0360388,0.0667599,-0.24858,0.0648813,-4.96085,0.0477008
96133.8,25889000,0.0355675,0.0664355,-0.248252,0.0652099,-4.96111,0.047815
96137.5,25890000,0.0352086,0.0664978,-0.247597,0.0652445,-4.96093,0.0476405
96141.2,25891000,0.0358444,0.0664205,-0.247103,0.0650329,-4.96074,0.0480833
96144.9,25892000,0.0358087,0.0665747,-0.246739,0.0651873,-4.96112,0.0480943
96148.6,25893000,0.0358908,0.0671349,-0.246818,0.0653272,-4.96124,0.0480735
96152.2,25894000,0.0357073,0.0670413,-0.2469,0.0654431,-4.96149,0.047164
96155.9,25895000,0.0359036,0.066916,-0.246395,0.0654442,-4.9613,0.0471226
96159.7,25896000,0.0353859,0.0668658,-0.246014,0.0645843,-4.96082,0.0471702
96163.3,25897000,0.0357306,0.067062,-0.245964,0.064593,-4.96085,0.0474119
96167,25898000,0.0359251,0.0669353,-0.245862,0.0646156,-4.96134,0.0476221
96170.7,25899000,0.0352232,0.0663657,-0.245983,0.063984,-4.96132,0.0475044
96174.5,25900000,0.0353463,0.0661047,-0.246149,0.0641941,-4.96167,0.0473008
96178.2,25901000,0.0351254,0.0659385,-0.246099,0.0642649,-4.96133,0.0474784
96181.8,25902000,0.0352273,0.0660571,-0.246197,0.0641026,-4.96143,0.047628
96185.6,25903000,0.0352576,0.0662882,-0.246206,0.0643329,-4.96127,0.0475864
96189.3,25904000,0.0342847,0.0663742,-0.245929,0.0646854,-4.96141,0.0475447
96193,25905000,0.0346294,0.0664516,-0.245472,0.0648024,-4.9612,0.0474309
96196.7,25906000,0.0341614,0.0667474,-0.245068,0.0651378,-4.96134,0.0468597
96200.4,25907000,0.0347649,0.0669351,-0.245119,0.0649762,-4.96119,0.0468135
96204.1,25908000,0.0348103,0.0666405,-0.245003,0.064846,-4.9613,0.0469422
96207.9,25909000,0.0353612,0.0669859,-0.245749,0.0649194,-4.96078,0.0468126
96211.5,25910000,0.0351662,0.067218,-0.246051,0.0647817,-4.96064,0.046753
96215.2,25911000,0.0350876,0.0675564,-0.245801,0.0649184,-4.96043,0.0469031
96219,25912000,0.0350414,0.0677993,-0.245952,0.0649796,-4.96066,0.0471488
96222.7,25913000,0.0344253,0.0684683,-0.245303,0.065283,-4.96096,0.0477442
96226.3,25914000,0.03437,0.0687621,-0.245095,0.0651812,-4.96073,0.0476997
96230,25915000,0.0340889,0.0686906,-0.244888,0.0648072,-4.96061,0.0477216
96233.7,25916000,0.0341608,0.0683548,-0.244748,0.0652825,-4.96052,0.0473544
96237.4,25917000,0.0338438,0.0683603,-0.244977,0.0651892,-4.96087,0.0477844
96241.1,25918000,0.0336954,0.0683463,-0.244572,0.0649906,-4.96139,0.0479772
96244.9,25919000,0.0335471,0.0682551,-0.24494,0.0651062,-4.96139,0.048019
96248.5,25920000,0.0337597,0.0687733,-0.245111,0.0649861,-4.96157,0.0485272
96252.2,25921000,0.0337935,0.0685575,-0.244827,0.0651842,-4.96184,0.0483204
96255.9,25922000,0.0339803,0.0680584,-0.245448,0.0643864,-4.96159,0.0481057
96259.6,25923000,0.034311,0.0683555,-0.245993,0.0646244,-4.96179,0.0478582
96263.2,25924000,0.0339672,0.0686572,-0.245819,0.0648212,-4.96227,0.0479026
96266.9,25925000,0.0343165,0.0687377,-0.245649,0.0649474,-4.96229,0.0478484
96270.6,25926000,0.0339588,0.0690134,-0.245733,0.0654605,-4.96241,0.0475431
96274.3,25927000,0.033617,0.0690726,-0.245932,0.0651561,-4.96281,0.0476114
96278,25928000,0.0338313,0.0690712,-0.246282,0.0649207,-4.96305,0.047611
96281.7,25929000,0.0338668,0.0693263,-0.246887,0.0659782,-4.96262,0.047326
96285.4,25930000,0.0343521,0.0691355,-0.24703,0.0659024,-4.96205,0.0472032
96289.1,25931000,0.0338889,0.0689209,-0.247171,0.0659649,-4.96238,0.0471183
96292.8,25932000,0.0346697,0.0685971,-0.247051,0.0659262,-4.96156,0.0465183
96296.5,25933000,0.0352755,0.0684143,-0.246676,0.0664532,-4.96173,0.0465578
96300.2,25934000,0.03521,0.0684479,-0.246549,0.0663706,-4.96168,0.0459921
96303.8,25935000,0.0346591,0.0683755,-0.246931,0.066601,-4.96165,0.0458352
96307.5,25936000,0.0344375,0.0682272,-0.247104,0.0672672,-4.96137,0.045881
96311.3,25937000,0.0345537,0.0677146,-0.246937,0.0675585,-4.96126,0.045782
96315,25938000,0.0344354,0.0676207,-0.247443,0.0673472,-4.96171,0.04597
96318.6,25939000,0.0341188,0.0679714,-0.247214,0.0672794,-4.96234,0.0459789
96322.4,25940000,0.034725,0.0680844,-0.247941,0.0673259,-4.9623,0.0456039
96326.1,25941000,0.0341568,0.0679691,-0.24761,0.0672305,-4.96234,0.0458941
96329.7,25942000,0.0344886,0.0684349,-0.2473,0.0674147,-4.96291,0.0458532
96333.4,25943000,0.0359131,0.0683497,-0.247616,0.0676261,-4.96341,0.0461583
96337.2,25944000,0.0361622,0.0679422,-0.247275,0.0671945,-4.96308,0.0458935
96340.8,25945000,0.0365787,0.0679429,-0.247712,0.0669833,-4.96314,0.0464374
96344.5,25946000,0.0363191,0.0685382,-0.24795,0.0672446,-4.96278,0.0462051
96348.2,25947000,0.0358374,0.0683012,-0.248343,0.0675102,-4.96297,0.0462077
96351.8,25948000,0.0361716,0.0684092,-0.248372,0.0675308,-4.9634,0.0459146
96355.5,25949000,0.0360403,0.068586,-0.248458,0.0679488,-4.96386,0.0462632
96359.2,25950000,0.0357772,0.068512,-0.248464,0.0677627,-4.96381,0.0461311
96362.9,25951000,0.0359328,0.068551,-0.248662,0.0676639,-4.96379,0.045973
96366.7,25952000,0.0359551,0.0688411,-0.248236,0.0678477,-4.96373,0.0461148
96370.3,25953000,0.0358135,0.069128,-0.248647,0.0678538,-4.9635,0.0459815
96374,25954000,0.0356286,0.0686784,-0.249044,0.0679361,-4.96331,0.0459858
96377.6,25955000,0.035709,0.0684353,-0.249732,0.0684538,-4.96354,0.0458927
96381.4,25956000,0.0356169,0.0686542,-0.24947,0.0685666,-4.96352,0.0453559
96385.1,25957000,0.0356421,0.0686296,-0.250128,0.0687106,-4.96339,0.0454843
96388.8,25958000,0.0355793,0.0687862,-0.250026,0.068755,-4.96353,0.0454465
96392.4,25959000,0.0354342,0.0687422,-0.249686,0.0688729,-4.96378,0.0457654
96396.1,25960000,0.0351402,0.0688428,-0.249203,0.0684794,-4.96386,0.0458279
96399.8,25961000,0.0349149,0.0692503,-0.24896,0.0680906,-4.964,0.0456855
96403.4,25962000,0.0352138,0.0692397,-0.248537,0.0679184,-4.96415,0.0458089
96407.1,25963000,0.0351028,0.0695971,-0.249023,0.0678198,-4.96425,0.0461247
96410.7,25964000,0.0347371,0.0693841,-0.249199,0.0679306,-4.96488,0.0466422
96414.5,25965000,0.0349606,0.0695179,-0.248663,0.0680846,-4.96495,0.046939
96418.1,25966000,0.0350574,0.0695868,-0.249201,0.0681932,-4.96504,0.0472385
96421.8,25967000,0.034474,0.0692819,-0.249032,0.0681073,-4.96495,0.0472209
96425.4,25968000,0.0342774,0.0688074,-0.249117,0.0674481,-4.96513,0.0474644
96429.2,25969000,0.0347767,0.0689669,-0.248938,0.0669915,-4.96538,0.0473592
96432.8,25970000,0.0347501,0.0692048,-0.248355,0.0669108,-4.96558,0.0477974
96436.4,25971000,0.0341374,0.0695505,-0.247213,0.0672295,-4.96558,0.0480045
96440.1,25972000,0.0338415,0.0696101,-0.246995,0.0672595,-4.96586,0.0477637
96443.7,25973000,0.0343428,0.0695007,-0.247168,0.0672425,-4.96588,0.04819
96447.5,25974000,0.0343178,0.0694673,-0.248019,0.0673537,-4.96578,0.0484154
96451.1,25975000,0.0339458,0.0696061,-0.248018,0.0672822,-4.96552,0.0481977
96454.8,25976000,0.0339972,0.0700375,-0.247659,0.0670766,-4.9655,0.0482917
96458.5,25977000,0.0336669,0.0700278,-0.247752,0.0669803,-4.9648,0.0481374
96462.2,25978000,0.0336107,0.0701683,-0.247314,0.0672868,-4.96522,0.0481101
96465.8,25979000,0.0335747,0.0702026,-0.247736,0.0672499,-4.96504,0.048405
96469.4,25980000,0.0344628,0.0700901,-0.247829,0.0667416,-4.96476,0.0484375
96473,25981000,0.034426,0.0702069,-0.247674,0.0671317,-4.96433,0.0485455
96476.7,25982000,0.0337087,0.0702942,-0.247666,0.0674532,-4.96467,0.0488511
96480.4,25983000,0.0333193,0.0703308,-0.247503,0.0673387,-4.96462,0.0486496
96484.1,25984000,0.0329945,0.070359,-0.247885,0.0669951,-4.96465,0.0485242
96487.7,25985000,0.0329703,0.0707248,-0.247328,0.0667119,-4.96422,0.0483795
96491.4,25986000,0.0326831,0.0707198,-0.247225,0.0668048,-4.9637,0.0486003
96495.1,25987000,0.0330323,0.0704514,-0.247197,0.066489,-4.96395,0.0485947
96498.8,25988000,0.0329298,0.0703063,-0.247954,0.0664211,-4.964,0.0485782
96502.4,25989000,0.0326517,0.0705433,-0.247523,0.0665105,-4.9646,0.0490132
96506.1,25990000,0.0326322,0.0708216,-0.246971,0.0662325,-4.96466,0.0494476
96509.7,25991000,0.0338414,0.0706402,-0.247027,0.0666566,-4.9644,0.0491324
96513.5,25992000,0.0340406,0.0703319,-0.247214,0.066571,-4.9639,0.0488337
96517.2,25993000,0.0348771,0.0702969,-0.247703,0.0665685,-4.96394,0.0486741
96520.9,25994000,0.0340855,0.0703848,-0.247187,0.0666208,-4.9637,0.0484312
96524.6,25995000,0.0340347,0.0701262,-0.247512,0.0661747,-4.96353,0.0482434
96528.2,25996000,0.0341864,0.070436,-0.247865,0.0664544,-4.96364,0.0482216
96531.9,25997000,0.0347217,0.0702984,-0.248065,0.0661037,-4.9635,0.0484515
96535.5,25998000,0.034423,0.0701974,-0.24793,0.0657918,-4.96326,0.0483041
96539.2,25999000,0.0342493,0.0706429,-0.248093,0.065538,-4.96332,0.0482153
96542.9,26000000,0.034566,0.0708487,-0.248168,0.0653195,-4.96338,0.0481667
96546.6,26001000,0.0346215,0.0710365,-0.248174,0.0651113,-4.96353,0.0484467
96550.3,26002000,0.0356205,0.0712338,-0.248616,0.0652426,-4.96358,0.0484655
96553.9,26003000,0.0356446,0.0713069,-0.248876,0.0656247,-4.96397,0.0485947
96557.6,26004000,0.0350984,0.0711789,-0.249367,0.0651302,-4.96437,0.0490859
96561.2,26005000,0.035564,0.0714814,-0.250007,0.0653686,-4.96483,0.0493971
96565,26006000,0.0351752,0.0719292,-0.250137,0.06493,-4.96484,0.0500586
96568.7,26007000,0.0346864,0.0717353,-0.250253,0.0649173,-4.96496,0.0499061
96572.4,26008000,0.0347868,0.0714739,-0.250667,0.0653108,-4.96512,0.0497598
96576.1,26009000,0.0350501,0.0718639,-0.25081,0.0651171,-4.96497,0.0495722
96579.8,26010000,0.0341493,0.0722415,-0.25058,0.0651438,-4.96464,0.0495543
96583.5,26011000,0.034243,0.072039,-0.250304,0.0647571,-4.96425,0.0495708
96587.2,26012000,0.0349416,0.0722137,-0.250907,0.0648459,-4.96435,0.0496345
96590.8,26013000,0.0349193,0.0723833,-0.251582,0.0648996,-4.96381,0.0494668
96594.6,26014000,0.0350068,0.0723061,-0.252003,0.0646144,-4.96406,0.0494445
96598.3,26015000,0.0340514,0.0722638,-0.251676,0.0648017,-4.96363,0.0496034
96602,26016000,0.0342226,0.0721039,-0.251803,0.0649818,-4.96329,0.0493143
96605.7,26017000,0.0344289,0.072067,-0.251701,0.0652586,-4.96351,0.0495383
96609.3,26018000,0.0353676,0.0717775,-0.251807,0.0654173,-4.96347,0.0496224
96613,26019000,0.0355027,0.0717494,-0.252006,0.0653376,-4.96353,0.0493507
96616.7,26020000,0.03518,0.0716461,-0.252277,0.065514,-4.96357,0.0492669
96620.5,26021000,0.0345889,0.0718641,-0.252841,0.0651898,-4.96334,0.0493534
96624.1,26022000,0.034855,0.0716388,-0.252635,0.0657028,-4.96341,0.0493009
96627.8,26023000,0.0348575,0.071711,-0.252902,0.0658713,-4.9632,0.048815
96631.5,26024000,0.0347803,0.0712343,-0.253193,0.0655992,-4.9634,0.0488585
96635.2,26025000,0.0345343,0.0712573,-0.253807,0.0654468,-4.96313,0.048386
96638.9,26026000,0.0348645,0.0711143,-0.253277,0.0656791,-4.96348,0.0487648
96642.6,26027000,0.0341259,0.0713232,-0.25373,0.0663412,-4.96386,0.0493123
96646.3,26028000,0.0336237,0.0713684,-0.253755,0.0662043,-4.9637,0.0484282
96650,26029000,0.0333446,0.0714151,-0.253557,0.0660741,-4.9632,0.0482182
96653.6,26030000,0.0328684,0.0717589,-0.253022,0.0661625,-4.9628,0.0481703
96657.2,26031000,0.0336419,0.0717266,-0.253529,0.0660563,-4.96263,0.0481309
96661,26032000,0.0337342,0.0715363,-0.253102,0.0661242,-4.96249,0.0477735
96664.6,26033000,0.0332558,0.0714013,-0.252738,0.0659114,-4.96249,0.0478688
96668.3,26034000,0.0325949,0.0714572,-0.252951,0.0656432,-4.96172,0.0476214
96672,26035000,0.032719,0.0717068,-0.252798,0.0653869,-4.96168,0.0473801
96675.7,26036000,0.032523,0.0712911,-0.25297,0.0653952,-4.96162,0.0472845
96679.5,26037000,0.032136,0.0711037,-0.253168,0.0652623,-4.96159,0.0476364
96683.1,26038000,0.0323557,0.0711826,-0.253247,0.0649967,-4.96119,0.04768
96686.9,26039000,0.0326972,0.0712218,-0.253491,0.0651436,-4.96092,0.0476344
96690.6,26040000,0.0323501,0.0712397,-0.253281,0.0650532,-4.96076,0.0472856
96694.3,26041000,0.0324257,0.0712865,-0.253245,0.0653372,-4.96067,0.0472303
96697.9,26042000,0.0323148,0.0712037,-0.253947,0.0653992,-4.96069,0.0474263
96701.6,26043000,0.0318975,0.071349,-0.25326,0.0649003,-4.96121,0.0475063
96705.3,26044000,0.0319257,0.0711497,-0.253144,0.0647397,-4.9614,0.047226
96709,26045000,0.0319388,0.0711671,-0.253813,0.0649587,-4.96104,0.0469232
96712.7,26046000,0.0321895,0.0711954,-0.254132,0.0646057,-4.96119,0.0468279
96716.4,26047000,0.0322054,0.0712145,-0.254246,0.0646497,-4.96152,0.0469477
96720,26048000,0.0329967,0.0712922,-0.254276,0.0647562,-4.96168,0.0468789
96723.7,26049000,0.0331074,0.0715831,-0.254814,0.0646048,-4.96215,0.0471055
96727.4,26050000,0.0332026,0.0712761,-0.25488,0.0650025,-4.96191,0.0469433
96731,26051000,0.0327535,0.0715875,-0.254517,0.0645002,-4.96171,0.047178
96734.8,26052000,0.0324329,0.0715783,-0.254689,0.0645835,-4.9615,0.0470267
96738.4,26053000,0.0321615,0.0716239,-0.254853,0.0647575,-4.96137,0.0471404
96742.1,26054000,0.0320157,0.0716647,-0.2548,0.0650199,-4.96144,0.0474418
96745.8,26055000,0.0316339,0.0709219,-0.253923,0.0652175,-4.96168,0.0470057
96749.4,26056000,0.031874,0.0708465,-0.254271,0.0652358,-4.96155,0.0464555
96753.1,26057000,0.0320416,0.070456,-0.25413,0.0646337,-4.96111,0.0464233
96756.8,26058000,0.0321303,0.0707038,-0.254404,0.0644846,-4.96131,0.0467082
96760.5,26059000,0.0315515,0.0706051,-0.25373,0.0648187,-4.96141,0.0465911
96764.2,26060000,0.0321094,0.0707533,-0.253454,0.0648294,-4.96116,0.046719
96767.8,26061000,0.0325893,0.0708495,-0.253775,0.0650726,-4.96188,0.04697
96771.5,26062000,0.0319673,0.0707473,-0.253909,0.0652478,-4.9616,0.0461522
96775.2,26063000,0.0318863,0.0708782,-0.254166,0.0654184,-4.96159,0.0460868
96778.9,26064000,0.0321757,0.0708836,-0.254051,0.0648013,-4.96184,0.045834
96782.5,26065000,0.0317081,0.0706528,-0.253952,0.0650988,-4.96163,0.045715
96786.2,26066000,0.0317975,0.0704645,-0.253593,0.0650487,-4.96197,0.0457425
96789.9,26067000,0.0315449,0.0703948,-0.253653,0.0646856,-4.96207,0.0458108
96793.5,26068000,0.0319176,0.0704249,-0.253401,0.0646277,-4.96208,0.0457062
96797.2,26069000,0.0318864,0.0703375,-0.253167,0.063997,-4.96202,0.0456179
96800.9,26070000,0.0321825,0.070395,-0.252719,0.0639982,-4.96193,0.0458255
96804.6,26071000,0.0322933,0.070428,-0.253223,0.0640773,-4.96196,0.0458332
96808.3,26072000,0.0327862,0.0707703,-0.252931,0.064142,-4.96188,0.0458482
96811.9,26073000,0.0322156,0.070269,-0.253255,0.0644559,-4.96231,0.0459052
96815.6,26074000,0.0324571,0.0704812,-0.252887,0.0649749,-4.96251,0.0458096
96819.3,26075000,0.0331036,0.0707963,-0.252865,0.0659724,-4.96229,0.0458319
96823,26076000,0.0336412,0.0705629,-0.252934,0.0661957,-4.96262,0.0458417
96826.7,26077000,0.0333172,0.0703372,-0.253444,0.0662122,-4.96275,0.046017
96830.3,26078000,0.0330371,0.0702039,-0.254037,0.0658004,-4.9626,0.0460842
96834,26079000,0.0331378,0.0703253,-0.253642,0.0660628,-4.96237,0.0458715
96837.8,26080000,0.0335524,0.0704089,-0.253627,0.0657278,-4.96224,0.0457923
96841.5,26081000,0.0337821,0.0702898,-0.253979,0.0659858,-4.96239,0.0460557
96845.2,26082000,0.0337516,0.0700092,-0.254593,0.0659175,-4.96242,0.0462353
96848.8,26083000,0.0335738,0.0698765,-0.254706,0.0659212,-4.96251,0.0462657
96852.5,26084000,0.0344827,0.0702023,-0.255089,0.06511,-4.96291,0.0462176
96856.2,26085000,0.0348951,0.0697602,-0.254939,0.065851,-4.96246,0.0460873
96860,26086000,0.0352721,0.0696302,-0.254628,0.0655123,-4.96227,0.0460118
96863.6,26087000,0.035795,0.0695109,-0.254741,0.0654079,-4.96263,0.0461326
